target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1340.1	17	0.36774
SRAE_0000000200.1	705	338.105	1	0.0857392
SRAE_0000000250.1	1026	659.105	0	0
SRAE_0000000300.1	465	100.3	0	0
SRAE_0000000400.1	480	113.99	0	0
SRAE_0000000500.1	264	58.5722	0	0
SRAE_0000000600.1	492	125.524	2	0.461887
SRAE_0000000700.1	1035	668.105	1	0.0433896
SRAE_0000000800.1	459	95.0106	62	18.9169
SRAE_0000000900.1	360	60.4113	75	35.9893
SRAE_0000001000.1	1035	668.105	19	0.824403
SRAE_0000001100.1	1238	871.105	0	0
SRAE_0000001200.1	1167	800.105	12	0.434775
SRAE_0000001300.1	1188	821.105	3	0.105914
SRAE_0000001400.1	1095	728.105	6	0.238884
SRAE_0000001500.1	2169	1802.1	1562	25.1265
SRAE_0000001600.1	426	72.5132	406	162.308
SRAE_0000001700.1	1347	980.105	5024	148.596
SRAE_0000001800.1	1035	668.105	621	26.945
SRAE_0000001900.1	618	251.243	29	3.34607
SRAE_0000002000.1	1682	1315.1	8905	196.293
SRAE_0000002100.1	720	353.105	14	1.14936
SRAE_0000002200.1	2688	2321.1	1045	13.0513
SRAE_0000002300.1	447	85.4812	481	163.119
SRAE_0000002500.1	1749	1382.1	66	1.38431
SRAE_0000002600.1	2040	1673.1	68	1.17819
SRAE_0000002700.1	984	617.105	1	0.0469755
SRAE_0000002800.1	396	62.5349	75	34.7672
SRAE_0000002900.1	997	630.105	70	3.22044
SRAE_0000003000.1	1104	737.105	9	0.353952
SRAE_0000003100.1	855	488.105	17	1.00964
SRAE_0000003200.1	1128	761.105	87	3.31364
SRAE_0000003300.1	687	320.139	437	39.5707
SRAE_0000003400.1	645	278.139	351	36.5828
SRAE_0000003500.1	775	408.105	2192	155.704
SRAE_0000003600.1	375	61.1599	30	14.2195
SRAE_0000003700.1	705	338.105	12	1.02887
SRAE_0000003800.1	1230	863.105	88	2.95563
SRAE_0000003900.1	1350	983.105	1403	41.3703
SRAE_0000004000.1	660	293.139	2107	208.364
SRAE_0000004100.1	1008	641.105	1657	74.9245
SRAE_0000004200.1	759	392.105	92	6.80168
SRAE_0000004300.1	306	57.7199	3	1.5067
SRAE_0000004400.1	1686	1319.1	731	16.0646
SRAE_0000004500.1	1689	1322.1	1091	23.9216
SRAE_0000004600.1	216	47.6694	2	1.21624
SRAE_0000004700.1	1440	1073.1	833	22.5026
SRAE_0000004800.1	1824	1457.1	1299	25.8434
SRAE_0000004900.1	721	354.105	17791	1456.46
SRAE_0000005000.1	3756	3389.1	3679	31.4685
SRAE_0000005100.1	870	503.105	53	3.05385
SRAE_0000005200.1	1772	1405.1	343	7.07646
SRAE_0000005300.1	1596	1229.1	948	22.3589
SRAE_0000005400.1	684	317.139	990	90.4934
SRAE_0000005500.1	1755	1388.1	119	2.48517
SRAE_0000005600.1	936	569.105	401	20.426
SRAE_0000005700.1	939	572.105	131	6.63783
SRAE_0000005800.1	672	305.139	479	45.506
SRAE_0000005900.1	1584	1217.1	1412	33.6308
SRAE_0000006000.1	1112	745.105	772	30.0352
SRAE_0000006100.1	1305	938.105	2439	75.3687
SRAE_0000006200.1	770	403.105	2229	160.296
SRAE_0000006300.1	1193	826.105	2869	100.676
SRAE_0000006400.1	1086	719.105	844	34.0236
SRAE_0000006500.1	1338	971.105	694	20.7169
SRAE_0000006600.1	713	346.105	156	13.0661
SRAE_0000006700.1	1593	1226.1	1165	27.5441
SRAE_0000006800.1	1818	1451.1	2825	56.4352
SRAE_0000006900.1	1346	979.105	8813	260.931
SRAE_0000007000.1	696	329.139	560	49.3219
SRAE_0000007100.1	3384	3017.1	114	1.09533
SRAE_0000007200.1	414	67.1295	25	10.7959
SRAE_0000007300.1	2109	1742.1	424	7.05541
SRAE_0000007400.1	2892	2525.1	702	8.05913
SRAE_0000007500.1	1587	1220.1	383	9.09981
SRAE_0000007600.1	1569	1202.1	296	7.13806
SRAE_0000007700.1	996	629.105	8	0.368636
SRAE_0000007800.1	975	608.105	55	2.62189
SRAE_0000007900.1	1152	785.105	5	0.184618
SRAE_0000008000.1	1146	779.105	7	0.260455
SRAE_0000008100.1	1263	896.105	11	0.355848
