target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1339.99	15	0.322826
SRAE_0000000200.1	705	338.087	1	0.0853004
SRAE_0000000250.1	1026	658.991	0	0
SRAE_0000000300.1	465	100.325	1	0.287456
SRAE_0000000400.1	480	113.945	0	0
SRAE_0000000500.1	264	56.9463	0	0
SRAE_0000000600.1	492	125.532	1	0.229734
SRAE_0000000700.1	1035	667.991	1	0.0431726
SRAE_0000000800.1	459	95.1789	76	23.0278
SRAE_0000000900.1	360	58.9685	61	29.8324
SRAE_0000001000.1	1035	667.991	21	0.906625
SRAE_0000001100.1	1238	870.991	0	0
SRAE_0000001200.1	1167	799.991	7	0.252343
SRAE_0000001300.1	1188	820.991	5	0.175635
SRAE_0000001400.1	1095	727.991	4	0.158458
SRAE_0000001500.1	2169	1801.99	1688	27.0146
SRAE_0000001600.1	426	72.0831	414	165.633
SRAE_0000001700.1	1347	979.991	5129	150.935
SRAE_0000001800.1	1035	667.991	559	24.1335
SRAE_0000001900.1	618	251.148	27	3.10037
SRAE_0000002000.1	1682	1314.99	8810	193.211
SRAE_0000002100.1	720	353.053	9	0.73516
SRAE_0000002200.1	2688	2320.99	1086	13.4938
SRAE_0000002300.1	447	85.657	486	163.626
SRAE_0000002500.1	1749	1381.99	62	1.2938
SRAE_0000002600.1	2040	1672.99	68	1.17218
SRAE_0000002700.1	984	617.053	1	0.0467366
SRAE_0000002800.1	396	61.5714	66	30.9132
SRAE_0000002900.1	997	629.991	78	3.57058
SRAE_0000003000.1	1104	736.991	17	0.665221
SRAE_0000003100.1	855	488.053	13	0.768167
SRAE_0000003200.1	1128	760.991	80	3.03172
SRAE_0000003300.1	687	320.12	410	36.936
SRAE_0000003400.1	645	278.12	320	33.1815
SRAE_0000003500.1	775	408.053	2150	151.95
SRAE_0000003600.1	375	59.4694	28	13.5782
SRAE_0000003700.1	705	338.087	13	1.10891
SRAE_0000003800.1	1230	862.991	84	2.80706
SRAE_0000003900.1	1350	982.991	1456	42.716
SRAE_0000004000.1	660	293.12	2219	218.318
SRAE_0000004100.1	1008	640.991	1711	76.9799
SRAE_0000004200.1	759	392.053	83	6.10538
SRAE_0000004300.1	306	58.0256	5	2.48502
SRAE_0000004400.1	1686	1318.99	768	16.7918
SRAE_0000004500.1	1689	1321.99	1107	24.1489
SRAE_0000004600.1	216	50.5077	1	0.57098
SRAE_0000004700.1	1440	1072.99	853	22.9262
SRAE_0000004800.1	1824	1456.99	1326	26.2462
SRAE_0000004900.1	721	354.053	17700	1441.73
SRAE_0000005000.1	3756	3388.99	3637	30.9494
SRAE_0000005100.1	870	503.053	64	3.66898
SRAE_0000005200.1	1772	1404.99	324	6.65044
SRAE_0000005300.1	1596	1228.99	927	21.7525
SRAE_0000005400.1	684	317.12	949	86.3021
SRAE_0000005500.1	1755	1387.99	164	3.4075
SRAE_0000005600.1	936	569.053	399	20.2209
SRAE_0000005700.1	939	572.053	128	6.45287
SRAE_0000005800.1	672	305.12	446	42.1544
SRAE_0000005900.1	1584	1216.99	1435	34.0051
SRAE_0000006000.1	1112	744.991	734	28.4135
SRAE_0000006100.1	1305	937.991	2549	78.3701
SRAE_0000006200.1	770	403.053	2161	154.622
SRAE_0000006300.1	1193	825.991	2883	100.658
SRAE_0000006400.1	1086	718.991	887	35.5778
SRAE_0000006500.1	1338	970.991	635	18.8598
SRAE_0000006600.1	713	346.053	170	14.1673
SRAE_0000006700.1	1593	1225.99	1223	28.7686
SRAE_0000006800.1	1818	1450.99	2767	54.995
SRAE_0000006900.1	1346	978.991	8923	262.852
SRAE_0000007000.1	696	329.12	538	47.1418
SRAE_0000007100.1	3384	3016.99	86	0.82206
SRAE_0000007200.1	414	67.1842	35	15.0238
SRAE_0000007300.1	2109	1741.99	386	6.39029
SRAE_0000007400.1	2892	2524.99	673	7.6866
SRAE_0000007500.1	1587	1219.99	368	8.69902
SRAE_0000007600.1	1569	1201.99	321	7.70163
SRAE_0000007700.1	996	628.991	6	0.275097
SRAE_0000007800.1	975	608.053	48	2.27656
SRAE_0000007900.1	1152	784.991	4	0.146952
SRAE_0000008000.1	1146	778.991	9	0.333188
SRAE_0000008100.1	1263	895.991	10	0.321866
SRAE_0000008200.1	1167	799.991	23	0.829128
SRAE_0000008300.1	1632	1264.99	3.19704	0.0728852
SRAE_0000008400.1	309	58.3798	0	0
SRAE_0000008500.1	639	272.148	2.80296	0.297024
SRAE_0000008600.1	1812	1444.99	3	0.0598736
SRAE_0000008700.1	3075	2707.99	104	1.10755
SRAE_0000008800.1	945	578.053	0	0
SRAE_0000008900.1	1188	820.991	0	0
SRAE_0000009000.1	1482	1114.99	45	1.16391
SRAE_0000009100.1	216	50.5077	72	41.1106
SRAE_0000009200.1	1074	706.991	3	0.122373
SRAE_0000009300.1	693	326.12	1	0.0884303
SRAE_0000009400.1	1254	886.991	7838	254.839
SRAE_0000009500.1	687	320.12	0	0
SRAE_0000009600.1	4530	4162.99	309.459	2.14376
SRAE_0000009700.1	645	278.12	387	40.1289
SRAE_0000009800.1	963	596.053	1476	71.4136
SRAE_0000009900.1	2826	2458.99	1750	20.5239
SRAE_0000010000.1	2034	1666.99	2161	37.3853
SRAE_0000010100.1	2103	1735.99	2513	41.7469
SRAE_0000010200.1	1878	1510.99	7103	135.569
SRAE_0000010300.1	696	329.12	439	38.467
SRAE_0000010400.1	1915	1547.99	20812	387.726
SRAE_0000010500.1	5855	5487.99	3516	18.4763
SRAE_0000010600.1	243	53.6257	89	47.8626
SRAE_0000010700.1	780	413.053	12770	891.589
SRAE_0000010800.1	555	188.21	978	149.856
SRAE_0000010900.1	543	176.228	615	100.642
SRAE_0000011000.1	738	371.053	174	13.5236
SRAE_0000011100.1	1028	660.991	18918	825.389
SRAE_0000011200.1	1458	1090.99	356	9.4104
SRAE_0000011300.1	993	625.991	37	1.70456
SRAE_0000011400.1	1572	1204.99	1030	24.6509
SRAE_0000011500.1	459	95.1789	4033	1221.99
SRAE_0000011600.1	1008	640.991	21	0.944814
SRAE_0000011700.1	744	377.053	1028	78.6267
SRAE_0000011800.1	2462	2094.99	1479	20.3594
SRAE_0000011900.1	2691	2323.99	1589	19.7183
SRAE_0000012000.1	1093	725.991	1538	61.0948
SRAE_0000012100.1	573	206.172	3753	524.963
SRAE_0000012200.1	273	57.7127	13	6.49607
SRAE_0000012300.1	429	73.6957	92	36.0018
SRAE_0000012400.1	954	587.053	7	0.343875
SRAE_0000012500.1	882	515.053	10	0.559922
SRAE_0000012600.1	996	628.991	10	0.458495
SRAE_0000012700.1	264	56.9463	0	0
SRAE_0000012800.1	1182	814.991	92	3.25547
SRAE_0000012900.1	1527	1159.99	43	1.06904
SRAE_0000013000.1	681	314.12	51	4.68223
SRAE_0000013100.1	858	491.053	1562	91.7343
SRAE_0000013200.1	498	131.403	863	189.402
SRAE_0000013300.1	1095	727.991	155	6.14023
SRAE_0000013400.1	1829	1461.99	49572	977.847
SRAE_0000013500.1	1185	817.991	517	18.2272
SRAE_0000013600.1	903	536.053	992	53.3683
SRAE_0000013700.1	1221	853.991	269	9.08402
SRAE_0000013800.1	887	520.053	3197	177.286
SRAE_0000013900.1	1056	688.991	1558	65.2128
SRAE_0000014000.1	867	500.053	4	0.230687
SRAE_0000014100.1	1113	745.991	8	0.309268
SRAE_0000014150.1	1968	1600.99	645	11.6185
SRAE_0000014200.1	2085	1717.99	53	0.889681
SRAE_0000014300.1	1171	803.991	3909	140.215
SRAE_0000014400.1	2480	2112.99	12351	168.571
SRAE_0000014500.1	1524	1156.99	810	20.1899
SRAE_0000014600.1	1173	805.991	1726	61.7575
SRAE_0000014700.1	2493	2125.99	230	3.11993
SRAE_0000014800.1	378	59.6601	6	2.90032
SRAE_0000014900.1	1281	913.991	132	4.16496
SRAE_0000015000.1	540	173.228	611	101.719
SRAE_0000015100.1	216	50.5077	1	0.57098
SRAE_0000015200.1	747	380.053	63	4.78053
SRAE_0000015300.1	216	50.5077	68	38.8267
SRAE_0000015400.1	1401	1033.99	14687	409.633
SRAE_0000015500.1	2613	2245.99	526	6.75393
SRAE_0000015600.1	2820	2452.99	198	2.32781
SRAE_0000015700.1	618	251.148	5839	670.483
SRAE_0000015800.1	975	608.053	12	0.56914
SRAE_0000015900.1	3724	3356.99	1287	11.0562
SRAE_0000016000.1	1587	1219.99	1299	30.7066
SRAE_0000016100.1	1526	1158.99	6240	155.269
SRAE_0000016200.1	1099	731.991	1491	58.7423
SRAE_0000016250.1	864	497.053	0	0
SRAE_0000016300.1	894	527.053	1076	58.8759
SRAE_0000016400.1	401	62.6001	177.64	81.8363
SRAE_0000016500.1	1119	751.991	697.36	26.7438
SRAE_0000016600.1	1362	994.991	39	1.13038
SRAE_0000016700.1	3162	2794.99	1152	11.8864
SRAE_0000016800.1	858	491.053	1445	84.8631
SRAE_0000016900.1	459	95.1789	2425	734.768
SRAE_0000017000.1	1395	1027.99	2045	57.3698
SRAE_0000017100.1	930	563.053	466.128	23.8746
SRAE_0000017200.1	1238	870.991	10141.9	335.802
SRAE_0000017300.1	594	227.172	3514	446.095
SRAE_0000017400.1	1103	735.991	18136	710.637
SRAE_0000017500.1	1097	729.991	2343	92.5622
SRAE_0000017600.1	462	97.6672	306	90.3549
SRAE_0000017700.1	1017	649.991	952	42.2385
SRAE_0000017800.1	981	614.053	883	41.47
SRAE_0000017900.1	1863	1495.99	2147	41.3887
SRAE_0000018000.1	339	57.8123	22	10.9744
SRAE_0000018100.1	576	209.172	3237	446.292
SRAE_0000018200.1	1706	1338.99	4862	104.717
SRAE_0000018300.1	531	164.245	53	9.30601
SRAE_0000018400.1	1117	749.991	3023	116.241
SRAE_0000018500.1	534	167.228	12	2.06943
SRAE_0000018600.1	1940	1572.99	593	10.872
