target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1336.23	2308	54.6709
SRAE_0000000200.1	705	334.373	105	9.93939
SRAE_0000000250.1	1026	655.229	0	0
SRAE_0000000300.1	465	96.5382	167	54.7543
SRAE_0000000400.1	480	110.295	113	32.4283
SRAE_0000000500.1	264	52.0895	29	17.6218
SRAE_0000000600.1	492	121.83	267	69.3678
SRAE_0000000700.1	1035	664.229	1	0.0476523
SRAE_0000000800.1	459	91.432	20	6.92362
SRAE_0000000900.1	360	53.7555	862	507.558
SRAE_0000001000.1	1035	664.229	21	1.0007
SRAE_0000001100.1	1238	867.229	1	0.0364979
SRAE_0000001200.1	1167	796.229	2605	103.555
SRAE_0000001300.1	1188	817.229	8	0.309847
SRAE_0000001400.1	1095	724.229	290	12.6743
SRAE_0000001500.1	2169	1798.23	515	9.06491
SRAE_0000001600.1	426	68.6108	604	278.642
SRAE_0000001700.1	1347	976.229	4741	153.716
SRAE_0000001800.1	1035	664.229	933	44.4596
SRAE_0000001900.1	618	247.415	16	2.04689
SRAE_0000002000.1	1682	1311.23	5411	130.617
SRAE_0000002100.1	720	349.373	30	2.7179
SRAE_0000002200.1	2688	2317.23	817	11.1598
SRAE_0000002300.1	447	82.036	113	43.5989
SRAE_0000002500.1	1749	1378.23	11	0.252623
SRAE_0000002600.1	2040	1669.23	32	0.606786
SRAE_0000002700.1	984	613.229	0	0
SRAE_0000002800.1	396	58.1168	35	19.062
SRAE_0000002900.1	997	626.229	3	0.151632
SRAE_0000003000.1	1104	733.229	1	0.043168
SRAE_0000003100.1	855	484.309	1	0.065355
SRAE_0000003200.1	1128	757.229	144	6.01917
SRAE_0000003300.1	687	316.389	27	2.70112
SRAE_0000003400.1	645	274.389	73	8.42087
SRAE_0000003500.1	775	404.373	1866	146.06
SRAE_0000003600.1	375	54.8659	10	5.76898
SRAE_0000003700.1	705	334.373	1	0.0946609
SRAE_0000003800.1	1230	859.229	5	0.184189
SRAE_0000003900.1	1350	979.229	767	24.7921
SRAE_0000004000.1	660	289.389	2327	254.516
SRAE_0000004100.1	1008	637.229	1484	73.7123
SRAE_0000004200.1	759	388.373	24	1.95598
SRAE_0000004300.1	306	52.6119	0	0
SRAE_0000004400.1	1686	1315.23	1141	27.4591
SRAE_0000004500.1	1689	1318.23	2181	52.368
SRAE_0000004600.1	216	45.8875	2	1.37955
SRAE_0000004700.1	1440	1069.23	1463	43.3087
SRAE_0000004800.1	1824	1453.23	573	12.4802
SRAE_0000004900.1	721	350.373	13865	1252.54
SRAE_0000005000.1	3756	3385.23	3106	29.0412
SRAE_0000005100.1	870	499.309	104	6.59273
SRAE_0000005200.1	1772	1401.23	348	7.86089
SRAE_0000005300.1	1596	1225.23	628	16.2235
SRAE_0000005400.1	684	313.389	732	73.9313
SRAE_0000005500.1	1755	1384.23	62	1.4177
SRAE_0000005600.1	936	565.257	135	7.55943
SRAE_0000005700.1	939	568.257	99	5.51431
SRAE_0000005800.1	672	301.389	463	48.6244
SRAE_0000005900.1	1584	1213.23	1468	38.2988
SRAE_0000006000.1	1112	741.229	740	31.5995
SRAE_0000006100.1	1305	934.229	2825	95.712
SRAE_0000006200.1	770	399.373	1853	146.858
SRAE_0000006300.1	1193	822.229	3979	153.173
SRAE_0000006400.1	1086	715.229	592	26.1986
SRAE_0000006500.1	1338	967.229	143	4.67959
SRAE_0000006600.1	713	342.373	37	3.42061
SRAE_0000006700.1	1593	1222.23	1291	33.433
SRAE_0000006800.1	1818	1447.23	2798	61.1944
SRAE_0000006900.1	1346	975.229	8532	276.915
SRAE_0000007000.1	696	325.389	351	34.1433
SRAE_0000007100.1	3384	3013.23	27	0.283617
SRAE_0000007200.1	414	63.2098	1	0.500746
SRAE_0000007300.1	2109	1738.23	167	3.04096
SRAE_0000007400.1	2892	2521.23	370	4.64505
SRAE_0000007500.1	1587	1216.23	397	10.3318
SRAE_0000007600.1	1569	1198.23	49	1.29437
SRAE_0000007700.1	996	625.229	6	0.303748
SRAE_0000007800.1	975	604.229	1	0.0523842
SRAE_0000007900.1	1152	781.229	4010	162.468
SRAE_0000008000.1	1146	775.229	3764	153.681
SRAE_0000008100.1	1263	892.229	510	18.0924
SRAE_0000008200.1	1167	796.229	12475	495.911
SRAE_0000008300.1	1632	1261.23	1.27034	0.0318807
SRAE_0000008400.1	309	52.6316	0	0
SRAE_0000008500.1	639	268.403	1.72966	0.203974
SRAE_0000008600.1	1812	1441.23	0	0
SRAE_0000008700.1	3075	2704.23	22	0.257502
SRAE_0000008800.1	945	574.229	0	0
SRAE_0000008900.1	1188	817.229	1	0.0387309
SRAE_0000009000.1	1482	1111.23	49	1.39571
SRAE_0000009100.1	216	45.8875	6	4.13865
SRAE_0000009200.1	1074	703.229	0	0
SRAE_0000009300.1	693	322.389	0	0
SRAE_0000009400.1	1254	883.229	6065	217.35
SRAE_0000009500.1	687	316.389	1	0.100041
SRAE_0000009600.1	4530	4159.23	223.5	1.70085
SRAE_0000009700.1	645	274.389	438	50.5252
SRAE_0000009800.1	963	592.229	938	50.132
SRAE_0000009900.1	2826	2455.23	1951	25.1517
SRAE_0000010000.1	2034	1663.23	1563	29.7446
SRAE_0000010100.1	2103	1732.23	1339	24.4668
SRAE_0000010200.1	1878	1507.23	6721	141.142
SRAE_0000010300.1	696	325.389	667	64.8819
SRAE_0000010400.1	1915	1544.23	21351	437.631
SRAE_0000010500.1	5855	5484.23	418	2.41247
SRAE_0000010600.1	243	49.6079	198	126.333
SRAE_0000010700.1	780	409.373	3705	286.464
SRAE_0000010800.1	555	184.497	1111	190.601
SRAE_0000010900.1	543	172.506	667	122.384
SRAE_0000011000.1	738	367.373	278	23.9519
SRAE_0000011100.1	1028	657.229	12882	620.395
SRAE_0000011200.1	1458	1087.23	391	11.383
SRAE_0000011300.1	993	622.229	91	4.62906
SRAE_0000011400.1	1572	1201.23	2298	60.5516
SRAE_0000011500.1	459	91.432	2594	897.993
SRAE_0000011600.1	1008	637.229	17	0.844413
SRAE_0000011700.1	744	373.373	849	71.9725
SRAE_0000011800.1	2462	2091.23	43	0.650831
SRAE_0000011900.1	2691	2320.23	2107	28.7432
SRAE_0000012000.1	1093	722.229	1267	55.5269
SRAE_0000012100.1	573	202.458	2785	435.403
SRAE_0000012200.1	273	52.8794	7	4.18999
SRAE_0000012300.1	429	70.1218	1	0.451386
SRAE_0000012400.1	954	583.229	2	0.108541
SRAE_0000012500.1	882	511.309	20	1.23808
SRAE_0000012600.1	996	625.229	3	0.151874
SRAE_0000012700.1	264	52.0895	2	1.21529
SRAE_0000012800.1	1182	811.229	45	1.75578
SRAE_0000012900.1	1527	1156.23	8	0.219002
SRAE_0000013000.1	681	310.389	4	0.407901
SRAE_0000013100.1	858	487.309	2264	147.053
SRAE_0000013200.1	498	127.725	991	245.584
SRAE_0000013300.1	1095	724.229	290	12.6743
SRAE_0000013400.1	1829	1458.23	33656	730.53
SRAE_0000013500.1	1185	814.229	220	8.5522
SRAE_0000013600.1	903	532.257	579	34.4317
SRAE_0000013700.1	1221	850.229	65	2.4198
SRAE_0000013800.1	887	516.257	3671	225.071
SRAE_0000013900.1	1056	685.229	1265	58.4327
SRAE_0000014000.1	867	496.309	1	0.0637748
SRAE_0000014100.1	1113	742.229	14	0.597024
SRAE_0000014150.1	1968	1597.23	1479	29.3091
SRAE_0000014200.1	2085	1714.23	18	0.332357
SRAE_0000014300.1	1171	800.229	4699	185.863
SRAE_0000014400.1	2480	2109.23	12792	191.962
SRAE_0000014500.1	1524	1153.23	1866	51.215
SRAE_0000014600.1	1173	802.229	1776	70.0723
SRAE_0000014700.1	2493	2122.23	247	3.68389
SRAE_0000014800.1	378	55.218	21	12.0376
SRAE_0000014900.1	1281	910.229	94	3.26873
SRAE_0000015000.1	540	169.506	15	2.80096
SRAE_0000015100.1	216	45.8875	0	0
SRAE_0000015200.1	747	376.373	9	0.756878
SRAE_0000015300.1	216	45.8875	22	15.175
SRAE_0000015400.1	1401	1030.23	11924	366.344
SRAE_0000015500.1	2613	2242.23	292	4.12196
SRAE_0000015600.1	2820	2449.23	100	1.29233
SRAE_0000015700.1	618	247.415	4762	609.206
SRAE_0000015800.1	975	604.229	10	0.523842
SRAE_0000015900.1	3724	3353.23	1170	11.0439
SRAE_0000016000.1	1587	1216.23	1448	37.6838
SRAE_0000016100.1	1526	1155.23	5646	154.694
SRAE_0000016200.1	1099	728.229	1790	77.8012
SRAE_0000016250.1	864	493.309	0	0
SRAE_0000016300.1	894	523.257	1406	85.0494
SRAE_0000016400.1	401	59.1422	200.814	107.473
SRAE_0000016500.1	1119	748.229	801.186	33.8923
SRAE_0000016600.1	1362	991.229	28	0.894099
SRAE_0000016700.1	3162	2791.23	1105	12.5305
SRAE_0000016800.1	858	487.309	1967	127.762
SRAE_0000016900.1	459	91.432	487	168.59
SRAE_0000017000.1	1395	1024.23	2264	69.965
SRAE_0000017100.1	930	559.257	496.175	28.0818
SRAE_0000017200.1	1238	867.229	265.825	9.70203
SRAE_0000017300.1	594	223.415	1619	229.369
SRAE_0000017400.1	1103	732.229	13683	591.474
SRAE_0000017500.1	1097	726.229	1801	78.4949
SRAE_0000017600.1	462	93.9497	413	139.141
SRAE_0000017700.1	1017	646.229	929	45.502
SRAE_0000017800.1	981	610.229	1094	56.7448
SRAE_0000017900.1	1863	1492.23	1025	21.7415
SRAE_0000018000.1	339	52.8663	30	17.9615
SRAE_0000018100.1	576	205.458	3489	537.5
SRAE_0000018200.1	1706	1335.23	4840	114.734
SRAE_0000018300.1	531	160.531	47	9.26704
SRAE_0000018400.1	1117	746.229	2679	113.632
SRAE_0000018500.1	534	163.523	3	0.580691
SRAE_0000018600.1	1940	1569.23	391	7.88664
SRAE_0000018700.1	228	47.4129	11	7.3434
SRAE_0000018800.1	5541	5170.23	566	3.46504
SRAE_0000018900.1	360	53.7555	167	98.3321
SRAE_0000019000.1	1101	730.229	431	18.6818
SRAE_0000019100.1	2283	1912.23	251	4.15466
SRAE_0000019200.1	745	374.373	764	64.5938
SRAE_0000019300.1	2277	1906.23	7566	125.63
SRAE_0000019400.1	3867	3496.23	422	3.82045
SRAE_0000019500.1	1635	1264.23	673	16.8496
SRAE_0000019600.1	1035	664.229	463	22.063
SRAE_0000019700.1	1680	1309.23	1614	39.0202
SRAE_0000019800.1	1480	1109.23	6636	189.359
SRAE_0000019900.1	450	84.2367	139	52.2294
SRAE_0000020000.1	816	445.309	266	18.907
SRAE_0000020100.1	1203	832.229	1057	40.2007
SRAE_0000020200.1	1520	1149.23	8308	228.819
SRAE_0000020300.1	312	52.6682	222	133.415
SRAE_0000020400.1	1518	1147.23	154	4.24886
SRAE_0000020500.1	795	424.352	3	0.223767
SRAE_0000020600.1	1311	940.229	0	0
SRAE_0000020700.1	366	53.8343	3	1.76386
SRAE_0000020800.1	1592	1221.23	1468	38.0479
SRAE_0000020900.1	2247	1876.23	15	0.25305
SRAE_0000021000.1	2274	1903.23	69	1.14752
SRAE_0000021100.1	1227	856.229	8	0.295734
SRAE_0000021200.1	2493	2122.23	7503	111.904
SRAE_0000021300.1	1230	859.229	245	9.02524
SRAE_0000021400.1	2793	2422.23	71	0.927779
SRAE_0000021500.1	999	628.229	589	29.6756
SRAE_0000021600.1	2860	2489.23	2644	33.62
SRAE_0000021610.1	1487	1116.23	49	1.38945
SRAE_0000021700.1	1587	1216.23	1502	39.0891
SRAE_0000021800.1	651	280.389	1011	114.128
SRAE_0000021900.1	1005	634.229	36	1.79663
SRAE_0000022000.1	255	50.8998	0	0
SRAE_0000022100.1	450	84.2367	3581	1345.56
SRAE_0000022200.1	1341	970.229	94	3.06659
SRAE_0000022300.1	1005	634.229	394	19.6631
SRAE_0000022400.1	2331	1960.23	117	1.88921
SRAE_0000022500.1	735	364.373	1283	111.451
SRAE_0000022600.1	660	289.389	431	47.1407
SRAE_0000022700.1	2892	2521.23	675	8.47409
SRAE_0000022800.1	1926	1555.23	12255	249.414
SRAE_0000022900.1	393	57.3167	439	242.429
SRAE_0000023000.1	951	580.229	262	14.2923
SRAE_0000023100.1	2187	1816.23	3127	54.4953
SRAE_0000023200.1	4224	3853.23	2829	23.2386
