target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	70.0518	1	0.329344
SVE_0000052350.1	138	38.0333	3	1.81981
SVE_0000062250.1	117	28.4339	0	0
SVE_0000063250.1	237	99.0411	0	0
SVE_0000065950.1	450	276.448	107	8.92975
SVE_0000096450.1	1542	1357	9.07956	0.154366
SVE_0000100.1	390	222.445	798.894	82.8584
SVE_0000115450.1	141	39.4582	2	1.1694
SVE_0000120250.1	519	341.031	2	0.135302
SVE_0000131050.1	165	52.256	90	39.7352
SVE_0000176450.1	210	80.054	0	0
SVE_0000182450.1	117	28.4339	1387	1125.41
SVE_0000195350.1	708	524.333	0	0
SVE_0000199550.1	582	401.112	106	6.0969
SVE_0000200.1	1455	1270	36.7498	0.667604
SVE_0000204650.1	174	57.3079	1673	673.521
SVE_0000205350.1	1902	1717	0	0
SVE_0000212950.1	378	211.991	52	5.65921
SVE_0000282050.1	141	39.4582	0	0
SVE_0000300.1	318	161.26	0	0
SVE_0000332450.1	120	29.6737	11	8.55246
SVE_0000382550.1	198	72.0264	1	0.320315
SVE_0000383350.1	2463	2278	2484.02	25.1576
SVE_0000390450.1	327	168.615	8	1.09462
SVE_0000399650.1	102	22.7188	0	0
SVE_0000400.1	2220	2035	0	0
SVE_0000434133.1	225	90.3168	0	0
SVE_0000434166.1	249	107.804	0	0
SVE_0000434250.1	243	103.417	9	2.00781
SVE_0000441550.1	177	59.1384	993	387.391
SVE_0000456700.1	2871	2686	90.7148	0.779185
SVE_0000462850.1	210	80.054	389	112.108
SVE_0000477750.1	1275	1090	433	9.16492
SVE_0000491450.1	105	23.9401	0	0
SVE_0000500.1	1701	1516	2	0.0304368
SVE_0000502650.1	150	43.9215	0	0
SVE_0000503850.1	240	101.201	1	0.227973
SVE_0000524150.1	960	775.058	0	0
SVE_0000525950.1	195	70.0518	3	0.988033
SVE_0000526450.1	168	53.8678	4305	1843.8
SVE_0000533850.1	237	99.0411	100.684	23.4539
SVE_0000542450.1	198	72.0264	4664	1493.95
SVE_0000546850.1	4899	4714	10434.4	51.0677
SVE_0000569350.1	1704	1519	999.178	15.1758
SVE_0000569650.1	144	40.7815	0	0
SVE_0000572950.1	303	149.395	0	0
SVE_0000576650.1	144	40.7815	0	0
SVE_0000584150.1	387	219.873	10183	1068.5
SVE_0000600.1	3477	3292	7	0.0490577
SVE_0000625150.1	150	43.9215	166	87.1968
SVE_0000657250.1	111	26.31	0	0
SVE_0000660650.1	96	20.5689	0	0
SVE_0000661550.1	276	128.063	2	0.360309
SVE_0000662550.1	180	60.86	0	0
SVE_0000663350.1	1521	1336	232.559	4.01601
SVE_0000666150.1	240	101.201	2	0.455945
SVE_0000699050.1	147	42.4101	0	0
SVE_0000700.1	1155	970.005	929	22.0959
SVE_0000710550.1	204	76.0375	0	0
SVE_0000720350.1	198	72.0264	95	30.4299
SVE_0000772150.1	2832	2647	19799.3	172.57
SVE_0000775650.1	177	59.1384	0	0
SVE_0000800.1	990	805.032	3024	86.6639
SVE_0000845350.1	1458	1273	84.1067	1.5243
SVE_0000859950.1	258	114.555	5	1.00699
SVE_0000860150.1	183	62.596	0	0
SVE_0000870250.1	507	329.609	62	4.33972
