target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	57.0118	4	4.37411
SVE_0000052350.1	138	41.8265	3	4.47161
SVE_0000062250.1	117	35.1651	0	0
SVE_0000063250.1	237	70.5056	0	0
SVE_0000065950.1	450	192.857	4	1.29306
SVE_0000096450.1	1542	1233.46	117.799	5.95401
SVE_0000100.1	390	150.413	891.023	369.317
SVE_0000115450.1	141	42.5611	3	4.39443
SVE_0000120250.1	519	246.731	0	0
SVE_0000131050.1	165	48.5723	1	1.28353
SVE_0000176450.1	210	61.4083	0	0
SVE_0000182450.1	117	35.1651	5	8.86446
SVE_0000195350.1	708	411.407	63	9.54691
SVE_0000199550.1	582	299.069	24	5.00304
SVE_0000200.1	1455	1146.46	5417.85	294.621
SVE_0000204650.1	174	50.8948	14	17.1494
SVE_0000205350.1	1902	1593.46	430.158	16.8299
SVE_0000212950.1	378	142.551	0	0
SVE_0000282050.1	141	42.5611	23	33.6906
SVE_0000300.1	318	106.393	141.081	82.6703
SVE_0000332450.1	120	36.1462	0	0
SVE_0000382550.1	198	57.8712	1	1.07729
SVE_0000383350.1	2463	2154.46	2409.54	69.7253
SVE_0000390450.1	327	111.48	3	1.67771
SVE_0000399650.1	102	29.0816	0	0
SVE_0000400.1	2220	1911.46	0	0
SVE_0000434133.1	225	66.1538	3	2.82723
SVE_0000434166.1	249	75.1535	0	0
SVE_0000434250.1	243	72.8291	72	61.6342
SVE_0000441550.1	177	51.4583	18	21.8078
SVE_0000456700.1	2871	2562.46	14.7869	0.359763
SVE_0000462850.1	210	61.4083	8	8.12189
SVE_0000477750.1	1275	966.458	1027	66.2494
SVE_0000491450.1	105	30.5636	11	22.4379
SVE_0000500.1	1701	1392.46	0	0
SVE_0000502650.1	150	44.9404	0	0
SVE_0000503850.1	240	71.5278	0	0
SVE_0000524150.1	960	652.153	21.2904	2.0353
SVE_0000525950.1	195	57.0118	1	1.09353
SVE_0000526450.1	168	49.4466	28	35.3033
SVE_0000533850.1	237	70.5056	0	0
SVE_0000542450.1	198	57.8712	28	30.1641
SVE_0000546850.1	4899	4590.46	2702.72	36.7062
SVE_0000569350.1	1704	1395.46	160.311	7.16212
SVE_0000569650.1	144	43.2887	2	2.88038
SVE_0000572950.1	303	98.583	0	0
SVE_0000576650.1	144	43.2887	64	92.1722
SVE_0000584150.1	387	148.345	52.8379	22.2058
SVE_0000600.1	3477	3168.46	0	0
SVE_0000625150.1	150	44.9404	35	48.554
SVE_0000657250.1	111	32.9971	0	0
SVE_0000660650.1	96	26.7638	0	0
SVE_0000661550.1	276	85.8303	0	0
SVE_0000662550.1	180	52.543	10	11.8653
SVE_0000663350.1	1521	1212.46	9.80628	0.504234
SVE_0000666150.1	240	71.5278	4	3.48642
SVE_0000699050.1	147	44.0033	0	0
SVE_0000700.1	1155	846.458	2832	208.585
SVE_0000710550.1	204	59.5462	1	1.04698
SVE_0000720350.1	198	57.8712	0	0
SVE_0000772150.1	2832	2523.46	8952.31	221.174
SVE_0000775650.1	177	51.4583	0	0
SVE_0000800.1	990	681.687	81	7.40789
SVE_0000845350.1	1458	1149.46	0	0
SVE_0000859950.1	258	78.5422	8	6.35011
SVE_0000860150.1	183	53.6592	0	0
SVE_0000870250.1	507	236.88	0	0
SVE_0000881350.1	156	46.1747	0	0
SVE_0000894350.1	228	67.2194	0	0
SVE_0000900.1	957	649.218	70	6.72205
SVE_0000936150.1	417	168.726	0	0
SVE_0000939350.1	99	28.0774	0	0
SVE_0000940450.1	138	41.8265	0	0
SVE_0000944350.1	120	36.1462	1	1.72477
SVE_0000945750.1	261	79.5422	1	0.783785
SVE_0000962850.1	114	34.1779	10	18.241
SVE_0000992650.1	102	29.0816	0	0
SVE_0000995250.1	192	56.0635	42	46.705
SVE_0001000.1	1029	720.458	381	32.9694
SVE_0001000000.1	345	122.191	0	0
SVE_0001000100.1	165	48.5723	9	11.5518
SVE_0001000200.1	198	57.8712	0	0
SVE_0001000300.1	228	67.2194	0	0
SVE_0001000400.1	279	87.1272	2	1.4311
SVE_0001000500.1	216	63.2615	1	0.985497
SVE_0001013900.1	195	57.0118	0	0
SVE_0001071900.1	837	532.715	0	0
SVE_0001100.1	1038	729.458	1	0.0854661
SVE_0001133000.1	114	34.1779	2	3.64821
SVE_0001133600.1	666	373.234	6499	1085.58
SVE_0001200.1	1542	1233.46	34	1.7185
SVE_0001300.1	747	447.539	135	18.806
SVE_0001400.1	339	118.655	4	2.1017
SVE_0001500.1	726	427.95	558	81.2898
SVE_0001600.1	1536	1227.46	44	2.23481
SVE_0001700.1	414	166.626	0	0
SVE_0001800.1	2616	2307.46	25	0.675462
SVE_0001900.1	420	170.805	2	0.73
SVE_0002000.1	3534	3225.46	10115	195.51
SVE_0002100.1	939	631.666	12	1.18437
SVE_0002200.1	2994	2685.46	7135	165.642
SVE_0002300.1	1578	1269.46	95	4.66552
SVE_0002400.1	1041	732.458	15	1.27674
SVE_0002500.1	660	367.834	386	65.4229
SVE_0002600.1	1866	1557.46	326	13.0496
SVE_0002700.1	2217	1908.46	1876	61.2837
SVE_0002800.1	516	244.275	18	4.59397
SVE_0002900.1	624	335.797	166	30.8195
SVE_0003000.1	624	335.797	5	0.928299
SVE_0003100.1	708	411.407	150	22.7307
SVE_0003200.1	591	306.816	54	10.9726
SVE_0003300.1	819	515.526	4332	523.881
SVE_0003400.1	1572	1263.46	401	19.7869
SVE_0003500.1	1353	1044.46	32	1.91009
SVE_0003600.1	2463	2154.46	334	9.66502
SVE_0003700.1	1494	1185.46	0	0
SVE_0003800.1	1449	1140.46	7355.83	402.112
SVE_0003900.1	654	362.578	1	0.171946
SVE_0004000.1	261	79.5422	0	0
SVE_0004100.1	393	152.42	19	7.77151
SVE_0004200.1	345	122.191	0	0
SVE_0004300.1	2130	1821.46	815.225	27.9031
SVE_0004400.1	1653	1344.46	311.256	14.4333
SVE_0004500.1	1374	1065.46	115	6.72908
SVE_0004600.1	1488	1179.46	0	0
SVE_0004700.1	1458	1149.46	0	0
SVE_0004800.1	228	67.2194	0	0
SVE_0004900.1	255	77.4307	43	34.6218
SVE_0005000.1	375	140.543	133	58.9981
