target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	56.9517	10	14.4342
SVE_0000052350.1	138	41.8141	1	1.96597
SVE_0000062250.1	117	36.1363	0	0
SVE_0000063250.1	237	67.3511	0	0
SVE_0000065950.1	450	177.397	1	0.463395
SVE_0000096450.1	1542	1196.16	216.294	14.8647
SVE_0000100.1	390	138.563	1382.25	820.046
SVE_0000115450.1	141	42.7569	1	1.92261
SVE_0000120250.1	519	226.745	0	0
SVE_0000131050.1	165	49.5097	0	0
SVE_0000176450.1	210	60.1588	0	0
SVE_0000182450.1	117	36.1363	1	2.27486
SVE_0000195350.1	708	381.563	15	3.23164
SVE_0000199550.1	582	276.006	59	17.5724
SVE_0000200.1	1455	1109.16	1484.26	110.006
SVE_0000204650.1	174	51.4906	18	28.7371
SVE_0000205350.1	1902	1556.16	290.769	15.3601
SVE_0000212950.1	378	131.239	2	1.25275
SVE_0000282050.1	141	42.7569	6	11.5357
SVE_0000300.1	318	98.2998	29.5874	24.743
SVE_0000332450.1	120	37.2801	0	0
SVE_0000382550.1	198	57.5713	1	1.42788
SVE_0000383350.1	2463	2117.16	1493.07	57.9728
SVE_0000390450.1	327	103.007	19	15.163
SVE_0000399650.1	102	30.213	0	0
SVE_0000400.1	2220	1874.16	15.4709	0.678592
SVE_0000434133.1	225	63.8942	0	0
SVE_0000434166.1	249	70.774	0	0
SVE_0000434250.1	243	68.8479	108	128.953
SVE_0000441550.1	177	52.4072	57	89.4093
SVE_0000456700.1	2871	2525.16	34.5738	1.12553
SVE_0000462850.1	210	60.1588	5	6.83234
SVE_0000477750.1	1275	929.157	724	64.0543
SVE_0000491450.1	105	31.0195	6	15.9006
SVE_0000500.1	1701	1355.16	9	0.545948
SVE_0000502650.1	150	45.1274	3	5.46487
SVE_0000503850.1	240	68.0698	2	2.41532
SVE_0000524150.1	960	615.621	12.0009	1.60251
SVE_0000525950.1	195	56.9517	0	0
SVE_0000526450.1	168	50.2511	18	29.4459
SVE_0000533850.1	237	67.3511	4.31775	5.27001
SVE_0000542450.1	198	57.5713	23	32.8413
SVE_0000546850.1	4899	4553.16	1340.41	24.2004
SVE_0000569350.1	1704	1358.16	13.3703	0.809266
SVE_0000569650.1	144	43.6582	0	0
SVE_0000572950.1	303	91.6525	0	0
SVE_0000576650.1	144	43.6582	81	152.517
SVE_0000584150.1	387	136.796	33.9453	20.3988
SVE_0000600.1	3477	3131.16	0	0
SVE_0000625150.1	150	45.1274	41	74.6866
SVE_0000657250.1	111	33.5957	0	0
SVE_0000660650.1	96	28.1632	0	0
SVE_0000661550.1	276	79.7273	3	3.09323
SVE_0000662550.1	180	53.3321	1	1.54138
SVE_0000663350.1	1521	1175.16	4.05225	0.283465
SVE_0000666150.1	240	68.0698	3	3.62297
SVE_0000699050.1	147	44.3122	2	3.71027
SVE_0000700.1	1155	809.157	1711	173.826
SVE_0000710550.1	204	58.8083	0	0
SVE_0000720350.1	198	57.5713	1	1.42788
SVE_0000772150.1	2832	2486.16	7170.18	237.083
SVE_0000775650.1	177	52.4072	9	14.1173
SVE_0000800.1	990	644.568	47	5.99416
SVE_0000845350.1	1458	1112.16	7.04939	0.521056
SVE_0000859950.1	258	73.5131	7	7.82766
SVE_0000860150.1	183	53.9696	1	1.52317
SVE_0000870250.1	507	217.867	0	0
