target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	121.186	22.1848	2.63122
SSTP_0000000200.2	653	480.326	0	0
SSTP_0000000300.1	1536	1363.2	3063.52	32.3009
SSTP_0000000400.1	480	307.915	558.5	26.0704
SSTP_0000000500.1	4635	4462.2	10044	32.3529
SSTP_0000000600.1	687	514.326	3.21076	0.0897275
SSTP_0000000700.1	300	134.598	0.375066	0.0400521
SSTP_0000000800.1	1086	913.203	41	0.645315
SSTP_0000000900.1	372	201.971	1	0.0711651
SSTP_0000001000.1	780	607.273	3	0.0710056
SSTP_0000001050.1	291	126.591	1	0.113541
SSTP_0000001100.1	480	307.915	2	0.0933585
SSTP_0000001200.1	1257	1084.2	0	0
SSTP_0000001300.1	528	355.637	16	0.646648
SSTP_0000001400.1	249	90.5151	1	0.158794
SSTP_0000001425.1	297	131.957	1	0.108924
SSTP_0000001450.1	246	88.0686	1	0.163205
SSTP_0000001475.1	435	263.57	1	0.0545329
SSTP_0000001500.1	315	148.295	5	0.484618
SSTP_0000001600.1	1194	1021.2	28.7091	0.404076
SSTP_0000001700.1	516	343.707	7	0.292728
SSTP_0000001750.1	270	108.059	0	0
SSTP_0000001800.1	1464	1291.2	710	7.90349
SSTP_0000001900.1	1818	1645.2	267	2.33264
SSTP_0000002000.1	1212	1039.2	76	1.05116
SSTP_0000002100.1	1539	1366.2	75	0.789044
SSTP_0000002200.1	2877	2704.2	3538	18.805
SSTP_0000002300.1	861	688.239	7835	163.627
SSTP_0000002400.1	1533	1360.2	334	3.52938
SSTP_0000002500.1	918	745.203	191	3.68395
SSTP_0000002600.1	783	610.273	35	0.824327
SSTP_0000002700.1	993	820.203	54	0.946297
SSTP_0000002800.1	660	487.326	27	0.796342
SSTP_0000002900.1	585	412.412	2726	95.0058
SSTP_0000002950.1	450	278.353	5	0.258184
SSTP_0000003000.1	1263	1090.2	526	6.93479
SSTP_0000003100.1	1281	1108.2	237	3.07386
SSTP_0000003200.1	4065	3892.2	5495	20.2921
SSTP_0000003300.1	1254	1081.2	3056	40.6257
SSTP_0000003400.1	1422	1249.2	393	4.52183
SSTP_0000003500.1	831	658.273	2253	49.1938
SSTP_0000003600.1	861	688.239	1888	39.4292
SSTP_0000003700.1	2061	1888.2	4471	34.0339
SSTP_0000003800.1	1092	919.203	430	6.72376
SSTP_0000003900.1	5655	5482.2	5063	13.2742
SSTP_0000004000.1	1152	979.203	0	0
SSTP_0000004100.1	222	69.1536	21	4.36476
SSTP_0000004200.1	393	222.26	60	3.88012
SSTP_0000004300.1	681	508.326	228	6.44686
SSTP_0000004400.1	873	700.239	143	2.93525
SSTP_0000004500.1	609	436.348	397	13.0771
SSTP_0000004600.1	1698	1525.2	5	0.0471192
SSTP_0000004650.1	279	115.897	0	0
SSTP_0000004700.1	3486	3313.2	20	0.0867635
SSTP_0000004800.1	1023	850.203	6.79122	0.11481
SSTP_0000004900.1	999	826.203	2	0.0347935
SSTP_0000005000.1	3180	3007.2	3	0.0143388
SSTP_0000005050.1	396	225.192	1	0.0638266
SSTP_0000005100.1	1782	1609.2	54	0.482323
SSTP_0000005200.1	294	129.311	1	0.111153
SSTP_0000005225.1	393	222.26	3	0.194006
SSTP_0000005250.1	255	95.365	0	0
SSTP_0000005275.1	288	123.904	0	0
SSTP_0000005300.1	243	85.6381	0	0
SSTP_0000005400.1	525	352.655	1	0.0407573
SSTP_0000005500.1	906	733.203	10	0.196034
SSTP_0000005600.1	1515	1342.2	8	0.0856696
SSTP_0000005700.1	750	577.273	5	0.124493
SSTP_0000005800.1	1335	1162.2	4	0.049469
SSTP_0000005900.1	711	538.3	1	0.0267012
SSTP_0000006000.1	300	134.598	1	0.106787
SSTP_0000006050.1	222	69.1536	5	1.03923
SSTP_0000006100.1	300	134.598	2	0.213574
SSTP_0000006200.1	510	337.742	2	0.085114
SSTP_0000006300.1	609	436.348	2	0.0658798
SSTP_0000006400.1	906	733.203	5	0.0980169
SSTP_0000006425.1	231	75.983	0	0
SSTP_0000006500.1	957	784.203	9	0.164956
SSTP_0000006600.1	60	22.5818	25	15.9124
SSTP_0000006700.1	41	14.6207	22	21.6277
SSTP_0000006800.1	342	173.513	156.853	12.9932
SSTP_0000006900.1	675	502.326	0	0
SSTP_0000007000.1	2602	2429.2	5.60564	0.0331678
SSTP_0000007100.1	198	51.575	456	127.081
SSTP_0000007200.1	5263	5090.2	12.4812	0.0352434
SSTP_0000007300.1	201	53.6572	54	14.4651
SSTP_0000007400.1	1146	973.203	6649	98.1992
SSTP_0000007500.1	408	237.031	119	7.21602
SSTP_0000007600.1	1290	1117.2	1030	13.2514
SSTP_0000007700.1	546	373.529	6983	268.704
SSTP_0000007800.1	567	394.451	686	24.9969
SSTP_0000007900.1	492	319.79	748	33.6195
SSTP_0000008000.1	3756	3583.2	3381	13.5622
SSTP_0000008100.1	1701	1528.2	566	5.32342
SSTP_0000008200.1	1428	1255.2	2165	24.7913
SSTP_0000008300.1	282	118.57	52	6.30352
SSTP_0000008400.1	2142	1969.2	3939	28.7508
SSTP_0000008500.1	696	523.3	7347	201.797
SSTP_0000008600.1	780	607.273	569	13.4674
SSTP_0000008700.1	810	637.273	1762	39.7407
SSTP_0000008800.1	2457	2284.2	1431	9.00451
SSTP_0000008900.2	3666	3493.2	6634	27.2965
SSTP_0000009000.1	4140	3967.2	3746	13.5718
SSTP_0000009100.1	3690	3517.2	7494	30.6247
SSTP_0000009200.1	2886	2713.2	2581	13.6729
SSTP_0000009300.1	1272	1099.2	765	10.0032
SSTP_0000009400.1	678	505.326	1328	37.7731
SSTP_0000009500.1	1833	1660.2	808	6.99528
SSTP_0000009600.1	2445	2272.2	3687	23.3228
SSTP_0000009700.1	2058	1885.2	3513	26.784
SSTP_0000009800.1	672	499.326	1087	31.2897
SSTP_0000009900.2	3045	2872.2	4900	24.5209
SSTP_0000010000.1	1428	1255.2	3264	37.3759
SSTP_0000010100.1	1287	1114.2	1796	23.1685
SSTP_0000010200.1	1254	1081.2	3567	47.4188
SSTP_0000010300.1	2454	2281.2	4680	29.4874
SSTP_0000010400.1	1170	997.203	1353	19.5016
SSTP_0000010500.1	1707	1534.2	1872	17.5379
SSTP_0000010600.1	4701	4528.2	1299	4.12324
SSTP_0000010700.1	810	637.273	796	17.9532
SSTP_0000010800.1	981	808.203	414	7.36266
SSTP_0000010900.1	1653	1480.2	144	1.39829
SSTP_0000011000.1	3972	3799.2	6114	23.1307
SSTP_0000011100.1	2715	2542.2	151975	859.245
SSTP_0000011200.1	4266	4093.2	10472.1	36.7726
SSTP_0000011300.2	1209	1036.2	196	2.71873
SSTP_0000011400.1	1704	1531.2	53	0.497506
SSTP_0000011500.1	1125	952.203	106	1.60004
SSTP_0000011600.1	1509	1336.2	1207	12.9834
SSTP_0000011700.1	1335	1162.2	82	1.01411
SSTP_0000011800.3	1947	1774.2	3322	26.9123
SSTP_0000011900.1	1470	1297.2	127	1.40718
SSTP_0000012000.1	276	113.255	17	2.15749
