target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	118.07	13.7148	1.21365
SSTP_0000000200.2	653	476.521	0	0
SSTP_0000000300.1	1536	1359.42	310.682	2.38786
SSTP_0000000400.1	480	304.084	587.5	20.1864
SSTP_0000000500.1	4635	4458.42	24848	58.2311
SSTP_0000000600.1	687	510.521	0	0
SSTP_0000000700.1	300	131.378	0	0
SSTP_0000000800.1	1086	909.416	8	0.0919119
SSTP_0000000900.1	372	198.364	1	0.0526721
SSTP_0000001000.1	780	603.495	0	0
SSTP_0000001050.1	291	123.398	0	0
SSTP_0000001100.1	480	304.084	0	0
SSTP_0000001200.1	1257	1080.42	0	0
SSTP_0000001300.1	528	351.795	6	0.178199
SSTP_0000001400.1	249	87.7718	0	0
SSTP_0000001425.1	297	128.649	0	0
SSTP_0000001450.1	246	85.446	3	0.366837
SSTP_0000001475.1	435	259.559	0	0
SSTP_0000001500.1	315	144.863	1	0.072125
SSTP_0000001600.1	1194	1017.42	38	0.390238
SSTP_0000001700.1	516	339.812	2	0.0614944
SSTP_0000001750.1	270	105.183	9	0.894011
SSTP_0000001800.1	1464	1287.42	1576	12.7903
SSTP_0000001900.1	1818	1641.42	1317	8.38323
SSTP_0000002000.1	1212	1035.42	205	2.06863
SSTP_0000002100.1	1539	1362.42	256	1.96324
SSTP_0000002200.1	2877	2700.42	9255	35.8088
SSTP_0000002300.1	861	684.495	10890	166.227
SSTP_0000002400.1	1533	1356.42	270	2.07977
SSTP_0000002500.1	918	741.495	925	13.034
SSTP_0000002600.1	783	606.495	299	5.15096
SSTP_0000002700.1	993	816.416	250	3.19943
SSTP_0000002800.1	660	483.521	143	3.09005
SSTP_0000002900.1	585	408.606	3314	84.7406
SSTP_0000002950.1	450	274.412	3.42217	0.130299
SSTP_0000003000.1	1263	1086.42	739	7.1071
SSTP_0000003100.1	1281	1104.42	301	2.84759
SSTP_0000003200.1	4065	3888.42	12818	34.4423
SSTP_0000003300.1	1254	1077.42	5370	52.0757
SSTP_0000003400.1	1422	1245.42	1271	10.6629
SSTP_0000003500.1	831	654.495	5996	95.7192
SSTP_0000003600.1	861	684.495	3009	45.9299
