target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	125.644	0	0
SSTP_0000000200.2	653	485.048	0	0
SSTP_0000000300.1	1536	1367.94	0	0
SSTP_0000000400.1	480	312.703	121.5	6.84744
SSTP_0000000500.1	4635	4466.94	15630	61.6641
SSTP_0000000600.1	687	519.016	0	0
SSTP_0000000700.1	300	139.16	0	0
SSTP_0000000800.1	1086	917.943	49	0.940728
SSTP_0000000900.1	372	206.706	0	0
SSTP_0000001000.1	780	612.016	1	0.0287953
SSTP_0000001050.1	291	130.983	0	0
SSTP_0000001100.1	480	312.703	0	0
SSTP_0000001200.1	1257	1088.94	0	0
SSTP_0000001300.1	528	360.415	0	0
SSTP_0000001400.1	249	94.2366	0	0
SSTP_0000001425.1	297	136.469	0	0
SSTP_0000001450.1	246	91.7827	0	0
SSTP_0000001475.1	435	268.185	0	0
SSTP_0000001500.1	315	152.926	15	1.72859
SSTP_0000001600.1	1194	1025.94	32	0.549681
SSTP_0000001700.1	516	348.486	5	0.252853
SSTP_0000001750.1	270	112.273	11	1.72664
SSTP_0000001800.1	1464	1295.94	1620	22.0299
SSTP_0000001900.1	1818	1649.94	482	5.14827
SSTP_0000002000.1	1212	1043.94	517	8.72765
SSTP_0000002100.1	1539	1370.94	602	7.73857
SSTP_0000002200.1	2877	2708.94	5423	35.2796
SSTP_0000002300.1	861	693.016	22807	579.974
SSTP_0000002400.1	1533	1364.94	1191	15.3773
SSTP_0000002500.1	918	749.943	23	0.540484
SSTP_0000002600.1	783	615.016	8	0.229238
SSTP_0000002700.1	993	824.943	3	0.0640886
SSTP_0000002800.1	660	492.016	2	0.0716365
SSTP_0000002900.1	585	417.166	2071	87.4892
SSTP_0000002950.1	450	283.011	4	0.249081
SSTP_0000003000.1	1263	1094.94	582	9.36731
SSTP_0000003100.1	1281	1112.94	648	10.2609
SSTP_0000003200.1	4065	3896.94	9772	44.1919
SSTP_0000003300.1	1254	1085.94	5577	90.506
SSTP_0000003400.1	1422	1253.94	293	4.11788
SSTP_0000003500.1	831	663.016	4785	127.187
SSTP_0000003600.1	861	693.016	38	0.966327
SSTP_0000003700.1	2061	1892.94	15975	148.726
SSTP_0000003800.1	1092	923.943	11424	217.9
SSTP_0000003900.1	5655	5486.94	15599	50.1014
SSTP_0000004000.1	1152	983.943	6	0.107464
SSTP_0000004100.1	222	72.6402	280	67.9304
SSTP_0000004200.1	393	227.111	161	12.4931
SSTP_0000004300.1	681	513.016	111	3.81308
SSTP_0000004400.1	873	705.016	104	2.59967
SSTP_0000004500.1	609	441.109	15	0.599278
SSTP_0000004600.1	1698	1529.94	2	0.0230377
SSTP_0000004650.1	279	120.27	0	0
SSTP_0000004700.1	3486	3317.94	5	0.0265573
SSTP_0000004800.1	1023	854.943	0	0
SSTP_0000004900.1	999	830.943	0	0
SSTP_0000005000.1	3180	3011.94	0	0
SSTP_0000005050.1	396	230.004	1	0.076621
SSTP_0000005100.1	1782	1613.94	209	2.28214
SSTP_0000005200.1	294	133.745	2	0.263534
SSTP_0000005225.1	393	227.111	2	0.155194
SSTP_0000005250.1	255	99.3451	0	0
SSTP_0000005275.1	288	128.339	0	0
SSTP_0000005300.1	243	89.3697	0	0
SSTP_0000005400.1	525	357.451	0	0
SSTP_0000005500.1	906	737.968	2	0.0477613
SSTP_0000005600.1	1515	1346.94	0	0
SSTP_0000005700.1	750	582.016	0	0
SSTP_0000005800.1	1335	1166.94	0	0
SSTP_0000005900.1	711	543.016	1	0.0324542
SSTP_0000006000.1	300	139.16	0	0
SSTP_0000006050.1	222	72.6402	0	0
SSTP_0000006100.1	300	139.16	1	0.126639
SSTP_0000006200.1	510	342.509	0	0
SSTP_0000006300.1	609	441.109	1	0.0399519
SSTP_0000006400.1	906	737.968	2	0.0477613
SSTP_0000006425.1	231	79.7509	0	0
SSTP_0000006500.1	957	788.943	0	0
SSTP_0000006600.1	60	21.7969	38	30.7237
SSTP_0000006700.1	41	12.1143	20	29.0948
SSTP_0000006800.1	342	178.095	67.5818	6.68748
SSTP_0000006900.1	675	507.016	0	0
SSTP_0000007000.1	2602	2433.94	2	0.0144812
SSTP_0000007100.1	198	54.9804	175	56.0937
SSTP_0000007200.1	5263	5094.94	97.343	0.336705
SSTP_0000007300.1	201	57.0867	14	4.32192
SSTP_0000007400.1	1146	977.943	3744	67.4693
SSTP_0000007500.1	408	241.727	92	6.70726
SSTP_0000007600.1	1290	1121.94	757	11.8907
SSTP_0000007700.1	546	378.218	7770	362.044
SSTP_0000007800.1	567	399.166	2287	100.971
SSTP_0000007900.1	492	324.586	1591	86.382
SSTP_0000008000.1	3756	3587.94	3395	16.6755
SSTP_0000008100.1	1701	1532.94	190	2.18429
SSTP_0000008200.1	1428	1259.94	1393	19.4843
SSTP_0000008300.1	282	122.913	493	70.6858
SSTP_0000008400.1	2142	1973.94	4040	36.0687
SSTP_0000008500.1	696	528.016	3564	118.953
SSTP_0000008600.1	780	612.016	61	1.75651
SSTP_0000008700.1	810	642.016	18209	499.832
SSTP_0000008800.1	2457	2288.94	1880	14.4746
SSTP_0000008900.2	3666	3497.94	12974	65.3649
SSTP_0000009000.1	4140	3971.94	2022	8.97143
SSTP_0000009100.1	3690	3521.94	3947	19.7501
SSTP_0000009200.1	2886	2717.94	2162	14.0184
SSTP_0000009300.1	1272	1103.94	371	5.92258
SSTP_0000009400.1	678	510.016	836	28.8873
SSTP_0000009500.1	1833	1664.94	641	6.78488
SSTP_0000009600.1	2445	2276.94	1889	14.6205
SSTP_0000009700.1	2058	1889.94	1598	14.9009
SSTP_0000009800.1	672	504.016	654	22.8674
SSTP_0000009900.2	3045	2876.94	2715	16.6311
SSTP_0000010000.1	1428	1259.94	3078	43.0528
SSTP_0000010100.1	1287	1118.94	1418	22.3332
SSTP_0000010200.1	1254	1085.94	16567	268.856
SSTP_0000010300.1	2454	2285.94	72	0.555074
SSTP_0000010400.1	1170	1001.94	75	1.31917
SSTP_0000010500.1	1707	1538.94	8168	93.5356
SSTP_0000010600.1	4701	4532.94	166	0.645374
SSTP_0000010700.1	810	642.016	746	20.4775
SSTP_0000010800.1	981	812.943	482	10.4489
SSTP_0000010900.1	1653	1484.94	16	0.189886
SSTP_0000011000.1	3972	3803.94	718	3.3264
SSTP_0000011100.1	2715	2546.94	7425	51.3761
SSTP_0000011200.1	4266	4097.94	579.83	2.49355
SSTP_0000011300.2	1209	1040.94	410	6.9413
SSTP_0000011400.1	1704	1535.94	7	0.0803168
SSTP_0000011500.1	1125	956.943	2	0.0368322
SSTP_0000011600.1	1509	1340.94	371	4.87582
SSTP_0000011700.1	1335	1166.94	8	0.120816
SSTP_0000011800.3	1947	1778.94	10828	107.268
SSTP_0000011900.1	1470	1301.94	10	0.13536
SSTP_0000012000.1	276	117.566	35	5.2465
SSTP_0000012100.1	954	785.943	0	0
SSTP_0000012200.1	657	489.032	6	0.216221
SSTP_0000012300.1	630	462.064	0	0
SSTP_0000012400.1	2034	1865.94	1	0.00944464
SSTP_0000012500.1	1518	1349.94	0	0
SSTP_0000012600.1	1299	1130.94	52	0.810301
SSTP_0000012700.1	2133	1964.94	9367	84.0106
SSTP_0000012800.1	1809	1640.94	3634	39.0279
SSTP_0000012900.1	852	684.016	353	9.09478
SSTP_0000013000.1	5814	5645.94	8926	27.8615
SSTP_0000013100.1	2250	2081.94	4708	39.8521
SSTP_0000013200.1	2292	2123.94	4481	37.1805
SSTP_0000013300.1	2688	2519.94	9651	67.494
SSTP_0000013400.1	2172	2003.94	2321	20.4114
SSTP_0000013500.1	4689	4520.94	158	0.615902
SSTP_0000013600.1	1974	1805.94	316	3.08366
SSTP_0000013700.1	339	175.34	177	17.79
SSTP_0000013800.1	3567	3398.94	2427	12.5837
SSTP_0000013900.1	759	591.016	58	1.72947
SSTP_0000014000.1	2292	2123.94	1096	9.09392
SSTP_0000014100.1	1146	977.943	1653	29.7881
SSTP_0000014200.1	1461	1292.94	1158	15.7838
SSTP_0000014300.1	2505	2336.94	1829	13.7927
SSTP_0000014400.1	1827	1658.94	5509	58.5228
SSTP_0000014500.1	645	477.048	1776	65.6091
SSTP_0000014600.1	792	624.016	321	9.06553
SSTP_0000014700.1	453	286.001	1467	90.3953
SSTP_0000014800.1	2400	2231.94	1537	12.136
SSTP_0000014900.1	1356	1187.94	1567	23.2465
SSTP_0000015000.1	1398	1229.94	266	3.81136
SSTP_0000015050.1	225	74.9856	880	206.818
