target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1335.1	4884	67.4714
SRAE_0000000200.1	705	333.211	169	9.35461
SRAE_0000000250.1	1026	654.1	0	0
SRAE_0000000300.1	465	95.4343	388	74.9868
SRAE_0000000400.1	480	109.127	237	40.0566
SRAE_0000000500.1	264	54.604	49	16.5512
SRAE_0000000600.1	492	120.639	540	82.5591
SRAE_0000000700.1	1035	663.1	2	0.05563
SRAE_0000000800.1	459	90.2556	18	3.67838
SRAE_0000000900.1	360	54.894	810	272.156
SRAE_0000001000.1	1035	663.1	27	0.751004
SRAE_0000001100.1	1238	866.1	0	0
SRAE_0000001200.1	1167	795.1	5652	131.111
SRAE_0000001300.1	1188	816.1	9	0.203403
SRAE_0000001400.1	1095	723.1	573	14.6155
SRAE_0000001500.1	2169	1797.1	1191	12.2235
SRAE_0000001600.1	426	67.6765	679	185.05
SRAE_0000001700.1	1347	975.1	7705	145.741
SRAE_0000001800.1	1035	663.1	1340	37.2721
SRAE_0000001900.1	618	246.241	25	1.87257
SRAE_0000002000.1	1682	1310.1	6015	84.6816
SRAE_0000002100.1	720	348.211	25	1.32421
SRAE_0000002200.1	2688	2316.1	1223	9.73928
SRAE_0000002300.1	447	81.0292	164	37.3302
SRAE_0000002500.1	1749	1377.1	16	0.214295
SRAE_0000002600.1	2040	1668.1	71	0.785044
SRAE_0000002700.1	984	612.1	0	0
SRAE_0000002800.1	396	57.3704	29	9.32327
SRAE_0000002900.1	997	625.1	8	0.236047
SRAE_0000003000.1	1104	732.1	0	0
SRAE_0000003100.1	855	483.128	6	0.229059
SRAE_0000003200.1	1128	756.1	283	6.90343
SRAE_0000003300.1	687	315.227	63	3.68616
SRAE_0000003400.1	645	273.227	167	11.2733
SRAE_0000003500.1	775	403.193	2961	135.451
SRAE_0000003600.1	375	54.9865	15	5.03145
SRAE_0000003700.1	705	333.211	1	0.0553527
SRAE_0000003800.1	1230	858.1	2	0.0429883
