target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	121.928	27.7547	3.34463
SSTP_0000000200.2	653	480.502	1.44795	0.0442764
SSTP_0000000300.1	1536	1363.41	4637.15	49.9736
SSTP_0000000400.1	480	308.035	621	29.6215
SSTP_0000000500.1	4635	4462.41	9136	30.0817
SSTP_0000000600.1	687	514.502	4.3894	0.125353
SSTP_0000000700.1	300	135.344	0	0
SSTP_0000000800.1	1086	913.41	46	0.739959
SSTP_0000000900.1	372	202.393	3	0.217792
SSTP_0000001000.1	780	607.474	10	0.241873
SSTP_0000001050.1	291	127.288	2	0.230866
SSTP_0000001100.1	480	308.035	1	0.0476997
SSTP_0000001200.1	1257	1084.41	2	0.0270989
SSTP_0000001300.1	528	355.788	7	0.289083
SSTP_0000001400.1	249	91.1416	0	0
SSTP_0000001425.1	297	132.601	1	0.110807
SSTP_0000001450.1	246	88.7949	0	0
SSTP_0000001475.1	435	263.563	0	0
SSTP_0000001500.1	315	148.905	1	0.0986747
SSTP_0000001600.1	1194	1021.41	32.3911	0.465953
SSTP_0000001700.1	516	343.823	3	0.128204
SSTP_0000001750.1	270	108.859	6	0.809849
SSTP_0000001800.1	1464	1291.41	679	7.7254
SSTP_0000001900.1	1818	1645.41	178	1.5895
SSTP_0000002000.1	1212	1039.41	102	1.44188
SSTP_0000002100.1	1539	1366.41	116	1.24736
SSTP_0000002200.1	2877	2704.41	3718	20.2001
SSTP_0000002300.1	861	688.41	4201	89.6646
SSTP_0000002400.1	1533	1360.41	369	3.9854
SSTP_0000002500.1	918	745.41	143	2.81875
SSTP_0000002600.1	783	610.444	71	1.70895
SSTP_0000002700.1	993	820.41	48	0.859658
SSTP_0000002800.1	660	487.502	33	0.99461
SSTP_0000002900.1	585	412.635	2341	83.3587
SSTP_0000002950.1	450	278.347	5	0.263937
SSTP_0000003000.1	1263	1090.41	609	8.20622
SSTP_0000003100.1	1281	1108.41	239	3.1682
SSTP_0000003200.1	4065	3892.41	6354	23.9853
SSTP_0000003300.1	1254	1081.41	3681	50.0139
SSTP_0000003400.1	1422	1249.41	385	4.52763
SSTP_0000003500.1	831	658.444	2208	49.2715
SSTP_0000003600.1	861	688.41	1777	37.9276
SSTP_0000003700.1	2061	1888.41	3900	30.3448
SSTP_0000003800.1	1092	919.41	440	7.03168
SSTP_0000003900.1	5655	5482.41	5046	13.5236
SSTP_0000004000.1	1152	979.41	8	0.120016
SSTP_0000004100.1	222	69.553	28	5.91504
SSTP_0000004200.1	393	222.695	111	7.32365
SSTP_0000004300.1	681	508.502	200	5.779
SSTP_0000004400.1	873	700.41	126	2.64322
SSTP_0000004500.1	609	436.593	332	11.1732
SSTP_0000004600.1	1698	1525.41	7	0.0674259
SSTP_0000004650.1	279	116.683	1	0.125924
SSTP_0000004700.1	3486	3313.41	47	0.208419
SSTP_0000004800.1	1023	850.41	0	0
SSTP_0000004900.1	999	826.41	9	0.160016
SSTP_0000005000.1	3180	3007.41	6	0.0293139
SSTP_0000005050.1	396	225.583	0	0
SSTP_0000005100.1	1782	1609.41	66	0.60255
SSTP_0000005200.1	294	129.972	0	0
SSTP_0000005225.1	393	222.695	1	0.0659788
SSTP_0000005250.1	255	95.9838	0	0
SSTP_0000005275.1	288	124.611	0	0
SSTP_0000005300.1	243	86.3858	0	0
SSTP_0000005400.1	525	352.788	1	0.0416487
SSTP_0000005500.1	906	733.41	24	0.480817
SSTP_0000005600.1	1515	1342.41	11	0.120399
SSTP_0000005700.1	750	577.474	8	0.203551
SSTP_0000005800.1	1335	1162.41	0	0
SSTP_0000005900.1	711	538.502	0	0
SSTP_0000006000.1	300	135.344	0	0
SSTP_0000006050.1	222	69.553	0	0
SSTP_0000006100.1	300	135.344	7	0.759932
SSTP_0000006200.1	510	337.857	2	0.0869787
SSTP_0000006300.1	609	436.593	3	0.100963
SSTP_0000006400.1	906	733.41	5	0.10017
SSTP_0000006425.1	231	76.6119	4	0.767149
SSTP_0000006500.1	957	784.41	10.7009	0.200444
SSTP_0000006600.1	60	19.7111	31	23.1082
SSTP_0000006700.1	41	10.7083	27	37.0474
SSTP_0000006800.1	342	173.803	137.442	11.6192
SSTP_0000006900.1	675	502.502	1.65372	0.0483548
SSTP_0000007000.1	2602	2429.41	15.1318	0.0915178
SSTP_0000007100.1	198	51.7391	669	189.987
SSTP_0000007200.1	5263	5090.41	7.19822	0.0207772
SSTP_0000007300.1	201	53.8696	64	17.4563
SSTP_0000007400.1	1146	973.41	7617	114.975
SSTP_0000007500.1	408	237.154	92	5.69997
SSTP_0000007600.1	1290	1117.41	1126	14.8061
SSTP_0000007700.1	546	373.752	7446	292.722
SSTP_0000007800.1	567	394.676	746	27.7725
SSTP_0000007900.1	492	319.972	866	39.7669
SSTP_0000008000.1	3756	3583.41	3830	15.7043
SSTP_0000008100.1	1701	1528.41	420	4.03762
SSTP_0000008200.1	1428	1255.41	2633	30.8163
SSTP_0000008300.1	282	119.309	53	6.52705
SSTP_0000008400.1	2142	1969.41	4181	31.1932
SSTP_0000008500.1	696	523.502	8470	237.728
SSTP_0000008600.1	780	607.474	742	17.947
SSTP_0000008700.1	810	637.444	1753	40.4069
SSTP_0000008800.1	2457	2284.41	1446	9.30058
SSTP_0000008900.2	3666	3493.41	6261	26.3336
SSTP_0000009000.1	4140	3967.41	4438	16.436
SSTP_0000009100.1	3690	3517.41	9223	38.527
SSTP_0000009200.1	2886	2713.41	3068	16.6133
SSTP_0000009300.1	1272	1099.41	846	11.3064
SSTP_0000009400.1	678	505.502	1453	42.2336
SSTP_0000009500.1	1833	1660.41	990	8.76063
SSTP_0000009600.1	2445	2272.41	4341	28.0685
SSTP_0000009700.1	2058	1885.41	3602	28.0707
SSTP_0000009800.1	672	499.502	1291	37.9756
SSTP_0000009900.2	3045	2872.41	5373	27.4844
SSTP_0000010000.1	1428	1255.41	3690	43.1873
SSTP_0000010100.1	1287	1114.41	1738	22.915
SSTP_0000010200.1	1254	1081.41	3600	48.9134
SSTP_0000010300.1	2454	2281.41	5484	35.3191
SSTP_0000010400.1	1170	997.41	1496	22.0381
SSTP_0000010500.1	1707	1534.41	1974	18.9026
SSTP_0000010600.1	4701	4528.41	1618	5.24987
SSTP_0000010700.1	810	637.444	950	21.8976
SSTP_0000010800.1	981	808.41	502	9.12405
SSTP_0000010900.1	1653	1480.41	164	1.62771
SSTP_0000011000.1	3972	3799.41	5752	22.2443
SSTP_0000011100.1	2715	2542.41	149198	862.25
SSTP_0000011200.1	4266	4093.41	13473	48.3609
SSTP_0000011300.2	1209	1036.41	159	2.25414
SSTP_0000011400.1	1704	1531.41	104	0.997832
SSTP_0000011500.1	1125	952.41	233	3.59457
SSTP_0000011600.1	1509	1336.41	1514	16.6457
SSTP_0000011700.1	1335	1162.41	160	2.02244
SSTP_0000011800.3	1947	1774.41	3610	29.893
SSTP_0000011900.1	1470	1297.41	248	2.8086
SSTP_0000012000.1	276	114.068	32.1006	4.13489
SSTP_0000012100.1	954	781.41	2.36981	0.0445606
SSTP_0000012200.1	657	484.502	5	0.151632
SSTP_0000012300.1	630	457.549	2.42701	0.077938
SSTP_0000012400.1	2034	1861.41	1850.47	14.6068
SSTP_0000012500.1	1518	1345.41	772.732	8.43898
SSTP_0000012600.1	1299	1126.41	118	1.53922
SSTP_0000012700.1	2133	1960.41	14384	107.807
SSTP_0000012800.1	1809	1636.41	2685	24.1084
SSTP_0000012900.1	852	679.41	1016	21.9724
SSTP_0000013000.1	5814	5641.41	13213	34.4135
SSTP_0000013100.1	2250	2077.41	2550	18.0357
SSTP_0000013200.1	2292	2119.41	3486	24.1673
SSTP_0000013300.1	2688	2515.41	4864	28.4119
SSTP_0000013400.1	2172	1999.41	8315	61.1049
SSTP_0000013500.1	4689	4516.41	8840	28.7591
SSTP_0000013600.1	1974	1801.41	3404	27.7647
SSTP_0000013700.1	339	171.022	398	34.1937
SSTP_0000013800.1	3567	3394.41	6762	29.2703
SSTP_0000013900.1	759	586.474	275	6.88969
SSTP_0000014000.1	2292	2119.41	3550	24.611
SSTP_0000014100.1	1146	973.41	4814	72.6651
SSTP_0000014200.1	1461	1288.41	433	4.93798
SSTP_0000014300.1	2505	2332.41	271	1.70718
SSTP_0000014400.1	1827	1654.41	5929	52.6567
SSTP_0000014500.1	645	472.502	1766	54.9165
SSTP_0000014600.1	792	619.444	710	16.8412
SSTP_0000014700.1	453	281.319	264	13.7886
SSTP_0000014800.1	2400	2227.41	2323	15.3237
SSTP_0000014900.1	1356	1183.41	3674	45.6162
SSTP_0000015000.1	1398	1225.41	183	2.19425
SSTP_0000015050.1	225	71.7725	40	8.18875
SSTP_0000015100.1	231	76.6119	895	171.649
SSTP_0000015200.1	1047	874.41	105	1.76437
SSTP_0000015300.1	222	69.553	80.7472	17.058
SSTP_0000015400.1	666	493.502	2220	66.0967
SSTP_0000015500.1	333	165.519	349	30.9809
SSTP_0000015600.1	1419	1246.41	23440.2	276.323
SSTP_0000015700.1	1329	1156.41	930	11.8164
SSTP_0000015800.1	1134	961.41	4092	62.5378
SSTP_0000015900.1	3387	3214.41	17558	80.2582
SSTP_0000016000.2	1893	1720.41	15113	129.073
SSTP_0000016100.1	1968	1795.41	3972	32.5058
SSTP_0000016200.1	1296	1123.41	159	2.07957
SSTP_0000016300.1	219	67.2507	58	12.6721
SSTP_0000016400.1	204	56.0498	257	67.3713
SSTP_0000016500.1	486	314.019	49.5506	2.3185
SSTP_0000016600.1	486	314.019	40.4494	1.89266
