target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	475.087	0	0
SPAL_0000000200.1	301	131.361	0	0
SPAL_0000000300.1	819	644.087	348	13.4259
SPAL_0000000400.1	5437	5262.07	363.611	1.71708
SPAL_0000000500.1	804	629.087	0	0
SPAL_0000000600.1	1140	965.065	4820	124.108
SPAL_0000000650.1	255	91.4897	1	0.271605
SPAL_0000000700.1	1437	1262.07	1	0.0196892
SPAL_0000000800.1	522	347.24	0	0
SPAL_0000000900.1	564	389.142	0	0
SPAL_0000001000.1	383	209.432	0	0
SPAL_0000001100.1	825	650.087	1	0.0382241
SPAL_0000001200.1	234	74.8292	0	0
SPAL_0000001300.1	651	476.087	0	0
SPAL_0000001375.1	855	680.065	21	0.767323
SPAL_0000001400.1	321	149.893	1	0.165778
SPAL_0000001500.1	861	686.065	0	0
SPAL_0000001600.1	396	222.201	1	0.111831
SPAL_0000001700.1	1140	965.065	10	0.257485
SPAL_0000001800.1	1377	1202.07	30.5504	0.631535
SPAL_0000001900.1	950	775.065	1	0.0320606
SPAL_0000002000.1	789	614.087	182	7.36462
SPAL_0000002100.1	975	800.065	1	0.0310587
SPAL_0000002200.1	222	66.0294	0	0
SPAL_0000002300.1	468	293.449	1	0.0846793
SPAL_0000002400.1	1371	1196.07	52	1.08033
SPAL_0000002500.1	1386	1211.07	9	0.184665
SPAL_0000002533.1	360	186.986	11	1.46182
SPAL_0000002566.1	222	66.0294	7	2.63433
SPAL_0000002600.1	963	788.065	122	3.84686
SPAL_0000002700.1	4359	4184.07	1026.48	6.09622
SPAL_0000002800.2	1125	950.065	1383.09	36.1749
SPAL_0000002900.1	1155	980.065	44	1.1156
SPAL_0000003000.1	945	770.065	157	5.06619
SPAL_0000003100.1	12486	12311.1	1351	2.7269
SPAL_0000003200.1	1923	1748.07	1978	28.1176
SPAL_0000003300.1	546	371.168	59	3.94994
SPAL_0000003400.2	888	713.065	134	4.66966
SPAL_0000003500.1	3717	3542.07	3802	26.6726
SPAL_0000003600.1	1455	1280.07	17	0.330009
SPAL_0000003700.1	1032	857.065	21	0.608856
SPAL_0000003800.1	1128	953.065	1981	51.6501
SPAL_0000003900.1	1335	1160.07	1079	23.1126
SPAL_0000004000.1	1014	839.065	56	1.65845
SPAL_0000004100.1	1164	989.065	67	1.68329
SPAL_0000004200.1	5487	5312.07	1536	7.18517
SPAL_0000004300.1	483	308.368	603	48.5911
SPAL_0000004400.1	675	500.087	255	12.6708
SPAL_0000004450.1	546	371.168	17	1.13812
SPAL_0000004500.1	231	72.6491	2	0.684083
SPAL_0000004600.1	987	812.065	8	0.244798
SPAL_0000004700.1	1569	1394.07	8	0.142599
SPAL_0000004800.1	204	53.5333	0	0
SPAL_0000004900.1	208	56.1905	3	1.32669
SPAL_0000005000.1	705	530.087	3	0.140632
SPAL_0000005100.1	1134	959.065	76.7124	1.98759
SPAL_0000005200.1	975	800.065	42	1.30447
SPAL_0000005300.1	921	746.065	1031	34.3393
SPAL_0000005400.1	3258	3083.07	4340	34.9797
SPAL_0000005500.1	2655	2480.07	1833	18.3657
SPAL_0000005600.1	1137	962.065	12300	317.695
SPAL_0000005700.2	2907	2732.07	2563	23.3113
SPAL_0000005800.1	426	251.743	48	4.73797
SPAL_0000005900.1	2859	2684.07	3697	34.2267
SPAL_0000006000.1	825	650.087	11	0.420465
SPAL_0000006100.1	1212	1037.07	1747	41.8597
SPAL_0000006200.1	972	797.065	29	0.904094
SPAL_0000006300.1	573	398.142	0	0
SPAL_0000006400.1	525	350.24	13	0.922332
SPAL_0000006500.1	963	788.065	1858	58.5859
SPAL_0000006600.2	948	773.065	3058	98.2948
SPAL_0000006700.1	696	521.087	8	0.381495
SPAL_0000006800.1	1488	1313.07	8839	167.273
SPAL_0000006900.1	2016	1841.07	39	0.526386
SPAL_0000007000.1	1269	1094.07	92	2.08956
SPAL_0000007100.1	1251	1076.07	239	5.5191
SPAL_0000007200.1	657	482.087	22	1.13398
SPAL_0000007300.1	657	482.087	27	1.39171
SPAL_0000007400.1	1356	1181.07	189	3.97647
SPAL_0000007500.1	1371	1196.07	179	3.71884
SPAL_0000007600.1	216	61.7632	13	5.23026
SPAL_0000007700.1	300	130.451	0	0
SPAL_0000007800.1	495	320.306	323.927	25.1299
SPAL_0000007900.1	702	527.087	219	10.3245
SPAL_0000008000.1	604	429.102	0	0
SPAL_0000008100.1	1527	1352.07	34.5979	0.63586
SPAL_0000008200.1	381	207.474	1	0.119769
SPAL_0000008300.1	1468	1293.07	13.5584	0.260554
SPAL_0000008400.1	1148	973.065	0	0
SPAL_0000008500.1	2244	2069.07	0	0
SPAL_0000008600.1	296	126.852	35.3378	6.92231
SPAL_0000008700.1	358	185.042	25.084	3.3685
SPAL_0000008800.1	2111	1936.07	7	0.0898436
SPAL_0000008900.1	1155	980.065	96	2.43403
SPAL_0000009000.1	1437	1262.07	193	3.80001
SPAL_0000009100.1	219	63.8651	18	7.00355
SPAL_0000009200.1	1314	1139.07	2187	47.71
SPAL_0000009300.2	525	350.24	54	3.83123
SPAL_0000009400.1	1239	1064.07	360	8.40705
SPAL_0000009500.1	807	632.087	1129	44.384
SPAL_0000009600.1	877	702.065	58.7436	2.07918
SPAL_0000009700.1	1098	923.065	68	1.83057
SPAL_0000009800.1	4467	4292.07	153	0.885797
SPAL_0000009900.1	408	234.003	24	2.54858
SPAL_0000010000.1	1200	1025.07	239	5.7937
SPAL_0000010100.1	411	236.98	25	2.62143
SPAL_0000010200.1	990	815.065	301	9.17663
SPAL_0000010300.1	381	207.474	5.1849	0.620991
SPAL_0000010400.1	1125	950.065	667.908	17.4692
SPAL_0000010500.1	1032	857.065	186	5.39273
SPAL_0000010600.1	2232	2057.07	1462	17.6607
SPAL_0000010700.1	5445	5270.07	200.854	0.94705
SPAL_0000010800.1	1140	965.065	6938	178.643
SPAL_0000010900.1	1140	965.065	241	6.2054
SPAL_0000011000.1	969	794.065	224	7.00973
SPAL_0000011100.1	1149	974.065	119.207	3.04105
SPAL_0000011200.1	120	14.4021	0	0
SPAL_0000011300.1	519	344.263	3.14403	0.226938
SPAL_0000011400.1	386	212.404	627.693	73.4335
SPAL_0000011500.1	603	428.102	1677.21	97.3527
SPAL_0000011600.1	711	536.087	25	1.15881
SPAL_0000011700.1	2508	2333.07	1442	15.3585
SPAL_0000011800.1	1330	1155.07	511.423	11.0023
SPAL_0000011900.1	984	809.065	1	0.0307132
SPAL_0000012000.1	188	43.3412	0	0
SPAL_0000012100.1	1218	1043.07	8340	198.684
SPAL_0000012200.1	384	210.425	1	0.11809
SPAL_0000012300.1	210	57.597	0	0
SPAL_0000012400.1	1186	1011.07	229.663	5.64445
SPAL_0000012500.1	2782	2607.07	3	0.0285942
SPAL_0000012600.1	2082	1907.07	4.57332	0.0595903
SPAL_0000012700.1	62	24.6216	57.2658	57.7947
SPAL_0000012800.1	291	122.341	55.0693	11.1853
SPAL_0000012900.1	3819	3644.07	121	0.825104
SPAL_0000013000.1	534	359.204	1	0.069178
SPAL_0000013100.1	1803	1628.07	199	3.03732
SPAL_0000013200.1	2493	2318.07	598.058	6.41102
SPAL_0000013300.2	852	677.065	17	0.623918
SPAL_0000013400.1	2226	2051.07	1941	23.5156
SPAL_0000013500.1	645	470.087	1534	81.0879
SPAL_0000013600.1	615	440.102	30	1.69386
SPAL_0000013700.1	705	530.087	70	3.28141
SPAL_0000013800.1	483	308.368	157	12.6514
SPAL_0000013900.1	1389	1214.07	65	1.33039
SPAL_0000014000.1	309	138.681	60	10.7509
SPAL_0000014100.1	858	683.065	5	0.181893
SPAL_0000014200.1	1149	974.065	55	1.40308
SPAL_0000014300.2	4197	4022.07	513	3.1694
SPAL_0000014400.1	627	452.087	4	0.21986
SPAL_0000014500.1	749	574.087	35.8505	1.55177
SPAL_0000014600.1	462	287.487	0	0
SPAL_0000014700.1	505	330.263	65.3441	4.9165
SPAL_0000014800.1	426	251.743	2	0.197415
SPAL_0000014900.1	1653	1478.07	0	0
SPAL_0000015000.1	1062	887.065	2	0.0560252
SPAL_0000015100.1	4383	4208.07	42.9622	0.253696
SPAL_0000015200.1	564	389.142	0	0
SPAL_0000015300.1	428	253.727	21.7533	2.13044
SPAL_0000015400.1	360	186.986	1	0.132893
SPAL_0000015500.1	300	130.451	0	0
SPAL_0000015600.1	1059	884.065	4	0.112431
SPAL_0000015700.1	813	638.087	24	0.934631
SPAL_0000015800.1	537	362.192	44	3.01872
SPAL_0000015900.1	2601	2426.07	79	0.809159
SPAL_0000016000.1	1443	1268.07	37	0.725052
SPAL_0000016100.1	1440	1265.07	6400	125.712
SPAL_0000016200.1	966	791.065	147	4.61758
SPAL_0000016300.1	1233	1058.07	15	0.35228
SPAL_0000016400.1	522	347.24	1	0.0715616
SPAL_0000016500.1	1779	1604.07	73	1.13086
SPAL_0000016600.1	675	500.087	28	1.3913
SPAL_0000016700.1	597	422.102	613	36.0871
SPAL_0000016800.1	966	791.065	48	1.50778
SPAL_0000016900.1	1296	1121.07	1369	30.3446
SPAL_0000017000.1	840	665.065	141	5.26822
SPAL_0000017100.1	399	225.141	181	19.9771
SPAL_0000017200.1	1629	1454.07	97	1.65767
SPAL_0000017300.1	2397	2222.07	547	6.11702
SPAL_0000017400.1	648	473.087	75	3.93939
SPAL_0000017500.1	2145	1970.07	1956	24.6716
SPAL_0000017600.1	585	410.102	398	24.1157
