target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	124.854	5.94667	0.539105
SSTP_0000000200.2	653	485.711	0	0
SSTP_0000000300.1	1536	1368.63	39.7607	0.32883
SSTP_0000000400.1	480	313.123	533	19.267
SSTP_0000000500.1	4635	4467.63	28951	73.3479
SSTP_0000000600.1	687	519.686	5.28209	0.115045
SSTP_0000000700.1	300	138.449	0	0
SSTP_0000000800.1	1086	918.626	0	0
SSTP_0000000900.1	372	206.772	0	0
SSTP_0000001000.1	780	612.657	0	0
SSTP_0000001050.1	291	130.293	0	0
SSTP_0000001100.1	480	313.123	1	0.0361481
SSTP_0000001200.1	1257	1089.63	0	0
SSTP_0000001300.1	528	360.827	0	0
SSTP_0000001400.1	249	93.2276	0	0
SSTP_0000001425.1	297	135.703	0	0
SSTP_0000001450.1	246	90.7351	2	0.249491
SSTP_0000001475.1	435	268.599	0	0
SSTP_0000001500.1	315	152.344	1	0.074298
SSTP_0000001600.1	1194	1026.63	34	0.374859
SSTP_0000001700.1	516	348.88	9	0.29199
SSTP_0000001750.1	270	111.357	3	0.304932
SSTP_0000001800.1	1464	1296.63	1807	15.7741
SSTP_0000001900.1	1818	1650.63	1444	9.90193
SSTP_0000002000.1	1212	1044.63	179	1.93952
SSTP_0000002100.1	1539	1371.63	370	3.05328
SSTP_0000002200.1	2877	2709.63	9836	41.0876
SSTP_0000002300.1	861	693.626	4886	79.7314
SSTP_0000002400.1	1533	1365.63	298	2.46994
SSTP_0000002500.1	918	750.626	233	3.51345
SSTP_0000002600.1	783	615.626	104	1.91213
SSTP_0000002700.1	993	825.626	109	1.49432
SSTP_0000002800.1	660	492.711	71	1.63105
SSTP_0000002900.1	585	417.734	3050	82.6421
SSTP_0000002950.1	450	283.377	8	0.319541
SSTP_0000003000.1	1263	1095.63	784	8.09944
SSTP_0000003100.1	1281	1113.63	436	4.43147
SSTP_0000003200.1	4065	3897.63	11481	33.3412
SSTP_0000003300.1	1254	1086.63	5185	54.0095
SSTP_0000003400.1	1422	1254.63	907	8.18265
SSTP_0000003500.1	831	663.626	4648	79.2764
SSTP_0000003600.1	861	693.626	2519	41.1059
SSTP_0000003700.1	2061	1893.63	16572	99.0562
SSTP_0000003800.1	1092	924.626	1047	12.8169
SSTP_0000003900.1	5655	5487.63	11023	22.7361
SSTP_0000004000.1	1152	984.626	5	0.0574778
SSTP_0000004100.1	222	71.3899	49	7.76892
SSTP_0000004200.1	393	227.259	44	2.19145
SSTP_0000004300.1	681	513.686	352	7.75615
SSTP_0000004400.1	873	705.626	215	3.44878
SSTP_0000004500.1	609	441.734	78	1.99864
SSTP_0000004600.1	1698	1530.63	0	0
SSTP_0000004650.1	279	119.387	0	0
SSTP_0000004700.1	3486	3318.63	6	0.0204642
SSTP_0000004800.1	1023	855.626	0	0
SSTP_0000004900.1	999	831.626	1	0.0136105
SSTP_0000005000.1	3180	3012.63	0	0
SSTP_0000005050.1	396	230.202	1	0.0491691
SSTP_0000005100.1	1782	1614.63	194	1.35998
SSTP_0000005200.1	294	133.035	0	0
SSTP_0000005225.1	393	227.259	0	0
SSTP_0000005250.1	255	98.3565	0	0
SSTP_0000005275.1	288	127.546	0	0
SSTP_0000005300.1	243	88.2019	0	0
SSTP_0000005400.1	525	357.827	0	0
SSTP_0000005500.1	906	738.626	2	0.0306483
SSTP_0000005600.1	1515	1347.63	0	0
SSTP_0000005700.1	750	582.686	1	0.0194252
SSTP_0000005800.1	1335	1167.63	1	0.00969387
SSTP_0000005900.1	711	543.686	0	0
SSTP_0000006000.1	300	138.449	0	0
SSTP_0000006050.1	222	71.3899	0	0
SSTP_0000006100.1	300	138.449	0	0
SSTP_0000006200.1	510	342.88	1	0.033011
SSTP_0000006300.1	609	441.734	0	0
SSTP_0000006400.1	906	738.626	0	0
SSTP_0000006425.1	231	78.4471	0	0
SSTP_0000006500.1	957	789.626	9	0.12901
SSTP_0000006600.1	60	25.1034	67	30.2094
SSTP_0000006700.1	41	17.4062	34	22.1093
SSTP_0000006800.1	342	177.908	207.43	13.1971
SSTP_0000006900.1	675	507.686	2.77056	0.0617695
SSTP_0000007000.1	2602	2434.63	4.57491	0.0212692
SSTP_0000007100.1	198	53.3455	188	39.8897
SSTP_0000007200.1	5263	5095.63	61.9427	0.137592
SSTP_0000007300.1	201	55.4546	27	5.51096
SSTP_0000007400.1	1146	978.626	6339	73.3171
SSTP_0000007500.1	408	241.941	168	7.8596
SSTP_0000007600.1	1290	1122.63	1111	11.2016
SSTP_0000007700.1	546	378.753	12624	377.261
SSTP_0000007800.1	567	399.734	1416	40.0953
SSTP_0000007900.1	492	324.996	1056	36.7779
SSTP_0000008000.1	3756	3588.63	4628	14.5971
SSTP_0000008100.1	1701	1533.63	1936	14.2885
SSTP_0000008200.1	1428	1260.63	2419	21.7195
SSTP_0000008300.1	282	122.123	169	15.6635
SSTP_0000008400.1	2142	1974.63	5677	32.5413
SSTP_0000008500.1	696	528.686	8332	178.383
SSTP_0000008600.1	780	612.657	568	10.4938
SSTP_0000008700.1	810	642.626	5154	90.7794
SSTP_0000008800.1	2457	2289.63	2449	12.1067
SSTP_0000008900.2	3666	3498.63	12159	39.337
SSTP_0000009000.1	4140	3972.63	4923	14.0266
SSTP_0000009100.1	3690	3522.63	10216	32.8258
SSTP_0000009200.1	2886	2718.63	4890	20.3592
SSTP_0000009300.1	1272	1104.63	1125	11.5276
SSTP_0000009400.1	678	510.686	2128	47.1649
SSTP_0000009500.1	1833	1665.63	858	5.83057
SSTP_0000009600.1	2445	2277.63	6553	32.5656
SSTP_0000009700.1	2058	1890.63	4967	29.7365
SSTP_0000009800.1	672	504.686	1626	36.467
SSTP_0000009900.2	3045	2877.63	7812	30.7276
SSTP_0000010000.1	1428	1260.63	4859	43.6276
SSTP_0000010100.1	1287	1119.63	2729	27.5887
SSTP_0000010200.1	1254	1086.63	7862	81.8944
SSTP_0000010300.1	2454	2286.63	10165	50.3168
SSTP_0000010400.1	1170	1002.63	1127	12.7229
SSTP_0000010500.1	1707	1539.63	5507	40.4856
SSTP_0000010600.1	4701	4533.63	339	0.84636
SSTP_0000010700.1	810	642.626	1207	21.2594
SSTP_0000010800.1	981	813.626	737	10.2528
SSTP_0000010900.1	1653	1485.63	266	2.02662
SSTP_0000011000.1	3972	3804.63	10246	30.482
SSTP_0000011100.1	2715	2547.63	251153	1115.84
SSTP_0000011200.1	4266	4098.63	9158.05	25.291
SSTP_0000011300.2	1209	1041.63	855	9.29085
SSTP_0000011400.1	1704	1536.63	8	0.0589282
SSTP_0000011500.1	1125	957.626	9	0.106377
SSTP_0000011600.1	1509	1341.63	1218	10.2758
SSTP_0000011700.1	1335	1167.63	69	0.668877
SSTP_0000011800.3	1947	1779.63	5228	33.2513
SSTP_0000011900.1	1470	1302.63	21	0.182474
SSTP_0000012000.1	276	116.689	53	5.141
SSTP_0000012100.1	954	786.626	0	0
SSTP_0000012200.1	657	489.711	0	0
SSTP_0000012300.1	630	462.711	0	0
SSTP_0000012400.1	2034	1866.63	1	0.00606379
SSTP_0000012500.1	1518	1350.63	0	0
SSTP_0000012600.1	1299	1131.63	588	5.88133
SSTP_0000012700.1	2133	1965.63	25845	148.825
SSTP_0000012800.1	1809	1641.63	3956	27.2762
SSTP_0000012900.1	852	684.626	813	13.4412
SSTP_0000013000.1	5814	5646.63	20720	41.5338
SSTP_0000013100.1	2250	2082.63	2989	16.2449
SSTP_0000013200.1	2292	2124.63	3544	18.8805
SSTP_0000013300.1	2688	2520.63	10275	46.1397
SSTP_0000013400.1	2172	2004.63	10493	59.2472
SSTP_0000013500.1	4689	4521.63	8386	20.9924
SSTP_0000013600.1	1974	1806.63	6041	37.8479
SSTP_0000013700.1	339	175.059	289	18.6859
SSTP_0000013800.1	3567	3399.63	7425	24.721
SSTP_0000013900.1	759	591.657	124	2.37221
SSTP_0000014000.1	2292	2124.63	2305	12.2798
SSTP_0000014100.1	1146	978.626	6935	80.2104
SSTP_0000014200.1	1461	1293.63	854	7.47223
SSTP_0000014300.1	2505	2337.63	219	1.0604
SSTP_0000014400.1	1827	1659.63	8535	58.2096
SSTP_0000014500.1	645	477.711	2775	65.7505
SSTP_0000014600.1	792	624.626	1008	18.2659
SSTP_0000014700.1	453	286.349	493	19.4874
SSTP_0000014800.1	2400	2232.63	3352	16.9937
SSTP_0000014900.1	1356	1188.63	3294	31.3675
SSTP_0000015000.1	1398	1230.63	862	7.92834
SSTP_0000015050.1	225	73.7873	21	3.22136
SSTP_0000015100.1	231	78.4471	70	10.1
SSTP_0000015200.1	1047	879.626	96	1.23531
