target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	481.762	0	0
SPAL_0000000200.1	301	135.719	0	0
SPAL_0000000300.1	819	650.726	0	0
SPAL_0000000400.1	5437	5268.73	677.668	1.89471
SPAL_0000000500.1	804	635.726	0	0
SPAL_0000000600.1	1140	971.726	0	0
SPAL_0000000650.1	255	93.7619	0	0
SPAL_0000000700.1	1437	1268.73	341.171	3.96129
SPAL_0000000800.1	522	353.812	2	0.0832702
SPAL_0000000900.1	564	395.775	0	0
SPAL_0000001000.1	383	215.242	1	0.0684394
SPAL_0000001100.1	825	656.726	2	0.0448619
SPAL_0000001200.1	234	75.8947	0	0
SPAL_0000001300.1	651	482.762	2.32225	0.070861
SPAL_0000001375.1	855	686.726	8	0.171609
SPAL_0000001400.1	321	154.709	1	0.0952175
SPAL_0000001500.1	861	692.726	2	0.0425305
SPAL_0000001600.1	396	228.167	1	0.0645623
SPAL_0000001700.1	1140	971.726	13	0.197075
SPAL_0000001800.1	1377	1208.73	32.0101	0.390114
SPAL_0000001900.1	950	781.726	2.341	0.0441142
SPAL_0000002000.1	789	620.726	0	0
SPAL_0000002100.1	975	806.726	3	0.0547807
SPAL_0000002200.1	222	66.1055	0	0
SPAL_0000002300.1	468	299.907	0	0
SPAL_0000002400.1	1371	1202.73	35	0.42868
SPAL_0000002500.1	1386	1217.73	36	0.435497
SPAL_0000002533.1	360	192.687	15	1.14675
SPAL_0000002566.1	222	66.1055	5	1.1142
SPAL_0000002600.1	963	794.726	238	4.41156
SPAL_0000002700.1	4359	4190.73	1649.12	5.7969
SPAL_0000002800.2	1125	956.726	1951.05	30.0409
SPAL_0000002900.1	1155	986.726	179	2.67232
SPAL_0000003000.1	945	776.726	655	12.4224
SPAL_0000003100.1	12486	12317.7	5422	6.48427
SPAL_0000003200.1	1923	1754.73	4417	37.0809
SPAL_0000003300.1	546	377.788	153	5.96589
SPAL_0000003400.2	888	719.726	151	3.09059
SPAL_0000003500.1	3717	3548.73	11470	47.6127
SPAL_0000003600.1	1455	1286.73	57	0.652561
SPAL_0000003700.1	1032	863.726	186	3.17226
SPAL_0000003800.1	1128	959.726	4493	68.9638
SPAL_0000003900.1	1335	1166.73	3079	38.8752
SPAL_0000004000.1	1014	845.726	183	3.18753
SPAL_0000004100.1	1164	995.726	321	4.74895
SPAL_0000004200.1	5487	5318.73	3918	10.8515
SPAL_0000004300.1	483	314.877	1705	79.7657
SPAL_0000004400.1	675	506.762	382	11.1043
SPAL_0000004450.1	546	377.788	90	3.50935
SPAL_0000004500.1	231	73.3423	5	1.00426
SPAL_0000004600.1	987	818.726	14	0.251896
SPAL_0000004700.1	1569	1400.73	15.5651	0.163693
SPAL_0000004800.1	204	52.7185	0	0
SPAL_0000004900.1	208	55.5284	10	2.65288
SPAL_0000005000.1	705	536.745	0	0
SPAL_0000005100.1	1134	965.726	0	0
SPAL_0000005200.1	975	806.726	148	2.70251
SPAL_0000005300.1	921	752.726	2205	43.1523
SPAL_0000005400.1	3258	3089.73	9864	47.029
SPAL_0000005500.1	2655	2486.73	2827	16.7467
SPAL_0000005600.1	1137	968.726	19819	301.379
SPAL_0000005700.2	2907	2738.73	4542	24.4304
SPAL_0000005800.1	426	257.981	59	3.36897
SPAL_0000005900.1	2859	2690.73	6627	36.281
SPAL_0000006000.1	825	656.726	64	1.43558
SPAL_0000006100.1	1212	1043.73	7362	103.906
SPAL_0000006200.1	972	803.726	46	0.843106
SPAL_0000006300.1	573	404.762	7	0.25476
SPAL_0000006400.1	525	356.812	39	1.61012
SPAL_0000006500.1	963	794.726	2316	42.9293
SPAL_0000006600.2	948	779.726	4659	88.0203
SPAL_0000006700.1	696	527.745	77	2.14931
SPAL_0000006800.1	1488	1319.73	11929	133.153
SPAL_0000006900.1	2016	1847.73	66	0.526185
SPAL_0000007000.1	1269	1100.73	27	0.361341
SPAL_0000007100.1	1251	1082.73	5	0.0680274
SPAL_0000007200.1	657	488.762	1	0.0301394
SPAL_0000007300.1	657	488.762	17	0.51237
SPAL_0000007400.1	1356	1187.73	9	0.111624
SPAL_0000007500.1	1371	1202.73	10	0.12248
SPAL_0000007600.1	216	61.5581	56	13.4009
SPAL_0000007700.1	300	134.792	2	0.218574
SPAL_0000007800.1	495	326.834	0	0
SPAL_0000007900.1	702	533.745	0	0
SPAL_0000008000.1	604	435.762	1	0.0338052
SPAL_0000008100.1	1527	1358.73	291.404	3.15934
SPAL_0000008200.1	381	213.256	0	0
SPAL_0000008300.1	1468	1299.73	141.496	1.60371
SPAL_0000008400.1	1148	979.726	5	0.0751792
SPAL_0000008500.1	2244	2075.73	3.29558	0.0233881
SPAL_0000008600.1	296	130.99	69.0766	7.76829
SPAL_0000008700.1	358	190.713	10.4283	0.805499
SPAL_0000008800.1	2111	1942.73	0	0
SPAL_0000008900.1	1155	986.726	36	0.53745
SPAL_0000009000.1	1437	1268.73	113	1.31203
SPAL_0000009100.1	219	63.8055	13	3.00136
SPAL_0000009200.1	1314	1145.73	2825	36.322
SPAL_0000009300.2	525	356.812	202	8.33958
SPAL_0000009400.1	1239	1070.73	619	8.51618
SPAL_0000009500.1	807	638.726	1646	37.9619
SPAL_0000009600.1	877	708.726	63.4671	1.31918
SPAL_0000009700.1	1098	929.726	3	0.0475334
SPAL_0000009800.1	4467	4298.73	1	0.00342683
SPAL_0000009900.1	408	240.112	0	0
SPAL_0000010000.1	1200	1031.73	0	0
SPAL_0000010100.1	411	243.088	0	0
SPAL_0000010200.1	990	821.726	0	0
SPAL_0000010300.1	381	213.256	1.0494	0.0724891
SPAL_0000010400.1	1125	956.726	1385.95	21.3399
SPAL_0000010500.1	1032	863.726	3483.54	59.4124
SPAL_0000010600.1	2232	2063.73	2720	19.4155
SPAL_0000010700.1	5445	5276.73	957.969	2.67436
SPAL_0000010800.1	1140	971.726	1	0.0151596
SPAL_0000010900.1	1140	971.726	0	0
SPAL_0000011000.1	969	800.726	1	0.0183971
SPAL_0000011100.1	1149	980.726	0	0
SPAL_0000011200.1	120	13.3476	0	0
SPAL_0000011300.1	519	350.812	0	0
SPAL_0000011400.1	386	218.234	1019.64	68.8267
SPAL_0000011500.1	603	434.762	3460.14	117.239
SPAL_0000011600.1	711	542.745	113	3.06701
SPAL_0000011700.1	2508	2339.73	3074	19.354
SPAL_0000011800.1	1330	1161.73	789.591	10.0122
SPAL_0000011900.1	984	815.726	2	0.0361175
SPAL_0000012000.1	188	41.7895	1.5	0.528757
SPAL_0000012100.1	1218	1049.73	1	0.0140332
SPAL_0000012200.1	384	216.242	1	0.0681229
SPAL_0000012300.1	210	56.9991	1	0.258443
SPAL_0000012400.1	1186	1017.73	670.574	9.70618
SPAL_0000012500.1	2782	2613.73	7	0.0394521
SPAL_0000012600.1	2082	1913.73	8	0.0615804
SPAL_0000012700.1	62	23.8817	60.6667	37.4211
SPAL_0000012800.1	291	126.347	54.1356	6.31175
SPAL_0000012900.1	3819	3650.73	248	1.0007
SPAL_0000013000.1	534	365.788	1	0.0402719
SPAL_0000013100.1	1803	1634.73	1397	12.5888
SPAL_0000013200.1	2493	2324.73	1841.93	11.6717
SPAL_0000013300.2	852	683.726	53	1.14189
SPAL_0000013400.1	2226	2057.73	2404	17.2099
SPAL_0000013500.1	645	476.762	3164	97.7613
SPAL_0000013600.1	615	446.762	42	1.38486
SPAL_0000013700.1	705	536.745	141	3.86975
SPAL_0000013800.1	483	314.877	173	8.09352
SPAL_0000013900.1	1389	1220.73	24	0.289618
SPAL_0000014000.1	309	143.273	43	4.42115
SPAL_0000014100.1	858	689.726	5	0.106789
SPAL_0000014200.1	1149	980.726	89	1.33683
SPAL_0000014300.2	4197	4028.73	1683	6.15387
SPAL_0000014400.1	627	458.762	8	0.256883
SPAL_0000014500.1	749	580.726	51.7391	1.31244
SPAL_0000014600.1	462	293.907	1	0.0501212
SPAL_0000014700.1	505	336.823	1	0.0437351
SPAL_0000014800.1	426	257.981	0	0
SPAL_0000014900.1	1653	1484.73	2	0.0198434
SPAL_0000015000.1	1062	893.726	1	0.0164827
SPAL_0000015100.1	4383	4214.73	87.752	0.306704
SPAL_0000015200.1	564	395.775	0	0
SPAL_0000015300.1	428	259.981	24.4248	1.38396
SPAL_0000015400.1	360	192.687	1	0.0764503
SPAL_0000015500.1	300	134.792	0	0
SPAL_0000015600.1	1059	890.726	6	0.0992292
SPAL_0000015700.1	813	644.726	124	2.83321
SPAL_0000015800.1	537	368.788	44	1.75755
SPAL_0000015900.1	2601	2432.73	42	0.254325
SPAL_0000016000.1	1443	1274.73	85	0.982278
SPAL_0000016100.1	1440	1271.73	5614	65.0296
SPAL_0000016200.1	966	797.726	240	4.4319
SPAL_0000016300.1	1233	1064.73	13	0.179861
SPAL_0000016400.1	522	353.812	8	0.333081
