target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	126.343	9.36025	0.90418
SSTP_0000000200.2	653	485.917	0	0
SSTP_0000000300.1	1536	1368.83	3.8233	0.0340884
SSTP_0000000400.1	480	313.465	480.5	18.7078
SSTP_0000000500.1	4635	4467.83	18394	50.2454
SSTP_0000000600.1	687	519.917	1213.29	28.4806
SSTP_0000000700.1	300	139.858	0	0
SSTP_0000000800.1	1086	918.83	539	7.1593
SSTP_0000000900.1	372	207.689	8	0.470103
SSTP_0000001000.1	780	612.863	11	0.219052
SSTP_0000001050.1	291	131.743	3	0.277914
SSTP_0000001100.1	480	313.465	5	0.19467
SSTP_0000001200.1	1257	1089.83	3	0.0335954
SSTP_0000001300.1	528	361.078	1	0.0337999
SSTP_0000001400.1	249	94.6735	0	0
SSTP_0000001425.1	297	137.137	1	0.0889942
SSTP_0000001450.1	246	92.1768	1	0.132402
SSTP_0000001475.1	435	268.972	1	0.0453743
SSTP_0000001500.1	315	153.604	3	0.238362
SSTP_0000001600.1	1194	1026.83	133	1.58078
SSTP_0000001700.1	516	349.167	12	0.419436
SSTP_0000001750.1	270	112.957	12	1.29654
SSTP_0000001800.1	1464	1296.83	2111	19.8665
SSTP_0000001900.1	1818	1650.83	845	6.247
SSTP_0000002000.1	1212	1044.83	2447	28.5828
SSTP_0000002100.1	1539	1371.83	765	6.80578
SSTP_0000002200.1	2877	2709.83	7666	34.5258
SSTP_0000002300.1	861	693.83	159849	2811.73
SSTP_0000002400.1	1533	1365.83	298	2.66279
SSTP_0000002500.1	918	750.83	26	0.422619
SSTP_0000002600.1	783	615.863	25	0.49542
SSTP_0000002700.1	993	825.83	42	0.620691
SSTP_0000002800.1	660	492.917	142	3.51586
SSTP_0000002900.1	585	417.963	2449	71.5101
SSTP_0000002950.1	450	283.792	50.7635	2.18307
SSTP_0000003000.1	1263	1095.83	1031	11.4824
SSTP_0000003100.1	1281	1113.83	871	9.54369
SSTP_0000003200.1	4065	3897.83	16623	52.0479
SSTP_0000003300.1	1254	1086.83	12071	135.55
SSTP_0000003400.1	1422	1254.83	804	7.81967
SSTP_0000003500.1	831	663.83	20043	368.488
SSTP_0000003600.1	861	693.83	441	7.75716
SSTP_0000003700.1	2061	1893.83	13613	87.7263
SSTP_0000003800.1	1092	924.83	3257	42.9806
SSTP_0000003900.1	5655	5487.83	14421	32.0709
SSTP_0000004000.1	1152	984.83	1262	15.6392
SSTP_0000004100.1	222	72.6122	74	12.4377
SSTP_0000004200.1	393	227.825	281	15.053
SSTP_0000004300.1	681	513.917	465	11.0427
SSTP_0000004400.1	873	705.83	278	4.80686
SSTP_0000004500.1	609	441.941	65	1.79501
SSTP_0000004600.1	1698	1530.83	2.26963	0.0180944
SSTP_0000004650.1	279	120.891	0	0
SSTP_0000004700.1	3486	3318.83	11	0.0404506
SSTP_0000004800.1	1023	855.83	39.183	0.558762
SSTP_0000004900.1	999	831.83	7	0.102702
SSTP_0000005000.1	3180	3012.83	18	0.0729147
SSTP_0000005050.1	396	230.721	0	0
SSTP_0000005100.1	1782	1614.83	322	2.43358
SSTP_0000005200.1	294	134.439	5	0.453901
SSTP_0000005225.1	393	227.825	9	0.482124
SSTP_0000005250.1	255	99.8454	0	0
SSTP_0000005275.1	288	129.089	3	0.283627
SSTP_0000005300.1	243	89.6536	1	0.136129
SSTP_0000005400.1	525	358.078	10	0.340831
SSTP_0000005500.1	906	738.83	8	0.132149
SSTP_0000005600.1	1515	1347.83	0	0
SSTP_0000005700.1	750	582.863	1	0.0209388
SSTP_0000005800.1	1335	1167.83	0	0
SSTP_0000005900.1	711	543.891	0	0
SSTP_0000006000.1	300	139.858	0	0
SSTP_0000006050.1	222	72.6122	0	0
SSTP_0000006100.1	300	139.858	1	0.0872629
SSTP_0000006200.1	510	343.253	0	0
SSTP_0000006300.1	609	441.941	0	0
SSTP_0000006400.1	906	738.83	8	0.132149
SSTP_0000006425.1	231	79.852	6	0.917027
SSTP_0000006500.1	957	789.83	3	0.0463559
SSTP_0000006600.1	60	21.9592	167	92.8148
SSTP_0000006700.1	41	14.9615	90	73.4147
