target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	69.2968	5	1.40477
SVE_0000052350.1	138	37.2495	8	4.18135
SVE_0000062250.1	117	27.9697	0	0
SVE_0000063250.1	237	97.5699	0	0
SVE_0000065950.1	450	273.758	20	1.42236
SVE_0000096450.1	1542	1353.3	146.056	2.10123
SVE_0000100.1	390	220.762	245.612	21.6607
SVE_0000115450.1	141	38.7106	0	0
SVE_0000120250.1	519	337.626	53	3.05624
SVE_0000131050.1	165	51.563	450	169.911
SVE_0000176450.1	210	78.8837	9	2.22128
SVE_0000182450.1	117	27.9697	1837	1278.7
SVE_0000195350.1	708	520.947	3	0.112118
SVE_0000199550.1	582	398.02	28	1.36962
SVE_0000200.1	1455	1266.3	22.915	0.352314
SVE_0000204650.1	174	56.8435	1917	656.582
SVE_0000205350.1	1902	1713.3	9.84871e-07	1.11916e-08
SVE_0000212950.1	378	210.169	10	0.926357
SVE_0000282050.1	141	38.7106	0	0
SVE_0000300.1	318	159.739	0	0
SVE_0000332450.1	120	29.1768	3	2.00185
SVE_0000382550.1	198	71.2093	0	0
SVE_0000383350.1	2463	2274.3	11140.2	95.366
SVE_0000390450.1	327	167.067	10	1.16535
SVE_0000399650.1	102	22.4408	0	0
SVE_0000400.1	2220	2031.3	0	0
SVE_0000434133.1	225	89.0165	0	0
SVE_0000434166.1	249	106.137	3	0.5503
SVE_0000434250.1	243	101.873	65	12.4223
SVE_0000441550.1	177	58.6235	510	169.374
SVE_0000456700.1	2871	2682.3	52.782	0.383111
SVE_0000462850.1	210	78.8837	394	97.2425
SVE_0000477750.1	1275	1086.3	488	8.74614
SVE_0000491450.1	105	23.6117	2	1.64911
SVE_0000500.1	1701	1512.3	19	0.244603
SVE_0000502650.1	150	43.3969	0	0
SVE_0000503850.1	240	99.7249	0	0
SVE_0000524150.1	960	771.381	451.394	11.3929
SVE_0000525950.1	195	69.2968	1	0.280953
SVE_0000526450.1	168	53.3172	1874	684.305
SVE_0000533850.1	237	97.5699	27.5387	5.49509
SVE_0000542450.1	198	71.2093	2201	601.77
SVE_0000546850.1	4899	4710.3	2186.96	9.03941
SVE_0000569350.1	1704	1515.3	161.407	2.07381
SVE_0000569650.1	144	40.3012	0	0
SVE_0000572950.1	303	147.794	2.62513	0.345813
SVE_0000576650.1	144	40.3012	1	0.483091
SVE_0000584150.1	387	218.12	4763.32	425.169
SVE_0000600.1	3477	3288.3	94	0.556549
SVE_0000625150.1	150	43.3969	533	239.12
SVE_0000657250.1	111	25.6267	0	0
SVE_0000660650.1	96	20.4151	0	0
SVE_0000661550.1	276	126.487	108	16.6236
SVE_0000662550.1	180	60.3331	1	0.322695
SVE_0000663350.1	1521	1332.3	472.425	6.90364
SVE_0000666150.1	240	99.7249	5	0.976143
SVE_0000699050.1	147	41.8616	0	0
SVE_0000700.1	1155	966.302	1794	36.1457
SVE_0000710550.1	204	75.0286	4	1.03796
SVE_0000720350.1	198	71.2093	177	48.3931
SVE_0000772150.1	2832	2643.3	5778.65	42.5625
SVE_0000775650.1	177	58.6235	4	1.32842
SVE_0000800.1	990	801.302	2503	60.8152
