target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	472.041	5	0.30675
SPAL_0000000200.1	301	129.936	0	0
SPAL_0000000300.1	819	640.989	2	0.0903596
SPAL_0000000400.1	5437	5258.99	59.3385	0.32676
SPAL_0000000500.1	804	625.989	0	0
SPAL_0000000600.1	1140	961.989	9	0.270936
SPAL_0000000650.1	255	90.9722	1	0.318336
SPAL_0000000700.1	1437	1258.99	1	0.0230024
SPAL_0000000800.1	522	344.197	1	0.0841371
SPAL_0000000900.1	564	386.124	0	0
SPAL_0000001000.1	383	206.85	0	0
SPAL_0000001100.1	825	646.989	0	0
SPAL_0000001200.1	234	74.7397	0	0
SPAL_0000001300.1	651	473.041	0	0
SPAL_0000001375.1	855	676.989	14	0.598882
SPAL_0000001400.1	321	147.975	3	0.587119
SPAL_0000001500.1	861	682.989	1	0.0424015
SPAL_0000001600.1	396	219.487	0	0
SPAL_0000001700.1	1140	961.989	41	1.23426
SPAL_0000001800.1	1377	1198.99	22.5924	0.545684
SPAL_0000001900.1	950	771.989	1.19349	0.0447717
SPAL_0000002000.1	789	610.989	0	0
SPAL_0000002100.1	975	796.989	0	0
SPAL_0000002200.1	222	65.9521	0	0
SPAL_0000002300.1	468	290.438	0	0
SPAL_0000002400.1	1371	1192.99	0	0
SPAL_0000002500.1	1386	1207.99	38	0.910993
SPAL_0000002533.1	360	184.804	0	0
SPAL_0000002566.1	222	65.9521	10	4.39102
SPAL_0000002600.1	963	784.989	248	9.14919
SPAL_0000002700.1	4359	4180.99	434	3.00611
SPAL_0000002800.2	1125	946.989	621.075	18.993
SPAL_0000002900.1	1155	976.989	41	1.21531
SPAL_0000003000.1	945	766.989	161	6.07899
SPAL_0000003100.1	12486	12308	4057	9.5458
SPAL_0000003200.1	1923	1744.99	2015	33.4408
SPAL_0000003300.1	546	368.162	35	2.75311
SPAL_0000003400.2	888	709.989	208	8.48411
SPAL_0000003500.1	3717	3538.99	1161	9.50052
SPAL_0000003600.1	1455	1276.99	3	0.0680344
SPAL_0000003700.1	1032	853.989	11	0.373023
SPAL_0000003800.1	1128	949.989	561	17.1017
SPAL_0000003900.1	1335	1156.99	1963	49.1344
SPAL_0000004000.1	1014	835.989	52	1.80135
SPAL_0000004100.1	1164	985.989	168	4.93437
SPAL_0000004200.1	5487	5308.99	318	1.73464
SPAL_0000004300.1	483	305.349	397	37.6521
SPAL_0000004400.1	675	497.025	96	5.59354
SPAL_0000004450.1	546	368.162	32	2.51713
SPAL_0000004500.1	231	72.4351	0	0
SPAL_0000004600.1	987	808.989	1	0.0357974
SPAL_0000004700.1	1569	1390.99	2	0.0416391
SPAL_0000004800.1	204	53.4411	0	0
SPAL_0000004900.1	208	56.1352	2	1.03179
SPAL_0000005000.1	705	527.008	6	0.329707
SPAL_0000005100.1	1134	955.989	0	0
SPAL_0000005200.1	975	796.989	11	0.399701
SPAL_0000005300.1	921	742.989	214	8.34115
SPAL_0000005400.1	3258	3079.99	3078	28.941
SPAL_0000005500.1	2655	2476.99	552	6.45371
SPAL_0000005600.1	1137	958.989	44	1.32872
SPAL_0000005700.2	2907	2728.99	783	8.30911
SPAL_0000005800.1	426	248.83	18	2.09491
SPAL_0000005900.1	2859	2680.99	982	10.6074
SPAL_0000006000.1	825	646.989	3	0.134282
SPAL_0000006100.1	1212	1033.99	5950	166.646
SPAL_0000006200.1	972	793.989	54	1.96958
SPAL_0000006300.1	573	395.111	169	12.3869
SPAL_0000006400.1	525	347.185	95	7.92422
SPAL_0000006500.1	963	784.989	582	21.4711
SPAL_0000006600.2	948	769.989	683	25.688
SPAL_0000006700.1	696	518.025	16	0.894465
SPAL_0000006800.1	1488	1309.99	19	0.42003
SPAL_0000006900.1	2016	1837.99	320	5.04199
SPAL_0000007000.1	1269	1090.99	2	0.053089
SPAL_0000007100.1	1251	1072.99	1	0.0269898
SPAL_0000007200.1	657	479.025	0	0
SPAL_0000007300.1	657	479.025	1	0.0604555
SPAL_0000007400.1	1356	1177.99	4	0.0983362
SPAL_0000007500.1	1371	1192.99	2	0.0485499
SPAL_0000007600.1	216	61.7098	219	102.774
SPAL_0000007700.1	300	129.066	0	0
SPAL_0000007800.1	495	317.318	0.5	0.0456321
SPAL_0000007900.1	702	524.025	1.26449	0.0698805
SPAL_0000008000.1	604	426.056	0	0
SPAL_0000008100.1	1527	1348.99	127.513	2.73742
SPAL_0000008200.1	381	204.933	0	0
SPAL_0000008300.1	1468	1289.99	7	0.157147
SPAL_0000008400.1	1148	969.989	0	0
SPAL_0000008500.1	2244	2065.99	1.3763	0.0192921
SPAL_0000008600.1	296	125.582	9.46333	2.18229
SPAL_0000008700.1	358	182.928	0	0
SPAL_0000008800.1	2111	1932.99	2	0.0299637
SPAL_0000008900.1	1155	976.989	927	27.478
SPAL_0000009000.1	1437	1258.99	306	7.03873
SPAL_0000009100.1	219	63.7988	29	13.1638
SPAL_0000009200.1	1314	1135.99	757	19.2982
SPAL_0000009300.2	525	347.185	86	7.17351
SPAL_0000009400.1	1239	1060.99	388	10.5905
SPAL_0000009500.1	807	628.989	885	40.7469
SPAL_0000009600.1	877	698.989	42.0311	1.74139
SPAL_0000009700.1	1098	919.989	3	0.0944351
SPAL_0000009800.1	4467	4288.99	0	0
SPAL_0000009900.1	408	231.133	0	0
SPAL_0000010000.1	1200	1021.99	1	0.0283366
SPAL_0000010100.1	411	234.063	0	0
SPAL_0000010200.1	990	811.989	4	0.142661
SPAL_0000010300.1	381	204.933	0	0
SPAL_0000010400.1	1125	946.989	388.925	11.8937
SPAL_0000010500.1	1032	853.989	15	0.508667
SPAL_0000010600.1	2232	2053.99	738	10.4053
SPAL_0000010700.1	5445	5266.99	106.526	0.585714
SPAL_0000010800.1	1140	961.989	11	0.331144
SPAL_0000010900.1	1140	961.989	0	0
SPAL_0000011000.1	969	790.989	0	0
SPAL_0000011100.1	1149	970.989	0	0
SPAL_0000011200.1	120	13.3723	0	0
SPAL_0000011300.1	519	341.22	0	0
SPAL_0000011400.1	386	209.739	263.333	36.3598
SPAL_0000011500.1	603	425.056	733.627	49.9831
SPAL_0000011600.1	711	533.008	1	0.0543326
SPAL_0000011700.1	2508	2329.99	359	4.46206
SPAL_0000011800.1	1330	1151.99	336.82	8.46729
SPAL_0000011900.1	984	805.989	1	0.0359307
SPAL_0000012000.1	188	43.2227	0	0
SPAL_0000012100.1	1218	1039.99	15	0.417693
SPAL_0000012200.1	384	207.808	2	0.278716
SPAL_0000012300.1	210	57.4541	0	0
SPAL_0000012400.1	1186	1007.99	3230.79	92.8212
SPAL_0000012500.1	2782	2603.99	1	0.0111213
SPAL_0000012600.1	2082	1903.99	1	0.01521
SPAL_0000012700.1	62	19.4643	53.8378	80.102
SPAL_0000012800.1	291	121.11	48.9915	11.7148
SPAL_0000012900.1	3819	3640.99	214	1.70212
SPAL_0000013000.1	534	356.174	13	1.057
SPAL_0000013100.1	1803	1624.99	2199	39.1895
SPAL_0000013200.1	2493	2314.99	474.562	5.93662
SPAL_0000013300.2	852	673.989	89	3.82412
SPAL_0000013400.1	2226	2047.99	789	11.1569
SPAL_0000013500.1	645	467.041	500	31.0034
SPAL_0000013600.1	615	437.056	15	0.993913
SPAL_0000013700.1	705	527.008	152	8.35259
SPAL_0000013800.1	483	305.349	494	46.8517
SPAL_0000013900.1	1389	1210.99	117	2.79795
SPAL_0000014000.1	309	137.095	75	15.8429
SPAL_0000014100.1	858	679.989	37	1.57578
SPAL_0000014200.1	1149	970.989	686	20.4599
SPAL_0000014300.2	4197	4018.99	533	3.84065
SPAL_0000014400.1	627	449.056	2	0.12898
SPAL_0000014500.1	749	571.008	131.313	6.6598
SPAL_0000014600.1	462	284.476	0	0
SPAL_0000014700.1	505	327.253	1.59126	0.140816
SPAL_0000014800.1	426	248.83	0	0
SPAL_0000014900.1	1653	1474.99	0	0
SPAL_0000015000.1	1062	883.989	0	0
SPAL_0000015100.1	4383	4204.99	28.5626	0.19671
SPAL_0000015200.1	564	386.124	0	0
SPAL_0000015300.1	428	250.813	14.4194	1.66491
SPAL_0000015400.1	360	184.804	0	0
SPAL_0000015500.1	300	129.066	1	0.22438
SPAL_0000015600.1	1059	880.989	93	3.05708
SPAL_0000015700.1	813	634.989	60	2.7364
SPAL_0000015800.1	537	359.162	2	0.161263
SPAL_0000015900.1	2601	2422.99	602	7.19515
SPAL_0000016000.1	1443	1264.99	108	2.47247
SPAL_0000016100.1	1440	1261.99	543	12.4606
SPAL_0000016200.1	966	787.989	569	20.9116
SPAL_0000016300.1	1233	1054.99	49	1.34506
SPAL_0000016400.1	522	344.197	41	3.44962
SPAL_0000016500.1	1779	1600.99	560	10.1296
SPAL_0000016600.1	675	497.025	63	3.67076
SPAL_0000016700.1	597	419.084	83	5.7355
SPAL_0000016800.1	966	787.989	15	0.551272
SPAL_0000016900.1	1296	1117.99	192	4.97346
SPAL_0000017000.1	840	661.989	84	3.67471
SPAL_0000017100.1	399	222.406	219	28.5162
SPAL_0000017200.1	1629	1450.99	320	6.38676
SPAL_0000017300.1	2397	2218.99	534	6.96916
SPAL_0000017400.1	648	470.041	261	16.0805
SPAL_0000017500.1	2145	1966.99	292	4.29908
SPAL_0000017600.1	585	407.084	0	0
SPAL_0000017700.1	474	296.399	3	0.293116
SPAL_0000017775.1	762	583.989	1	0.0495895
SPAL_0000017800.1	645	467.041	411	25.4848
SPAL_0000017900.1	909	730.989	993	39.3399
SPAL_0000018000.1	4695	4516.99	2505	16.0603
SPAL_0000018100.1	447	269.623	352	37.8077
SPAL_0000018200.1	1092	913.989	17	0.538645
SPAL_0000018300.1	1626	1447.99	3.14356	0.062871
SPAL_0000018400.1	1071	892.989	9	0.291871
SPAL_0000018500.1	981	802.989	2	0.0721299
SPAL_0000018600.1	87	25.5208	1	1.13475
SPAL_0000018700.1	2262	2083.99	26	0.361304
SPAL_0000018800.1	2106	1927.99	92	1.3819
SPAL_0000018900.1	510	332.231	333	29.0268
SPAL_0000019000.1	1671	1492.99	8	0.155177
SPAL_0000019100.1	870	691.989	0	0
SPAL_0000019200.1	858	679.989	0	0
SPAL_0000019300.1	870	691.989	2	0.0837
SPAL_0000019400.1	1587	1408.99	1	0.0205536
SPAL_0000019500.1	816	637.989	3	0.136177
SPAL_0000019600.1	444	266.641	0	0
SPAL_0000019700.1	546	368.162	1	0.0786603
SPAL_0000019800.1	1104	925.989	2	0.0625488
SPAL_0000019900.1	870	691.989	18	0.7533
SPAL_0000020000.1	1047	868.989	233	7.76491
SPAL_0000020100.1	975	796.989	17	0.617719
SPAL_0000020200.1	1386	1207.99	4	0.095894
SPAL_0000020300.1	1044	865.989	6	0.200647
SPAL_0000020400.1	1371	1192.99	214	5.19484
SPAL_0000020500.1	2340	2161.99	1741	23.3206
SPAL_0000020600.1	1875	1696.99	625	10.6659
SPAL_0000020700.1	1122	943.989	3650	111.975
SPAL_0000020800.1	1005	826.989	1201	42.057
SPAL_0000020900.1	507	329.253	216	18.9985
SPAL_0000021000.1	7269	7090.99	763	3.11611
SPAL_0000021100.1	561	383.137	0	0
SPAL_0000021200.1	1677	1498.99	801	15.4749
SPAL_0000021300.1	1161	982.989	0	0
SPAL_0000021400.1	444	266.641	0	0
SPAL_0000021900.1	1469	1290.99	0	0
SPAL_0000022000.1	1071	892.989	0	0
SPAL_0000022100.1	1426	1247.99	1	0.0232051
SPAL_0000022200.1	354	179.093	2	0.323405
SPAL_0000022300.1	1038	859.989	4	0.134698
SPAL_0000022400.2	759	580.989	2	0.0996912
SPAL_0000022500.1	642	464.041	5	0.312038
SPAL_0000022600.1	945	766.989	18	0.679639
SPAL_0000022700.1	1464	1285.99	197	4.43633
SPAL_0000022800.1	354	179.093	471.273	76.206
SPAL_0000022900.1	510	332.231	4	0.34867
SPAL_0000023000.1	1065	886.989	13	0.424443
SPAL_0000023100.1	1275	1096.99	0	0
SPAL_0000023200.1	1388	1209.99	3	0.0718017
SPAL_0000023300.1	270	103.161	0	0
