target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	477.416	0	0
SPAL_0000000200.1	301	133.623	1	0.0982928
SPAL_0000000300.1	819	646.416	6	0.121911
SPAL_0000000400.1	5437	5264.42	86.7748	0.216495
SPAL_0000000500.1	804	631.416	0	0
SPAL_0000000600.1	1140	967.416	4	0.0543063
SPAL_0000000650.1	255	93.5698	0	0
SPAL_0000000700.1	1437	1264.42	82.1292	0.853122
SPAL_0000000800.1	522	349.484	1	0.0375817
SPAL_0000000900.1	564	391.459	0	0
SPAL_0000001000.1	383	211.404	0	0
SPAL_0000001100.1	825	652.416	2	0.0402632
SPAL_0000001200.1	234	76.7076	0	0
SPAL_0000001300.1	651	478.416	1	0.0274535
SPAL_0000001375.1	855	682.416	8	0.153973
SPAL_0000001400.1	321	151.989	2	0.172831
SPAL_0000001500.1	861	688.416	1	0.0190789
SPAL_0000001600.1	396	224.143	2	0.117195
SPAL_0000001700.1	1140	967.416	22	0.298685
SPAL_0000001800.1	1377	1204.42	40.3017	0.439491
SPAL_0000001900.1	950	777.416	4.73271	0.0799576
SPAL_0000002000.1	789	616.416	0	0
SPAL_0000002100.1	975	802.416	5	0.0818415
SPAL_0000002200.1	222	67.6263	0	0
SPAL_0000002300.1	468	295.673	0	0
SPAL_0000002400.1	1371	1198.42	3	0.0328789
SPAL_0000002500.1	1386	1213.42	39	0.422142
SPAL_0000002533.1	360	188.957	2	0.139018
SPAL_0000002566.1	222	67.6263	4	0.77687
SPAL_0000002600.1	963	790.416	236	3.92157
SPAL_0000002700.1	4359	4186.42	598.966	1.87916
SPAL_0000002800.2	1125	952.416	859.31	11.8502
SPAL_0000002900.1	1155	982.416	44	0.588248
SPAL_0000003000.1	945	772.416	286	4.86315
SPAL_0000003100.1	12486	12313.4	6290	6.70928
SPAL_0000003200.1	1923	1750.42	2262	16.9729
SPAL_0000003300.1	546	373.472	91	3.20028
SPAL_0000003400.2	888	715.416	266	4.88344
SPAL_0000003500.1	3717	3544.42	1384	5.12855
SPAL_0000003600.1	1455	1282.42	1769	18.1177
SPAL_0000003700.1	1032	859.416	10553	161.278
SPAL_0000003800.1	1128	955.416	1491	20.4969
SPAL_0000003900.1	1335	1162.42	377	4.25974
SPAL_0000004000.1	1014	841.416	31	0.483898
SPAL_0000004100.1	1164	991.416	267	3.53719
SPAL_0000004200.1	5487	5314.42	1006	2.48626
SPAL_0000004300.1	483	310.592	424	17.93
SPAL_0000004400.1	675	502.416	61	1.59467
SPAL_0000004450.1	546	373.472	63	2.21558
SPAL_0000004500.1	231	74.3995	2	0.353072
SPAL_0000004600.1	987	814.416	8	0.129017
SPAL_0000004700.1	1569	1396.42	5	0.0470282
SPAL_0000004800.1	204	54.9465	0	0
SPAL_0000004900.1	208	57.7088	4	0.910378
SPAL_0000005000.1	705	532.416	9	0.222021
