target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1335.63	2190	51.749
SRAE_0000000200.1	705	333.769	97	9.17215
SRAE_0000000250.1	1026	654.633	0	0
SRAE_0000000300.1	465	95.9826	189	62.1462
SRAE_0000000400.1	480	109.685	120	34.5287
SRAE_0000000500.1	264	48.3195	36	23.5139
SRAE_0000000600.1	492	121.26	268	69.7528
SRAE_0000000700.1	1035	663.633	0	0
SRAE_0000000800.1	459	90.8705	16	5.55702
SRAE_0000000900.1	360	53.6598	875	514.641
SRAE_0000001000.1	1035	663.633	31	1.47428
SRAE_0000001100.1	1238	866.633	0	0
SRAE_0000001200.1	1167	795.633	2710	107.498
SRAE_0000001300.1	1188	816.633	6	0.231883
SRAE_0000001400.1	1095	723.633	238	10.3801
SRAE_0000001500.1	2169	1797.63	551	9.67377
SRAE_0000001600.1	426	68.4652	613	282.576
SRAE_0000001700.1	1347	975.633	4666	150.94
SRAE_0000001800.1	1035	663.633	921	43.8003
SRAE_0000001900.1	618	246.827	14	1.79011
SRAE_0000002000.1	1682	1310.63	5370	129.312
SRAE_0000002100.1	720	348.769	30	2.71474
SRAE_0000002200.1	2688	2316.63	781	10.6399
SRAE_0000002300.1	447	81.4365	97	37.5922
SRAE_0000002500.1	1749	1377.63	9	0.206184
SRAE_0000002600.1	2040	1668.63	38	0.718733
SRAE_0000002700.1	984	612.633	1	0.0515163
SRAE_0000002800.1	396	57.3153	30	16.5195
SRAE_0000002900.1	997	625.633	3	0.151338
SRAE_0000003000.1	1104	732.633	1	0.0430783
SRAE_0000003100.1	855	483.692	3	0.195748
SRAE_0000003200.1	1128	756.633	159	6.63219
SRAE_0000003300.1	687	315.802	22	2.19863
SRAE_0000003400.1	645	273.802	78	8.9909
SRAE_0000003500.1	775	403.692	1932	151.043
SRAE_0000003600.1	375	54.8584	8	4.60248
SRAE_0000003700.1	705	333.769	2	0.189117
SRAE_0000003800.1	1230	858.633	3	0.11027
SRAE_0000003900.1	1350	978.633	736	23.7358
SRAE_0000004000.1	660	288.802	2339	255.609
SRAE_0000004100.1	1008	636.633	1542	76.4434
SRAE_0000004200.1	759	387.731	28	2.27915
SRAE_0000004300.1	306	51.0676	3	1.85405
SRAE_0000004400.1	1686	1314.63	1222	29.3367
SRAE_0000004500.1	1689	1317.63	2132	51.0667
SRAE_0000004600.1	216	41.9609	1	0.752143
SRAE_0000004700.1	1440	1068.63	1451	42.8533
SRAE_0000004800.1	1824	1452.63	624	13.5573
SRAE_0000004900.1	721	349.769	13913	1255.41
SRAE_0000005000.1	3756	3384.63	2994	27.9181
SRAE_0000005100.1	870	498.692	122	7.72098
SRAE_0000005200.1	1772	1400.63	317	7.14299
SRAE_0000005300.1	1596	1224.63	569	14.664
SRAE_0000005400.1	684	312.802	705	71.132
SRAE_0000005500.1	1755	1383.63	72	1.64232
SRAE_0000005600.1	936	564.692	147	8.21582
SRAE_0000005700.1	939	567.692	82	4.55875
SRAE_0000005800.1	672	300.802	489	51.3066
SRAE_0000005900.1	1584	1212.63	1310	34.0947
SRAE_0000006000.1	1112	740.633	721	30.724
SRAE_0000006100.1	1305	933.633	2760	93.2992
SRAE_0000006200.1	770	398.692	1769	140.035
SRAE_0000006300.1	1193	821.633	4002	153.725
SRAE_0000006400.1	1086	714.633	585	25.8356
SRAE_0000006500.1	1338	966.633	130	4.2445
SRAE_0000006600.1	713	341.769	34	3.13973
SRAE_0000006700.1	1593	1221.63	1218	31.4667
SRAE_0000006800.1	1818	1446.63	2756	60.1265
SRAE_0000006900.1	1346	974.633	8432	273.045
SRAE_0000007000.1	696	324.802	349	33.9119
SRAE_0000007100.1	3384	3012.63	30	0.314282
SRAE_0000007200.1	414	63.0182	0	0
SRAE_0000007300.1	2109	1737.63	175	3.17852
SRAE_0000007400.1	2892	2520.63	343	4.29467
SRAE_0000007500.1	1587	1215.63	419	10.8782
SRAE_0000007600.1	1569	1197.63	41	1.08045
SRAE_0000007700.1	996	624.633	4	0.202106
SRAE_0000007800.1	975	603.633	1	0.0522844
SRAE_0000007900.1	1152	780.633	3921	158.524
SRAE_0000008000.1	1146	774.633	3852	156.941
SRAE_0000008100.1	1263	891.633	510	18.0522
SRAE_0000008200.1	1167	795.633	12532	497.11
SRAE_0000008300.1	1632	1260.63	0	0
SRAE_0000008400.1	309	51.0214	0	0
SRAE_0000008500.1	639	267.802	0	0
SRAE_0000008600.1	1812	1440.63	2	0.0438149
SRAE_0000008700.1	3075	2703.63	15	0.175101
SRAE_0000008800.1	945	573.692	0	0
SRAE_0000008900.1	1188	816.633	6	0.231883
SRAE_0000009000.1	1482	1110.63	64	1.81867
SRAE_0000009100.1	216	41.9609	7	5.265
SRAE_0000009200.1	1074	702.633	0	0
SRAE_0000009300.1	693	321.802	0	0
SRAE_0000009400.1	1254	882.633	5937	212.291
SRAE_0000009500.1	687	315.802	4	0.399752
SRAE_0000009600.1	4530	4158.63	219.957	1.66929
SRAE_0000009700.1	645	273.802	419	48.2973
SRAE_0000009800.1	963	591.633	903	48.1704
SRAE_0000009900.1	2826	2454.63	2002	25.7408
SRAE_0000010000.1	2034	1662.63	1499	28.4545
SRAE_0000010100.1	2103	1731.63	1226	22.345
SRAE_0000010200.1	1878	1506.63	6662	139.554
SRAE_0000010300.1	696	324.802	646	62.771
SRAE_0000010400.1	1915	1543.63	21074	430.872
SRAE_0000010500.1	5855	5483.63	394	2.26763
SRAE_0000010600.1	243	46.1985	154	105.206
SRAE_0000010700.1	780	408.692	3587	277
SRAE_0000010800.1	555	183.888	1189	204.067
SRAE_0000010900.1	543	171.923	674	123.729
SRAE_0000011000.1	738	366.769	279	24.0081
SRAE_0000011100.1	1028	656.633	12689	609.887
SRAE_0000011200.1	1458	1086.63	400	11.6178
SRAE_0000011300.1	993	621.633	83	4.21395
SRAE_0000011400.1	1572	1200.63	2332	61.3004
SRAE_0000011500.1	459	90.8705	2586	898.154
SRAE_0000011600.1	1008	636.633	18	0.892336
SRAE_0000011700.1	744	372.769	822	69.5949
SRAE_0000011800.1	2462	2090.63	56	0.845387
SRAE_0000011900.1	2691	2319.63	2166	29.4703
SRAE_0000012000.1	1093	721.633	1233	53.9252
SRAE_0000012100.1	573	201.849	2703	422.634
SRAE_0000012200.1	273	49.6928	4	2.54046
SRAE_0000012300.1	429	70.1407	2	0.899922
SRAE_0000012400.1	954	582.692	1	0.0541634
SRAE_0000012500.1	882	510.692	30	1.85399
SRAE_0000012600.1	996	624.633	5	0.252633
SRAE_0000012700.1	264	48.3195	0	0
SRAE_0000012800.1	1182	810.633	37	1.44053
SRAE_0000012900.1	1527	1155.63	13	0.355033
SRAE_0000013000.1	681	309.802	8	0.814988
SRAE_0000013100.1	858	486.692	2237	145.063
SRAE_0000013200.1	498	127.1	945	234.656
SRAE_0000013300.1	1095	723.633	318	13.8693
SRAE_0000013400.1	1829	1457.63	33700	729.67
SRAE_0000013500.1	1185	813.633	274	10.6284
SRAE_0000013600.1	903	531.692	615	36.5056
SRAE_0000013700.1	1221	849.633	67	2.48879
SRAE_0000013800.1	887	515.692	3587	219.526
SRAE_0000013900.1	1056	684.633	1240	57.1622
SRAE_0000014000.1	867	495.692	3	0.191009
SRAE_0000014100.1	1113	741.633	9	0.383
SRAE_0000014150.1	1968	1596.63	1476	29.176
SRAE_0000014200.1	2085	1713.63	27	0.497269
SRAE_0000014300.1	1171	799.633	4792	189.135
SRAE_0000014400.1	2480	2108.63	12679	189.771
SRAE_0000014500.1	1524	1152.63	2051	56.159
SRAE_0000014600.1	1173	801.633	1767	69.5674
SRAE_0000014700.1	2493	2121.63	261	3.88253
SRAE_0000014800.1	378	55.1459	25	14.3078
SRAE_0000014900.1	1281	909.633	95	3.29612
SRAE_0000015000.1	540	168.923	17	3.17617
SRAE_0000015100.1	216	41.9609	0	0
SRAE_0000015200.1	747	375.731	12	1.00797
SRAE_0000015300.1	216	41.9609	31	23.3164
SRAE_0000015400.1	1401	1029.63	11830	362.616
SRAE_0000015500.1	2613	2241.63	279	3.92812
SRAE_0000015600.1	2820	2448.63	103	1.32757
SRAE_0000015700.1	618	246.827	4578	585.367
SRAE_0000015800.1	975	603.633	4	0.209138
SRAE_0000015900.1	3724	3352.63	1202	11.3152
SRAE_0000016000.1	1587	1215.63	1462	37.9568
SRAE_0000016100.1	1526	1154.63	5604	153.179
SRAE_0000016200.1	1099	727.633	1768	76.6858
SRAE_0000016250.1	864	492.692	0	0
SRAE_0000016300.1	894	522.692	1366	82.4802
SRAE_0000016400.1	401	58.3463	197.645	106.91
SRAE_0000016500.1	1119	747.633	803.355	33.9128
SRAE_0000016600.1	1362	990.633	39	1.2425
SRAE_0000016700.1	3162	2790.63	1131	12.791
SRAE_0000016800.1	858	486.692	1949	126.387
SRAE_0000016900.1	459	90.8705	527	183.034
SRAE_0000017000.1	1395	1023.63	2422	74.6749
SRAE_0000017100.1	930	558.692	471.985	26.6625
SRAE_0000017200.1	1238	866.633	296.015	10.7801
SRAE_0000017300.1	594	222.827	1584	224.353
SRAE_0000017400.1	1103	731.633	13853	597.579
SRAE_0000017500.1	1097	725.633	1703	74.07
SRAE_0000017600.1	462	93.4652	402	135.744
SRAE_0000017700.1	1017	645.633	942	46.0479
SRAE_0000017800.1	981	609.633	1114	57.6716
SRAE_0000017900.1	1863	1491.63	954	20.1851
SRAE_0000018000.1	339	52.6665	22	13.1836
SRAE_0000018100.1	576	204.849	3287	506.42
SRAE_0000018200.1	1706	1334.63	4799	113.484
SRAE_0000018300.1	531	159.923	49	9.67006
SRAE_0000018400.1	1117	745.633	2660	112.59
SRAE_0000018500.1	534	162.923	5	0.968571
SRAE_0000018600.1	1940	1568.63	394	7.9272
SRAE_0000018700.1	228	44.1793	8	5.715
SRAE_0000018800.1	5541	5169.63	544	3.32112
SRAE_0000018900.1	360	53.6598	157	92.3413
SRAE_0000019000.1	1101	729.633	421	18.2105
SRAE_0000019100.1	2283	1911.63	247	4.07791
SRAE_0000019200.1	745	373.731	767	64.7711
SRAE_0000019300.1	2277	1905.63	7665	126.946
SRAE_0000019400.1	3867	3495.63	448	4.0448
SRAE_0000019500.1	1635	1263.63	694	17.3334
SRAE_0000019600.1	1035	663.633	496	23.5884
SRAE_0000019700.1	1680	1308.63	1589	38.3223
SRAE_0000019800.1	1480	1108.63	6464	184.017
SRAE_0000019900.1	450	83.7348	133	50.1292
SRAE_0000020000.1	816	444.692	280	19.8721
SRAE_0000020100.1	1203	831.633	1085	41.1759
SRAE_0000020200.1	1520	1148.63	8235	226.27
SRAE_0000020300.1	312	50.85	238	147.717
SRAE_0000020400.1	1518	1146.63	151	4.15621
SRAE_0000020500.1	795	423.692	0	0
SRAE_0000020600.1	1311	939.633	1	0.0335882
SRAE_0000020700.1	366	54.2604	5	2.90825
SRAE_0000020800.1	1592	1220.63	1524	39.4044
SRAE_0000020900.1	2247	1875.63	21	0.353359
SRAE_0000021000.1	2274	1902.63	56	0.92892
SRAE_0000021100.1	1227	855.633	13	0.479514
SRAE_0000021200.1	2493	2121.63	7272	108.175
SRAE_0000021300.1	1230	858.633	230	8.45406
SRAE_0000021400.1	2793	2421.63	76	0.990491
SRAE_0000021500.1	999	627.633	575	28.9139
SRAE_0000021600.1	2860	2488.63	2595	32.9095
SRAE_0000021610.1	1487	1115.63	36	1.01842
SRAE_0000021700.1	1587	1215.63	1472	38.2165
SRAE_0000021800.1	651	279.802	998	112.571
SRAE_0000021900.1	1005	633.633	33	1.64369
SRAE_0000022000.1	255	47.9151	0	0
SRAE_0000022100.1	450	83.7348	3556	1340.3
SRAE_0000022200.1	1341	969.633	96	3.1247
SRAE_0000022300.1	1005	633.633	401	19.9734
SRAE_0000022400.1	2331	1959.63	138	2.22254
SRAE_0000022500.1	735	363.769	1336	115.911
SRAE_0000022600.1	660	288.802	387	42.2918
SRAE_0000022700.1	2892	2520.63	707	8.85228
SRAE_0000022800.1	1926	1554.63	12371	251.144
SRAE_0000022900.1	393	56.8251	477	264.925
SRAE_0000023000.1	951	579.692	257	13.992
SRAE_0000023100.1	2187	1815.63	3061	53.2084
SRAE_0000023200.1	4224	3852.63	2822	23.1177
SRAE_0000023300.1	1275	903.633	368	12.8529
SRAE_0000023400.1	999	627.633	591	29.7185
SRAE_0000023500.1	957	585.692	43	2.3171
SRAE_0000023600.1	954	582.692	2369	128.313
SRAE_0000023700.1	1835	1463.63	15265	329.162
SRAE_0000023800.1	1316	944.633	3217	107.481
SRAE_0000023900.1	549	177.906	92	16.3208
SRAE_0000024000.1	1081	709.633	863	38.3815
SRAE_0000024100.1	4236	3864.63	2028	16.5617
SRAE_0000024200.1	1650	1278.63	1	0.0246831
SRAE_0000024300.1	939	567.692	1	0.0555945
SRAE_0000024400.1	1681	1309.63	240	5.78371
SRAE_0000024500.1	1026	654.633	10	0.482111
SRAE_0000024600.1	843	471.692	898	60.0845
SRAE_0000024700.1	1449	1077.63	71	2.07937
SRAE_0000024800.1	960	588.692	121	6.48697
SRAE_0000024900.1	243	46.1985	0	0
SRAE_0000025000.1	606	234.827	10	1.34399
SRAE_0000025100.1	537	165.923	3	0.570635
SRAE_0000025200.1	6285	5913.63	3	0.0160108
SRAE_0000025300.1	372	54.8561	0	0
SRAE_0000025400.1	3234	2862.63	89	0.981227
SRAE_0000025500.1	4014	3642.63	146	1.26498
SRAE_0000025600.1	462	93.4652	43	14.5199
SRAE_0000025650.1	456	88.4232	1	0.356926
