target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	55.2741	10	15.2333
SVE_0000052350.1	138	41.661	1	2.02109
SVE_0000062250.1	117	35.025	0	0
SVE_0000063250.1	237	66.6358	0	0
SVE_0000065950.1	450	177.187	1	0.475207
SVE_0000096450.1	1542	1196.68	191.036	13.4416
SVE_0000100.1	390	137.816	1420.64	867.958
SVE_0000115450.1	141	41.9368	1	2.00779
SVE_0000120250.1	519	227.331	0	0
SVE_0000131050.1	165	47.7708	1	1.76259
SVE_0000176450.1	210	59.4001	0	0
SVE_0000182450.1	117	35.025	0	0
SVE_0000195350.1	708	382.947	22	4.83725
SVE_0000199550.1	582	276.756	36	10.9527
SVE_0000200.1	1455	1109.68	1428.75	108.411
SVE_0000204650.1	174	49.9572	24	40.4508
SVE_0000205350.1	1902	1556.68	321.457	17.3875
SVE_0000212950.1	378	130.821	1	0.643629
SVE_0000282050.1	141	41.9368	11	22.0857
SVE_0000300.1	318	98.4728	8.31627	7.11093
SVE_0000332450.1	120	36.1911	0	0
SVE_0000382550.1	198	56.1021	0	0
SVE_0000383350.1	2463	2117.68	1923.46	76.4781
SVE_0000390450.1	327	103.105	12	9.79975
SVE_0000399650.1	102	29.7425	0	0
SVE_0000400.1	2220	1874.68	7.6516	0.343669
SVE_0000434133.1	225	63.2742	0	0
SVE_0000434166.1	249	70.4507	0	0
SVE_0000434250.1	243	68.4458	93	114.406
SVE_0000441550.1	177	50.7506	63	104.524
SVE_0000456700.1	2871	2525.68	24.6464	0.821655
SVE_0000462850.1	210	59.4001	5	7.08757
SVE_0000477750.1	1275	929.679	711	64.3948
SVE_0000491450.1	105	30.7304	0	0
SVE_0000500.1	1701	1355.68	3	0.186328
SVE_0000502650.1	150	44.647	3	5.65775
SVE_0000503850.1	240	67.4358	0	0
SVE_0000524150.1	960	615.97	5.61066	0.766952
SVE_0000525950.1	195	55.2741	5	7.61663
SVE_0000526450.1	168	48.6442	15	25.9642
SVE_0000533850.1	237	66.6358	1.43262	1.81025
SVE_0000542450.1	198	56.1021	21	31.5177
SVE_0000546850.1	4899	4553.68	1251.65	23.1437
SVE_0000569350.1	1704	1358.68	0.00755005	0.000467894
SVE_0000569650.1	144	42.7965	0	0
SVE_0000572950.1	303	91.4545	0	0
SVE_0000576650.1	144	42.7965	81	159.364
SVE_0000584150.1	387	136.06	38.4149	23.773
SVE_0000600.1	3477	3131.68	0	0
SVE_0000625150.1	150	44.647	52	98.0676
SVE_0000657250.1	111	33.0506	0	0
SVE_0000660650.1	96	28.0151	0	0
SVE_0000661550.1	276	80.2863	1	1.04875
SVE_0000662550.1	180	51.6559	0	0
SVE_0000663350.1	1521	1175.68	16.6956	1.19572
SVE_0000666150.1	240	67.4358	7	8.74021
SVE_0000699050.1	147	43.6319	1	1.92979
SVE_0000700.1	1155	809.679	1723	179.179
SVE_0000710550.1	204	57.7408	0	0
SVE_0000720350.1	198	56.1021	4	6.00338
SVE_0000772150.1	2832	2486.68	6785.39	229.757
SVE_0000775650.1	177	50.7506	14	23.2274
SVE_0000800.1	990	644.982	45	5.87462
SVE_0000845350.1	1458	1112.68	0.00462694	0.000350137
SVE_0000859950.1	258	73.4512	2	2.29269
SVE_0000860150.1	183	52.5954	1	1.60091
SVE_0000870250.1	507	218.46	5	1.92713
SVE_0000881350.1	156	45.3844	0	0
SVE_0000894350.1	228	63.9944	1	1.31575
SVE_0000900.1	957	613.052	86	11.8118
SVE_0000936150.1	417	155.006	0	0
SVE_0000939350.1	99	28.8518	0	0
SVE_0000940450.1	138	41.661	0	0
SVE_0000944350.1	120	36.1911	10	23.2655
SVE_0000945750.1	261	74.3824	1	1.13199
SVE_0000962850.1	114	33.781	18	44.8658
SVE_0000992650.1	102	29.7425	0	0
SVE_0000995250.1	192	54.5505	53	81.8072
SVE_0001000.1	1029	683.679	194	23.8926
SVE_0001000000.1	345	112.443	0	0
SVE_0001000100.1	165	47.7708	0	0
SVE_0001000200.1	198	56.1021	0	0
SVE_0001000300.1	228	63.9944	1	1.31575
SVE_0001000400.1	279	81.3683	1	1.03481
SVE_0001000500.1	216	60.7722	2	2.77102
SVE_0001013900.1	195	55.2741	0	0
SVE_0001071900.1	837	499.038	0	0
SVE_0001100.1	1038	692.679	2	0.243115
SVE_0001133000.1	114	33.781	3	7.47763
SVE_0001133600.1	666	346.668	1362	330.809
SVE_0001200.1	1542	1196.68	9	0.633256
SVE_0001300.1	747	417.605	115	23.1871
SVE_0001400.1	339	109.303	1	0.770339
SVE_0001500.1	726	398.999	339	71.5389
SVE_0001600.1	1536	1190.68	107	7.56665
SVE_0001700.1	414	152.959	0	0
SVE_0001800.1	2616	2270.68	32	1.18661
SVE_0001900.1	420	157.017	2	1.0725
SVE_0002000.1	3534	3188.68	4810	127.013
SVE_0002100.1	939	595.818	11	1.55451
