target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	479.559	0	0
SPAL_0000000200.1	301	135.134	0	0
SPAL_0000000300.1	819	648.541	0	0
SPAL_0000000400.1	5437	5266.52	808.648	2.0488
SPAL_0000000500.1	804	633.541	0	0
SPAL_0000000600.1	1140	969.518	0	0
SPAL_0000000650.1	255	94.393	3	0.424076
SPAL_0000000700.1	1437	1266.52	7	0.0737478
SPAL_0000000800.1	522	351.667	6	0.227658
SPAL_0000000900.1	564	393.63	0.333333	0.0112993
SPAL_0000001000.1	383	213.71	0	0
SPAL_0000001100.1	825	654.541	0	0
SPAL_0000001200.1	234	77.315	0	0
SPAL_0000001300.1	651	480.559	1.90664	0.05294
SPAL_0000001375.1	855	684.518	56	1.0916
SPAL_0000001400.1	321	153.801	1	0.0867565
SPAL_0000001500.1	861	690.518	0	0
SPAL_0000001600.1	396	226.52	0	0
SPAL_0000001700.1	1140	969.518	29	0.399121
SPAL_0000001800.1	1377	1206.52	176.865	1.95601
SPAL_0000001900.1	950	779.518	20.9244	0.358169
SPAL_0000002000.1	789	618.541	0	0
SPAL_0000002100.1	975	804.518	732	12.1405
SPAL_0000002200.1	222	68.0539	0	0
SPAL_0000002300.1	468	297.816	2	0.0896074
SPAL_0000002400.1	1371	1200.52	0	0
SPAL_0000002500.1	1386	1215.52	11	0.120752
SPAL_0000002533.1	360	191.207	45	3.1403
SPAL_0000002566.1	222	68.0539	204	39.9981
SPAL_0000002600.1	963	792.518	3568	60.0728
SPAL_0000002700.1	4359	4188.52	7733	24.6349
SPAL_0000002800.2	1125	954.518	1666.92	23.3019
SPAL_0000002900.1	1155	984.518	494	6.69523
SPAL_0000003000.1	945	774.518	696	11.9906
SPAL_0000003100.1	12486	12315.5	152523	165.251
SPAL_0000003200.1	1923	1752.52	6397	48.7053
SPAL_0000003300.1	546	375.643	3021	107.31
SPAL_0000003400.2	888	717.518	153	2.84525
SPAL_0000003500.1	3717	3546.52	2345	8.82273
SPAL_0000003600.1	1455	1284.52	17	0.176592
SPAL_0000003700.1	1032	861.518	26	0.40269
SPAL_0000003800.1	1128	957.518	398	5.54624
SPAL_0000003900.1	1335	1164.52	33	0.37812
SPAL_0000004000.1	1014	843.518	76	1.20221
SPAL_0000004100.1	1164	993.518	229	3.07554
SPAL_0000004200.1	5487	5316.52	1021	2.56248
SPAL_0000004300.1	483	312.786	613	26.1502
SPAL_0000004400.1	675	504.559	257	6.79647
SPAL_0000004450.1	546	375.643	42	1.49189
SPAL_0000004500.1	231	74.876	2	0.35641
SPAL_0000004600.1	987	816.518	9	0.147075
SPAL_0000004700.1	1569	1398.52	20	0.19082
SPAL_0000004800.1	204	55.046	0	0
SPAL_0000004900.1	208	57.8307	2	0.46146
SPAL_0000005000.1	705	534.559	92	2.29644
SPAL_0000005100.1	1134	963.518	7.11716	0.0985619
SPAL_0000005200.1	975	804.518	78	1.29366
SPAL_0000005300.1	921	750.518	930	16.5342
SPAL_0000005400.1	3258	3087.52	5712	24.6855
SPAL_0000005500.1	2655	2484.52	1414	7.59398
SPAL_0000005600.1	1137	966.518	17	0.234694
SPAL_0000005700.2	2907	2736.52	4267	20.8059
SPAL_0000005800.1	426	256.199	65906	3432.5
SPAL_0000005900.1	2859	2688.52	11492	57.0355
SPAL_0000006000.1	825	654.541	21	0.4281
SPAL_0000006100.1	1212	1041.52	2433	31.1701
SPAL_0000006200.1	972	801.518	253	4.21182
SPAL_0000006300.1	573	402.617	20	0.662828
SPAL_0000006400.1	525	354.667	465	17.4942
SPAL_0000006500.1	963	792.518	449	7.55961
SPAL_0000006600.2	948	777.518	1932	33.1558
SPAL_0000006700.1	696	525.559	534	13.5576
SPAL_0000006800.1	1488	1317.52	93	0.941865
SPAL_0000006900.1	2016	1845.52	62	0.448266
SPAL_0000007000.1	1269	1098.52	11	0.133613
SPAL_0000007100.1	1251	1080.52	9	0.111141
SPAL_0000007200.1	657	486.559	2	0.0548475
SPAL_0000007300.1	657	486.559	1	0.0274237
SPAL_0000007400.1	1356	1185.52	2	0.0225105
SPAL_0000007500.1	1371	1200.52	0	0
SPAL_0000007600.1	216	63.6243	815	170.922
SPAL_0000007700.1	300	134.221	8.15942	0.811148
SPAL_0000007800.1	495	324.744	2.30362	0.0946526
SPAL_0000007900.1	702	531.559	3	0.0753064
