target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	70.5043	2	0.539224
SVE_0000052350.1	138	37.5956	13	6.57297
SVE_0000062250.1	117	28.2517	0	0
SVE_0000063250.1	237	99.4021	0	0
SVE_0000065950.1	450	277.867	30	2.0523
SVE_0000096450.1	1542	1357.58	570.197	7.98392
SVE_0000100.1	390	223.491	164.821	14.0187
SVE_0000115450.1	141	38.9902	3	1.46258
SVE_0000120250.1	519	341.902	46	2.55747
SVE_0000131050.1	165	52.1623	744	271.126
SVE_0000176450.1	210	80.348	10	2.36581
SVE_0000182450.1	117	28.2517	1378	927.171
SVE_0000195350.1	708	525.143	2	0.0723948
SVE_0000199550.1	582	401.781	90	4.25802
SVE_0000200.1	1455	1270.58	61.6762	0.922725
SVE_0000204650.1	174	57.6015	1647	543.519
SVE_0000205350.1	1902	1717.58	9.65526e-05	1.06857e-06
SVE_0000212950.1	378	213.09	29	2.58696
SVE_0000282050.1	141	38.9902	1	0.487528
SVE_0000300.1	318	162.08	0	0
SVE_0000332450.1	120	29.6012	1	0.642163
SVE_0000382550.1	198	72.4692	0	0
SVE_0000383350.1	2463	2278.58	7433.1	62.01
SVE_0000390450.1	327	169.503	27	3.0279
SVE_0000399650.1	102	22.6218	0	0
SVE_0000400.1	2220	2035.58	3	0.0280149
SVE_0000434133.1	225	90.8531	0	0
SVE_0000434166.1	249	108.084	0	0
SVE_0000434250.1	243	103.765	29	5.31255
SVE_0000441550.1	177	59.4156	611	195.477
SVE_0000456700.1	2871	2686.58	397.58	2.81307
SVE_0000462850.1	210	80.348	331	78.3083
SVE_0000477750.1	1275	1090.58	294	5.12445
SVE_0000491450.1	105	23.6642	10	8.03272
SVE_0000500.1	1701	1516.58	9	0.112806
SVE_0000502650.1	150	43.6824	4	1.74064
SVE_0000503850.1	240	101.51	0	0
SVE_0000524150.1	960	775.654	196.032	4.80411
SVE_0000525950.1	195	70.5043	7	1.88729
SVE_0000526450.1	168	53.8945	2031	716.342
SVE_0000533850.1	237	99.4021	24.8915	4.76003
SVE_0000542450.1	198	72.4692	2209	579.425
SVE_0000546850.1	4899	4714.58	1453.63	5.86093
SVE_0000569350.1	1704	1519.58	127.006	1.58875
SVE_0000569650.1	144	40.4799	0	0
SVE_0000572950.1	303	149.973	0	0
SVE_0000576650.1	144	40.4799	3	1.40876
SVE_0000584150.1	387	220.832	4473.19	385.045
SVE_0000600.1	3477	3292.58	7	0.0404127
SVE_0000625150.1	150	43.6824	1415	615.751
SVE_0000657250.1	111	25.8987	0	0
SVE_0000660650.1	96	20.5634	1	0.924401
SVE_0000661550.1	276	128.69	25	3.69276
