target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	52.708	0	0
SVE_0000052350.1	138	20.47	1	1.07487
SVE_0000062250.1	117	14.0828	0	0
SVE_0000063250.1	237	84.5247	0	0
SVE_0000065950.1	450	285.541	34	2.6199
SVE_0000096450.1	1542	1376.85	1.30989	0.0209326
SVE_0000100.1	390	226.356	1027.96	99.9219
SVE_0000115450.1	141	21.6331	0	0
SVE_0000120250.1	519	354.154	0	0
SVE_0000131050.1	165	33.7068	5	3.26382
SVE_0000176450.1	210	63.4849	0	0
SVE_0000182450.1	117	14.0828	1785	2788.84
SVE_0000195350.1	708	542.914	1	0.0405269
SVE_0000199550.1	582	417.057	44	2.3213
SVE_0000200.1	1455	1289.85	90.1125	1.53717
SVE_0000204650.1	174	38.9108	3336	1886.39
SVE_0000205350.1	1902	1736.85	0	0
SVE_0000212950.1	378	214.589	30	3.07601
SVE_0000282050.1	141	21.6331	0	0
SVE_0000300.1	318	156.694	4.88178	0.68549
SVE_0000332450.1	120	14.7594	0	0
SVE_0000382550.1	198	54.7616	0	0
SVE_0000383350.1	2463	2297.85	2166.07	20.7408
SVE_0000390450.1	327	165.132	14	1.8654
SVE_0000399650.1	102	12.4865	0	0
SVE_0000400.1	2220	2054.85	0	0
SVE_0000434133.1	225	74.9214	0	0
SVE_0000434166.1	249	94.6113	0	0
SVE_0000434250.1	243	89.5087	7	1.72071
SVE_0000441550.1	177	40.7602	1282	692.033
SVE_0000456700.1	2871	2705.85	15.4792	0.125869
SVE_0000462850.1	210	63.4849	242	83.8725
SVE_0000477750.1	1275	1109.85	281	5.5708
SVE_0000491450.1	105	12.5481	0	0
SVE_0000500.1	1701	1535.85	7	0.100282
SVE_0000502650.1	150	25.7175	0	0
SVE_0000503850.1	240	87.0372	1	0.252796
SVE_0000524150.1	960	794.849	0	0
SVE_0000525950.1	195	52.708	0	0
SVE_0000526450.1	168	35.4185	16856	10471.3
SVE_0000533850.1	237	84.5247	7.40413	1.92737
SVE_0000542450.1	198	54.7616	16382	6582.12
SVE_0000546850.1	4899	4733.85	4817.3	22.3905
SVE_0000569350.1	1704	1538.85	890.461	12.7319
SVE_0000569650.1	144	22.9935	0	0
SVE_0000572950.1	303	142.699	0	0
SVE_0000576650.1	144	22.9935	0	0
SVE_0000584150.1	387	223.424	55426.5	5458.37
SVE_0000600.1	3477	3311.85	6	0.0398617
SVE_0000625150.1	150	25.7175	205	175.388
SVE_0000657250.1	111	13.3251	0	0
SVE_0000660650.1	96	12.9483	0	0
SVE_0000661550.1	276	118.229	1	0.186101
SVE_0000662550.1	180	42.6744	1	0.515594
SVE_0000663350.1	1521	1355.85	0	0
SVE_0000666150.1	240	87.0372	2	0.505591
SVE_0000699050.1	147	24.4534	0	0
SVE_0000700.1	1155	989.849	824	18.3161
SVE_0000710550.1	204	58.9311	3	1.12009
SVE_0000720350.1	198	54.7616	73	29.3306
SVE_0000772150.1	2832	2666.85	19545.2	161.256
SVE_0000775650.1	177	40.7602	0	0
SVE_0000800.1	990	824.849	2159	57.5908
SVE_0000845350.1	1458	1292.85	62	1.05516
SVE_0000859950.1	258	102.417	4	0.859337
SVE_0000860150.1	183	44.6075	0	0
SVE_0000870250.1	507	342.224	14	0.900104
SVE_0000881350.1	156	28.6932	2	1.53365
SVE_0000894350.1	228	77.3471	0	0
SVE_0000900.1	957	791.849	26	0.722447
SVE_0000936150.1	417	252.851	43.0412	3.74536
SVE_0000939350.1	99	12.3197	0	0
SVE_0000940450.1	138	20.47	0	0
SVE_0000944350.1	120	14.7594	0	0
SVE_0000945750.1	261	105	1	0.209549
SVE_0000962850.1	114	13.708	0	0
SVE_0000992650.1	102	12.4865	0	0
SVE_0000995250.1	192	50.6464	16799	7298.1
SVE_0001000.1	1029	863.849	283	7.20814
SVE_0001000000.1	345	182.407	0	0
SVE_0001000100.1	165	33.7068	0	0
SVE_0001000200.1	198	54.7616	0	0
SVE_0001000300.1	228	77.3471	0	0
SVE_0001000400.1	279	120.889	0	0
SVE_0001000500.1	216	68.0414	1	0.323372
SVE_0001013900.1	195	52.708	0	0
SVE_0001071900.1	837	671.887	0	0
SVE_0001100.1	1038	872.849	245	6.17592
SVE_0001133000.1	114	13.708	30	48.153
SVE_0001133600.1	666	500.967	4964	218.021
SVE_0001200.1	1542	1376.85	1022	16.332
SVE_0001300.1	747	581.887	18145	686.109
SVE_0001400.1	339	176.633	106	13.2041
SVE_0001500.1	726	560.887	969	38.0122
SVE_0001600.1	1536	1370.85	85	1.36428
SVE_0001700.1	414	249.927	169	14.8781
SVE_0001800.1	2616	2450.85	12	0.107731
SVE_0001900.1	420	255.813	58	4.98862
SVE_0002000.1	3534	3368.85	388	2.53411
SVE_0002100.1	939	773.849	7	0.199029
SVE_0002200.1	2994	2828.85	393	3.05673
SVE_0002300.1	1578	1412.85	1	0.0155732
SVE_0002400.1	1041	875.849	6	0.150729
SVE_0002500.1	660	494.967	326	14.4916
SVE_0002600.1	1866	1700.85	75	0.97022
SVE_0002700.1	2217	2051.85	7275	78.0122
SVE_0002800.1	516	351.172	54	3.38336
SVE_0002900.1	624	458.991	60	2.87622
SVE_0003000.1	624	458.991	9	0.431433
SVE_0003100.1	708	542.914	318	12.8876
SVE_0003200.1	591	426.036	54	2.78883
SVE_0003300.1	819	653.887	2307	77.6283
SVE_0003400.1	1572	1406.85	31	0.48483
SVE_0003500.1	1353	1187.85	14	0.259323
SVE_0003600.1	2463	2297.85	23	0.220232
SVE_0003700.1	1494	1328.85	3	0.049673
SVE_0003800.1	1449	1283.85	56.5643	0.969401
SVE_0003900.1	654	488.967	0	0
SVE_0004000.1	261	105	0.593268	0.124319
SVE_0004100.1	393	229.299	4	0.383825
SVE_0004200.1	345	182.407	6	0.723744
SVE_0004300.1	2130	1964.85	148.044	1.65782
SVE_0004400.1	1653	1487.85	29.187	0.431624
