target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	473.187	11	0.241681
SPAL_0000000200.1	301	128.395	2	0.161943
SPAL_0000000300.1	819	642.15	1	0.0161899
SPAL_0000000400.1	5437	5260.15	187.232	0.370052
SPAL_0000000500.1	804	627.15	0	0
SPAL_0000000600.1	1140	963.15	2	0.0215883
SPAL_0000000650.1	255	87.7907	2	0.236845
SPAL_0000000700.1	1437	1260.15	59.0422	0.487104
SPAL_0000000800.1	522	345.25	2	0.0602251
SPAL_0000000900.1	564	387.201	1.66667	0.0447501
SPAL_0000001000.1	383	206.971	0	0
SPAL_0000001100.1	825	648.15	3	0.0481202
SPAL_0000001200.1	234	70.7857	1	0.146871
SPAL_0000001300.1	651	474.187	8.25682	0.181028
SPAL_0000001375.1	855	678.15	18	0.275949
SPAL_0000001400.1	321	147.046	4	0.282807
SPAL_0000001500.1	861	684.15	4	0.0607842
SPAL_0000001600.1	396	219.814	3	0.141888
SPAL_0000001700.1	1140	963.15	34	0.367001
SPAL_0000001800.1	1377	1200.15	76.7746	0.665064
SPAL_0000001900.1	950	773.15	4.57381	0.061503
SPAL_0000002000.1	789	612.15	1	0.0169834
SPAL_0000002100.1	975	798.15	4	0.0521024
SPAL_0000002200.1	222	61.8123	0	0
SPAL_0000002300.1	468	291.435	2	0.0713461
SPAL_0000002400.1	1371	1194.15	10	0.0870609
SPAL_0000002500.1	1386	1209.15	43	0.369718
SPAL_0000002533.1	360	184.452	48	2.70546
SPAL_0000002566.1	222	61.8123	18	3.02747
SPAL_0000002600.1	963	786.15	441	5.83197
SPAL_0000002700.1	4359	4182.15	945.564	2.35057
SPAL_0000002800.2	1125	948.15	2896.84	31.7635
SPAL_0000002900.1	1155	978.15	185	1.96629
SPAL_0000003000.1	945	768.15	630	8.52661
SPAL_0000003100.1	12486	12309.1	16051	13.5568
SPAL_0000003200.1	1923	1746.15	3257	19.3918
SPAL_0000003300.1	546	369.239	177	4.98365
SPAL_0000003400.2	888	711.15	1712	25.0279
SPAL_0000003500.1	3717	3540.15	2165	6.35796
SPAL_0000003600.1	1455	1278.15	1011	8.2234
SPAL_0000003700.1	1032	855.15	5588	67.9354
SPAL_0000003800.1	1128	951.15	1898	20.7457
SPAL_0000003900.1	1335	1158.15	1795	16.1132
SPAL_0000004000.1	1014	837.15	58	0.720289
SPAL_0000004100.1	1164	987.15	463	4.87618
SPAL_0000004200.1	5487	5310.15	1315	2.57455
SPAL_0000004300.1	483	306.345	511	17.3417
SPAL_0000004400.1	675	498.187	139	2.90071
SPAL_0000004450.1	546	369.239	163	4.58946
SPAL_0000004500.1	231	68.4328	3	0.455762
SPAL_0000004600.1	987	810.15	16	0.205322
SPAL_0000004700.1	1569	1392.15	23	0.171761
SPAL_0000004800.1	204	49.2074	0	0
SPAL_0000004900.1	208	51.8331	40.5676	8.13681
SPAL_0000005000.1	705	528.17	15	0.295256
SPAL_0000005100.1	1134	957.15	0	0
SPAL_0000005200.1	975	798.15	746	9.71709
SPAL_0000005300.1	921	744.15	401	5.60229
SPAL_0000005400.1	3258	3081.15	8540	28.8155
SPAL_0000005500.1	2655	2478.15	1210	5.07621
SPAL_0000005600.1	1137	960.15	666	7.21136
SPAL_0000005700.2	2907	2730.15	1746	6.64874
SPAL_0000005800.1	426	249.612	104	4.33161
SPAL_0000005900.1	2859	2682.15	2642	10.2407
SPAL_0000006000.1	825	648.15	803	12.8802
SPAL_0000006100.1	1212	1035.15	12296	123.493
SPAL_0000006200.1	972	795.15	439	5.73981
SPAL_0000006300.1	573	396.201	509	13.3562
SPAL_0000006400.1	525	348.25	442	13.1951
SPAL_0000006500.1	963	786.15	1941	25.6686
SPAL_0000006600.2	948	771.15	1325	17.8632
SPAL_0000006700.1	696	519.17	33	0.660825
SPAL_0000006800.1	1488	1311.15	547	4.33727
SPAL_0000006900.1	2016	1839.15	872	4.92925
SPAL_0000007000.1	1269	1092.15	81	0.771054
SPAL_0000007100.1	1251	1074.15	5	0.0483935
SPAL_0000007200.1	657	480.187	0	0
SPAL_0000007300.1	657	480.187	28	0.606219
SPAL_0000007400.1	1356	1179.15	14	0.123436
SPAL_0000007500.1	1371	1194.15	4	0.0348243
SPAL_0000007600.1	216	57.4873	134	24.2334
SPAL_0000007700.1	300	127.478	5.63875	0.459864
SPAL_0000007800.1	495	318.283	0.5	0.0163319
SPAL_0000007900.1	702	525.17	2	0.0395924
SPAL_0000008000.1	604	427.201	2	0.048672
SPAL_0000008100.1	1527	1350.15	313.759	2.41599
SPAL_0000008200.1	381	204.985	0	0
SPAL_0000008300.1	1468	1291.15	245.618	1.97772
SPAL_0000008400.1	1148	971.15	3	0.0321157
SPAL_0000008500.1	2244	2067.15	2.29986	0.0115668
SPAL_0000008600.1	296	123.812	22.3929	1.8803
SPAL_0000008700.1	358	182.488	6.30689	0.359304
SPAL_0000008800.1	2111	1934.15	55	0.295634
SPAL_0000008900.1	1155	978.15	1562	16.6019
SPAL_0000009000.1	1437	1260.15	904	7.4581
SPAL_0000009100.1	219	59.6305	31	5.40474
SPAL_0000009200.1	1314	1137.15	2104	19.2358
SPAL_0000009300.2	525	348.25	370	11.0457
SPAL_0000009400.1	1239	1062.15	464	4.54165
SPAL_0000009500.1	807	630.15	2567	42.351
SPAL_0000009600.1	877	700.15	54.3224	0.806621
SPAL_0000009700.1	1098	921.15	5	0.0564315
SPAL_0000009800.1	4467	4290.15	14	0.0339264
SPAL_0000009900.1	408	231.724	3	0.134596
SPAL_0000010000.1	1200	1023.15	2	0.0203223
SPAL_0000010100.1	411	234.716	1	0.0442934
SPAL_0000010200.1	990	813.15	12	0.153424
SPAL_0000010300.1	381	204.985	48	2.43445
SPAL_0000010400.1	1125	948.15	716.163	7.85265
SPAL_0000010500.1	1032	855.15	1992	24.2175
SPAL_0000010600.1	2232	2055.15	1898	9.6014
SPAL_0000010700.1	5445	5268.15	425.283	0.839271
SPAL_0000010800.1	1140	963.15	7	0.075559
SPAL_0000010900.1	1140	963.15	7	0.075559
SPAL_0000011000.1	969	792.15	1	0.0131242
SPAL_0000011100.1	1149	972.15	1	0.0106942
SPAL_0000011200.1	120	14.85	0	0
SPAL_0000011300.1	519	342.25	0	0
SPAL_0000011400.1	386	209.943	442.483	21.9117
SPAL_0000011500.1	603	426.201	1792.8	43.732
SPAL_0000011600.1	711	534.17	466	9.0696
SPAL_0000011700.1	2508	2331.15	1305	5.81999
SPAL_0000011800.1	1330	1153.15	723.018	6.51846
SPAL_0000011900.1	984	807.15	25.6177	0.329965
SPAL_0000012000.1	188	39.3051	0	0
SPAL_0000012100.1	1218	1041.15	5	0.0499274
SPAL_0000012200.1	384	207.957	4	0.199971
SPAL_0000012300.1	210	53.1832	1	0.195482
SPAL_0000012400.1	1186	1009.15	2402.62	24.7521
SPAL_0000012500.1	2782	2605.15	32.441	0.129462
SPAL_0000012600.1	2082	1905.15	30.0167	0.1638
SPAL_0000012700.1	62	21.1837	42.1304	20.6765
SPAL_0000012800.1	291	119.273	51.7219	4.50833
SPAL_0000012900.1	3819	3642.15	423	1.20744
SPAL_0000013000.1	534	357.239	4	0.116408
SPAL_0000013100.1	1803	1626.15	5288	33.8075
SPAL_0000013200.1	2493	2316.15	1039.48	4.66586
SPAL_0000013300.2	852	675.15	130	2.00182
SPAL_0000013400.1	2226	2049.15	2414	12.2474
SPAL_0000013500.1	645	468.187	2619	58.1565
SPAL_0000013600.1	615	438.187	82	1.94552
SPAL_0000013700.1	705	528.17	246	4.84221
SPAL_0000013800.1	483	306.345	900	30.5431
SPAL_0000013900.1	1389	1212.15	206	1.76682
SPAL_0000014000.1	309	135.848	161	12.3212
SPAL_0000014100.1	858	681.15	29	0.442626
SPAL_0000014200.1	1149	972.15	616	6.58763
SPAL_0000014300.2	4197	4020.15	1335	3.4524
SPAL_0000014400.1	627	450.187	8	0.184748
SPAL_0000014500.1	749	572.17	150.436	2.73343
SPAL_0000014600.1	462	285.454	8.02475	0.292265
SPAL_0000014700.1	505	328.262	1	0.031671
SPAL_0000014800.1	426	249.612	0	0
SPAL_0000014900.1	1653	1476.15	1	0.0070429
SPAL_0000015000.1	1062	885.15	2	0.0234906
SPAL_0000015100.1	4383	4206.15	54.3859	0.134426
SPAL_0000015200.1	564	387.201	1.66667	0.0447501
SPAL_0000015300.1	428	251.604	19.4558	0.80392
SPAL_0000015400.1	360	184.452	1	0.0563636
SPAL_0000015500.1	300	127.478	2	0.163108
SPAL_0000015600.1	1059	882.15	115	1.35531
SPAL_0000015700.1	813	636.15	204	3.3339
SPAL_0000015800.1	537	360.239	135	3.89605
SPAL_0000015900.1	2601	2424.15	768	3.2937
SPAL_0000016000.1	1443	1266.15	120	0.985321
SPAL_0000016100.1	1440	1263.15	1133	9.32517
SPAL_0000016200.1	966	789.15	936	12.331
SPAL_0000016300.1	1233	1056.15	41	0.40359
SPAL_0000016400.1	522	345.25	37	1.11416
SPAL_0000016500.1	1779	1602.15	588	3.81554
SPAL_0000016600.1	675	498.187	447	9.32818
SPAL_0000016700.1	597	420.201	306	7.57087
SPAL_0000016800.1	966	789.15	194	2.55578
SPAL_0000016900.1	1296	1119.15	612	5.68519
SPAL_0000017000.1	840	663.15	1005	15.7556
SPAL_0000017100.1	399	222.8	1044	48.7156
SPAL_0000017200.1	1629	1452.15	931	6.66531
SPAL_0000017300.1	2397	2220.15	1362	6.37788
SPAL_0000017400.1	648	471.187	536	11.8264
SPAL_0000017500.1	2145	1968.15	1287	6.79833
SPAL_0000017600.1	585	408.201	4	0.101875
