target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	123.31	1.14442	0.221527
SSTP_0000000200.2	653	480.035	0	0
SSTP_0000000300.1	1536	1362.78	2	0.0350301
SSTP_0000000400.1	480	307.955	100.5	7.78963
SSTP_0000000500.1	4635	4461.78	14092	75.3879
SSTP_0000000600.1	687	513.985	0	0
SSTP_0000000700.1	300	136.569	0	0
SSTP_0000000800.1	1086	912.782	13	0.339949
SSTP_0000000900.1	372	203.017	1	0.117572
SSTP_0000001000.1	780	606.928	0	0
SSTP_0000001050.1	291	128.57	1	0.185652
SSTP_0000001100.1	480	307.955	0	0
SSTP_0000001200.1	1257	1083.78	0	0
SSTP_0000001300.1	528	355.496	0	0
SSTP_0000001400.1	249	92.9724	0	0
SSTP_0000001425.1	297	133.831	0	0
SSTP_0000001450.1	246	90.6207	0	0
SSTP_0000001475.1	435	263.875	1	0.0904565
SSTP_0000001500.1	315	150.073	6	0.954304
SSTP_0000001600.1	1194	1020.78	12	0.280599
SSTP_0000001700.1	516	343.548	1	0.0694784
SSTP_0000001750.1	270	110.399	12	2.5945
SSTP_0000001800.1	1464	1290.78	1566	28.9585
SSTP_0000001900.1	1818	1644.78	368	5.34044
SSTP_0000002000.1	1212	1038.78	387	8.8925
SSTP_0000002100.1	1539	1365.78	477	8.33632
SSTP_0000002200.1	2877	2703.78	4585	40.4767
SSTP_0000002300.1	861	687.86	17673	613.264
SSTP_0000002400.1	1533	1359.78	746	13.095
SSTP_0000002500.1	918	744.86	19	0.608859
SSTP_0000002600.1	783	609.928	9	0.35221
SSTP_0000002700.1	993	819.782	2	0.058233
SSTP_0000002800.1	660	487.035	5	0.245046
SSTP_0000002900.1	585	412.171	1509	87.3876
SSTP_0000002950.1	450	278.441	2	0.171449
SSTP_0000003000.1	1263	1089.78	526	11.5208
SSTP_0000003100.1	1281	1107.78	519	11.1828
SSTP_0000003200.1	4065	3891.78	6449	39.5532
SSTP_0000003300.1	1254	1080.78	3310	73.1017
SSTP_0000003400.1	1422	1248.78	194	3.70811
SSTP_0000003500.1	831	657.928	6455	234.183
SSTP_0000003600.1	861	687.86	40	1.38803
SSTP_0000003700.1	2061	1887.78	12397	156.748
SSTP_0000003800.1	1092	918.782	15014	390.051
SSTP_0000003900.1	5655	5481.78	13228	57.5984
SSTP_0000004000.1	1152	978.782	1	0.0243866
SSTP_0000004100.1	222	71.6609	135	44.9665
SSTP_0000004200.1	393	223.139	97	10.3761
