target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1333.86	7	0.173587
SRAE_0000000200.1	705	331.999	0	0
SRAE_0000000250.1	1026	652.862	0	0
SRAE_0000000300.1	465	94.0292	0	0
SRAE_0000000400.1	480	107.775	0	0
SRAE_0000000500.1	264	50.1896	0	0
SRAE_0000000600.1	492	119.383	0	0
SRAE_0000000700.1	1035	661.862	2	0.0999524
SRAE_0000000800.1	459	88.9846	51	18.9577
SRAE_0000000900.1	360	51.1483	63	40.7418
SRAE_0000001000.1	1035	661.862	17	0.849595
SRAE_0000001100.1	1238	864.862	1	0.0382458
SRAE_0000001200.1	1167	793.862	6	0.249998
SRAE_0000001300.1	1188	814.862	5	0.202963
SRAE_0000001400.1	1095	721.862	3	0.137467
SRAE_0000001500.1	2169	1795.86	1475	27.1675
SRAE_0000001600.1	426	66.1048	368	184.139
SRAE_0000001700.1	1347	973.862	4134	140.412
SRAE_0000001800.1	1035	661.862	478	23.8886
SRAE_0000001900.1	618	245.041	23	3.10471
SRAE_0000002000.1	1682	1308.86	8040	203.186
SRAE_0000002100.1	720	346.965	9	0.858001
SRAE_0000002200.1	2688	2314.86	936	13.3746
SRAE_0000002300.1	447	79.4995	480	199.714
SRAE_0000002500.1	1749	1375.86	45	1.08185
SRAE_0000002600.1	2040	1666.86	36	0.714387
SRAE_0000002700.1	984	610.893	0	0
SRAE_0000002800.1	396	55.4542	44	26.2451
SRAE_0000002900.1	997	623.862	72	3.81746
SRAE_0000003000.1	1104	730.862	0	0
SRAE_0000003100.1	855	481.947	1	0.0686327
SRAE_0000003200.1	1128	754.862	102	4.46954
SRAE_0000003300.1	687	313.999	417	43.9277
SRAE_0000003400.1	645	272.028	200	24.3191
SRAE_0000003500.1	775	401.947	1749	143.93
SRAE_0000003600.1	375	52.4991	23	14.4913
SRAE_0000003700.1	705	331.999	10	0.996309
SRAE_0000003800.1	1230	856.862	85	3.28124
SRAE_0000003900.1	1350	976.862	1161	39.3124
SRAE_0000004000.1	660	287.015	1713	197.417
SRAE_0000004100.1	1008	634.862	1477	76.9541
SRAE_0000004200.1	759	385.947	46	3.9424
SRAE_0000004300.1	306	51.0947	2	1.29475
SRAE_0000004400.1	1686	1312.86	677	17.0569
SRAE_0000004500.1	1689	1315.86	898	22.5734
SRAE_0000004600.1	216	48.426	2	1.3661
SRAE_0000004700.1	1440	1066.86	739	22.9122
SRAE_0000004800.1	1824	1450.86	1169	26.6513
SRAE_0000004900.1	721	347.965	15144	1439.58
SRAE_0000005000.1	3756	3382.86	3446	33.6947
SRAE_0000005100.1	870	496.947	61	4.06023
SRAE_0000005200.1	1772	1398.86	339	8.01596
SRAE_0000005300.1	1596	1222.86	776	20.9901
SRAE_0000005400.1	684	311.015	781	83.0618
SRAE_0000005500.1	1755	1381.86	168	4.02138
SRAE_0000005600.1	936	562.922	401	23.5628
SRAE_0000005700.1	939	565.922	157	9.17644
SRAE_0000005800.1	672	299.015	388	42.921
SRAE_0000005900.1	1584	1210.86	1259	34.3923
SRAE_0000006000.1	1112	738.862	682	30.5317
SRAE_0000006100.1	1305	931.862	2182	77.4522
SRAE_0000006200.1	770	396.947	1744	145.326
SRAE_0000006300.1	1193	819.862	2080	83.9176
SRAE_0000006400.1	1086	712.862	768	35.6358
SRAE_0000006500.1	1338	964.862	585	20.0549
SRAE_0000006600.1	713	339.982	145	14.1073
SRAE_0000006700.1	1593	1219.86	967	26.2208
SRAE_0000006800.1	1818	1444.86	2477	56.7062
SRAE_0000006900.1	1346	972.862	7350	249.9
SRAE_0000007000.1	696	322.999	409	41.8845
SRAE_0000007100.1	3384	3010.86	92	1.01071
SRAE_0000007200.1	414	60.7607	12	6.53265
SRAE_0000007300.1	2109	1735.86	355	6.76463
SRAE_0000007400.1	2892	2518.86	687	9.02159
SRAE_0000007500.1	1587	1213.86	315	8.58365
SRAE_0000007600.1	1569	1195.86	283	7.82773
SRAE_0000007700.1	996	622.862	3	0.159316
SRAE_0000007800.1	975	601.893	33	1.81353
SRAE_0000007900.1	1152	778.862	5	0.212344
SRAE_0000008000.1	1146	772.862	7	0.29959
SRAE_0000008100.1	1263	889.862	7	0.260199
