target_id	length	eff_length	est_counts	tpm
SRAE_0000000100.1	1707	1334.43	23	0.313192
SRAE_0000000200.1	705	332.535	1	0.0546437
SRAE_0000000250.1	1026	653.426	0	0
SRAE_0000000300.1	465	94.8796	1	0.191516
SRAE_0000000400.1	480	108.423	0	0
SRAE_0000000500.1	264	55.2719	0	0
SRAE_0000000600.1	492	119.986	2	0.302884
SRAE_0000000700.1	1035	662.426	3	0.0822926
SRAE_0000000800.1	459	89.7503	63	12.755
SRAE_0000000900.1	360	54.3489	106	35.4399
SRAE_0000001000.1	1035	662.426	34	0.93265
SRAE_0000001100.1	1238	865.426	0	0
SRAE_0000001200.1	1167	794.426	12	0.274476
SRAE_0000001300.1	1188	815.426	6	0.133704
SRAE_0000001400.1	1095	722.426	6	0.150916
SRAE_0000001500.1	2169	1796.43	2587	26.1676
SRAE_0000001600.1	426	67.5518	693	186.412
SRAE_0000001700.1	1347	974.426	7694	143.476
SRAE_0000001800.1	1035	662.426	616	16.8974
SRAE_0000001900.1	618	245.578	43	3.18168
SRAE_0000002000.1	1682	1309.43	15526	215.455
SRAE_0000002100.1	720	347.535	26	1.35942
SRAE_0000002200.1	2688	2315.43	1593	12.5015
SRAE_0000002300.1	447	80.3347	562	127.119
SRAE_0000002500.1	1749	1376.43	77	1.01652
SRAE_0000002600.1	2040	1667.43	77	0.839115
SRAE_0000002700.1	984	611.426	0	0
SRAE_0000002800.1	396	56.8012	72	23.0331
SRAE_0000002900.1	997	624.426	48	1.39681
SRAE_0000003000.1	1104	731.426	1	0.0248432
SRAE_0000003100.1	855	482.453	21	0.790937
SRAE_0000003200.1	1128	755.426	169	4.06511
SRAE_0000003300.1	687	314.551	1114	64.3533
SRAE_0000003400.1	645	272.566	234	15.5999
SRAE_0000003500.1	775	402.516	2975	134.302
SRAE_0000003600.1	375	55.1731	37	12.1857
SRAE_0000003700.1	705	332.535	14	0.765012
SRAE_0000003800.1	1230	857.426	98	2.07686
SRAE_0000003900.1	1350	977.426	1824	33.9092
SRAE_0000004000.1	660	287.551	3227	203.92
SRAE_0000004100.1	1008	635.426	2536	72.5206
SRAE_0000004200.1	759	386.516	84	3.94902
SRAE_0000004300.1	306	54.9689	4	1.32227
SRAE_0000004400.1	1686	1313.43	1230	17.0168
SRAE_0000004500.1	1689	1316.43	1564	21.5883
SRAE_0000004600.1	216	51.9342	7	2.44919
SRAE_0000004700.1	1440	1067.43	1326	22.5727
SRAE_0000004800.1	1824	1451.43	2623	32.8383
SRAE_0000004900.1	721	348.535	30587	1594.66
SRAE_0000005000.1	3756	3383.43	6540	35.1235
SRAE_0000005100.1	870	497.453	114	4.16419
SRAE_0000005200.1	1772	1399.43	548	7.11554
SRAE_0000005300.1	1596	1223.43	1272	18.8924
SRAE_0000005400.1	684	311.551	1367	79.729
SRAE_0000005500.1	1755	1382.43	278	3.6541
SRAE_0000005600.1	936	563.426	701	22.6078
SRAE_0000005700.1	939	566.426	205	6.57639
SRAE_0000005800.1	672	299.551	673	40.8245
SRAE_0000005900.1	1584	1211.43	2037	30.5542
SRAE_0000006000.1	1112	739.426	1058	25.9997
SRAE_0000006100.1	1305	932.426	3729	72.67
SRAE_0000006200.1	770	397.516	2984	136.402
SRAE_0000006300.1	1193	820.426	4365	96.6767
SRAE_0000006400.1	1086	713.426	1616	41.1594
SRAE_0000006500.1	1338	965.426	780	14.6809
SRAE_0000006600.1	713	340.535	230	12.2728
SRAE_0000006700.1	1593	1220.43	1923	28.6316
SRAE_0000006800.1	1818	1445.43	4280	53.8053
SRAE_0000006900.1	1346	973.426	12877	240.375
SRAE_0000007000.1	696	323.551	687	38.5825
SRAE_0000007100.1	3384	3011.43	198	1.19473
SRAE_0000007200.1	414	62.2925	29	8.4594
