target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	73.9582	0	0
SVE_0000052350.1	138	40.8704	0	0
SVE_0000062250.1	117	30.5325	0	0
SVE_0000063250.1	237	103.756	0	0
SVE_0000065950.1	450	287.803	7	0.407081
SVE_0000096450.1	1542	1372.44	8.47996	0.103414
SVE_0000100.1	390	232.304	1007.97	72.6217
SVE_0000115450.1	141	42.3438	0	0
SVE_0000120250.1	519	353.187	13	0.616051
SVE_0000131050.1	165	55.1843	64	19.4107
SVE_0000176450.1	210	84.1479	0	0
SVE_0000182450.1	117	30.5325	2016	1105.11
SVE_0000195350.1	708	539.001	90	2.79467
SVE_0000199550.1	582	414.651	23	0.928374
SVE_0000200.1	1455	1285.44	11.6749	0.152013
SVE_0000204650.1	174	60.8166	594	163.471
SVE_0000205350.1	1902	1732.44	0	0
SVE_0000212950.1	378	221.636	2	0.151031
SVE_0000282050.1	141	42.3438	1	0.395265
SVE_0000300.1	318	169.18	0.00980696	0.000970205
SVE_0000332450.1	120	31.922	0	0
SVE_0000382550.1	198	75.8836	0	0
SVE_0000383350.1	2463	2293.44	4196.78	30.6271
SVE_0000390450.1	327	176.862	29	2.74436
SVE_0000399650.1	102	24.1592	0	0
SVE_0000400.1	2220	2050.44	1	0.00816264
SVE_0000434133.1	225	94.8133	3	0.529578
SVE_0000434166.1	249	112.688	2	0.29705
SVE_0000434250.1	243	108.087	320	49.5511
SVE_0000441550.1	177	62.6416	686	183.29
SVE_0000456700.1	2871	2701.44	18.174	0.112598
SVE_0000462850.1	210	84.1479	472	93.8808
SVE_0000477750.1	1275	1105.44	173	2.61932
SVE_0000491450.1	105	25.3768	0	0
SVE_0000500.1	1701	1531.44	2	0.0218579
SVE_0000502650.1	150	46.9374	3	1.06974
SVE_0000503850.1	240	105.882	0	0
SVE_0000524150.1	960	790.44	121.278	2.56798
SVE_0000525950.1	195	73.9582	1	0.226304
SVE_0000526450.1	168	56.962	4651	1366.59
SVE_0000533850.1	237	103.756	687.175	110.849
SVE_0000542450.1	198	75.8836	4843	1068.18
SVE_0000546850.1	4899	4729.44	1674.02	5.9242
SVE_0000569350.1	1704	1534.44	88.8083	0.968682
SVE_0000569650.1	144	43.7484	0	0
SVE_0000572950.1	303	156.503	0	0
SVE_0000576650.1	144	43.7484	3	1.14772
SVE_0000584150.1	387	229.567	13692.8	998.299
SVE_0000600.1	3477	3307.44	3	0.0151812
SVE_0000625150.1	150	46.9374	283	100.913
SVE_0000657250.1	111	27.8155	0	0
SVE_0000660650.1	96	21.9105	0	0
SVE_0000661550.1	276	133.94	19	2.37421
SVE_0000662550.1	180	64.5282	0	0
SVE_0000663350.1	1521	1351.44	7.36592	0.0912238
SVE_0000666150.1	240	105.882	82	12.9619
SVE_0000699050.1	147	45.4175	1	0.368514
SVE_0000700.1	1155	985.44	3732	63.3854
SVE_0000710550.1	204	80.0085	4.90252	1.02556
SVE_0000720350.1	198	75.8836	79	17.4244
SVE_0000772150.1	2832	2662.44	17260.2	108.504
SVE_0000775650.1	177	62.6416	6	1.60312
SVE_0000800.1	990	820.44	2085	42.5341
SVE_0000845350.1	1458	1288.44	0	0
SVE_0000859950.1	258	119.752	11	1.53741
SVE_0000860150.1	183	66.4216	0	0
SVE_0000870250.1	507	341.701	133	6.51453
SVE_0000881350.1	156	50.2592	0	0
SVE_0000894350.1	228	97.0209	0	0
SVE_0000900.1	957	787.44	791	16.8127
SVE_0000936150.1	417	257.016	1.73791	0.113173
SVE_0000939350.1	99	22.9805	0	0
SVE_0000940450.1	138	40.8704	1	0.409514
SVE_0000944350.1	120	31.922	0	0
SVE_0000945750.1	261	122.049	0	0
SVE_0000962850.1	114	29.1311	0	0
SVE_0000992650.1	102	24.1592	2	1.38556
SVE_0000995250.1	192	72.0395	16135	3748.66
SVE_0001000.1	1029	859.44	2434	47.4005
SVE_0001000000.1	345	192.523	0	0
SVE_0001000100.1	165	55.1843	0	0
SVE_0001000200.1	198	75.8836	14	3.08786
SVE_0001000300.1	228	97.0209	1	0.172509
SVE_0001000400.1	279	136.466	0	0
SVE_0001000500.1	216	88.43	9	1.70342
SVE_0001013900.1	195	73.9582	3	0.678911
SVE_0001071900.1	837	667.584	0	0
SVE_0001100.1	1038	868.44	72	1.38762
SVE_0001133000.1	114	29.1311	12	6.89448
SVE_0001133600.1	666	497.348	43989	1480.34
SVE_0001200.1	1542	1372.44	612	7.46339
SVE_0001300.1	747	577.815	1416	41.0159
SVE_0001400.1	339	187.338	129	11.525
SVE_0001500.1	726	556.909	1063	31.9468
SVE_0001600.1	1536	1366.44	45	0.551188
SVE_0001700.1	414	254.261	41	2.69887
SVE_0001800.1	2616	2446.44	12	0.0820965
SVE_0001900.1	420	259.725	97	6.25081
SVE_0002000.1	3534	3364.44	17666	87.8827
SVE_0002100.1	939	769.44	11	0.239274
SVE_0002200.1	2994	2824.44	6570	38.9324
SVE_0002300.1	1578	1408.44	207	2.45986
SVE_0002400.1	1041	871.44	56	1.07554
SVE_0002500.1	660	491.397	6266	213.42
SVE_0002600.1	1866	1696.44	2876	28.3745
SVE_0002700.1	2217	2047.44	11598	94.8091
SVE_0002800.1	516	350.317	26	1.2422
SVE_0002900.1	624	455.981	215	7.89168
SVE_0003000.1	624	455.981	20	0.73411
SVE_0003100.1	708	539.001	645	20.0285
SVE_0003200.1	591	423.511	196	7.74584
SVE_0003300.1	819	649.672	8800	226.708
SVE_0003400.1	1572	1402.44	288	3.43705
SVE_0003500.1	1353	1183.44	119	1.68298
SVE_0003600.1	2463	2293.44	2958	21.5868
SVE_0003700.1	1494	1324.44	5	0.0631852
SVE_0003800.1	1449	1279.44	36.3423	0.475413
SVE_0003900.1	654	485.495	36.338	1.25272
SVE_0004000.1	261	122.049	20.9343	2.87079
SVE_0004100.1	393	235.046	74	5.26935
SVE_0004200.1	345	192.523	88.7812	7.7182
SVE_0004300.1	2130	1960.44	1351.12	11.5351
SVE_0004400.1	1653	1483.44	1285.64	14.5053
SVE_0004500.1	1374	1204.44	76537	1063.57
SVE_0004600.1	1488	1318.44	12	0.152335
SVE_0004700.1	1458	1288.44	30	0.389704
SVE_0004800.1	228	97.0209	1	0.172509
SVE_0004900.1	255	117.37	5	0.713
SVE_0005000.1	375	218.896	25	1.91152
SVE_0005100.1	1425	1255.44	7610	101.453
SVE_0005200.1	1245	1075.44	11488	178.787
SVE_0005300.1	1452	1282.44	761.02	9.93201
SVE_0005400.1	834	664.628	76.9798	1.93855
SVE_0005500.1	1332	1162.44	5	0.0719909
SVE_0005600.1	5463	5293.44	6186	19.5591
SVE_0005700.1	786	616.714	117	3.17526
SVE_0005800.1	2655	2485.44	11936.9	80.3833
SVE_0005900.1	729	559.872	606	18.116
SVE_0006000.2	7110	6940.44	4749	11.4523
SVE_0006100.1	1329	1159.44	840	12.1258
SVE_0006200.1	1302	1132.44	3862	57.0788
SVE_0006300.1	381	224.18	1	0.0746588
SVE_0006400.1	1398	1228.44	494	6.73056
SVE_0006500.1	339	187.338	33743	3014.64
SVE_0006600.1	1107	937.44	4483	80.0393
SVE_0006700.1	819	649.672	149.424	3.8495
SVE_0006800.3	4095	3925.44	4541	19.3616
SVE_0006900.1	603	435.354	31	1.19178
SVE_0007000.1	1491	1321.44	890	11.2725
SVE_0007100.1	1125	955.44	1933	33.8615
SVE_0007200.1	2415	2245.44	843	6.28353
SVE_0007300.1	984	814.44	17	0.349356
SVE_0007400.1	1434	1264.44	689	9.12009
SVE_0007500.1	267	126.763	151	19.9371
SVE_0007600.1	1740	1570.44	2803	29.8731
SVE_0007700.1	2733	2563.44	6332	41.3424
SVE_0007800.1	1989	1819.44	4495	41.3495
SVE_0007900.1	351	197.738	3113	263.492
SVE_0008000.1	1140	970.44	61	1.05206
SVE_0008100.1	537	370.688	319	14.4032
SVE_0008200.1	1674	1504.44	2690	29.9265
SVE_0008300.1	1224	1054.44	3426	54.3805
SVE_0008400.1	711	542.001	5934	183.242
SVE_0008500.1	951	781.44	1	0.0214182
SVE_0008600.1	921	751.44	14	0.311826
SVE_0008700.1	1452	1282.44	88	1.14848
SVE_0008800.1	843	673.584	21	0.521802
SVE_0008900.1	204	80.0085	11198	2342.51
SVE_0009000.1	606	438.266	33	1.26024
SVE_0009100.2	1509	1339.44	2109	26.3531
SVE_0009200.2	1185	1015.44	12152	200.296
SVE_0009300.1	996	826.44	6468	130.99
SVE_0009400.1	483	318.991	740	38.8268
SVE_0009500.1	1911	1741.44	994	9.55335
SVE_0009600.1	1224	1054.44	1567	24.8728
SVE_0009700.1	1779	1609.44	5864	60.9814
SVE_0009800.1	477	313.257	5384	287.661
SVE_0009900.1	1518	1348.44	122	1.51428
SVE_0010000.1	1797	1627.44	162	1.66605
SVE_0010100.1	2034	1864.44	4283	38.4483
SVE_0010200.1	1137	967.44	76	1.31482
