target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	59.3431	7	7.653
SVE_0000052350.1	138	43.8495	1	1.47958
SVE_0000062250.1	117	37.1712	0	0
SVE_0000063250.1	237	71.0486	0	0
SVE_0000065950.1	450	184.615	0	0
SVE_0000096450.1	1542	1206.48	123.408	6.63633
SVE_0000100.1	390	144.583	945.711	424.37
SVE_0000115450.1	141	44.8661	1	1.44606
SVE_0000120250.1	519	235.253	4	1.10313
SVE_0000131050.1	165	52.0599	2	2.49248
SVE_0000176450.1	210	63.431	1	1.02283
SVE_0000182450.1	117	37.1712	3	5.23623
SVE_0000195350.1	708	392.168	35	5.79028
SVE_0000199550.1	582	285.181	32	7.28003
SVE_0000200.1	1455	1119.48	2118.03	122.75
SVE_0000204650.1	174	54.1982	13	15.5619
SVE_0000205350.1	1902	1566.48	241.353	9.99614
SVE_0000212950.1	378	137.377	4	1.88908
SVE_0000282050.1	141	44.8661	12	17.3527
SVE_0000300.1	318	103.181	0.00167504	0.00105324
SVE_0000332450.1	120	38.1813	0	0
SVE_0000382550.1	198	60.367	1	1.07474
SVE_0000383350.1	2463	2127.48	1322.26	40.3233
SVE_0000390450.1	327	107.745	15	9.03227
SVE_0000399650.1	102	30.637	0	0
SVE_0000400.1	2220	1884.48	5	0.172141
SVE_0000434133.1	225	67.4678	0	0
SVE_0000434166.1	249	74.5523	0	0
SVE_0000434250.1	243	72.6736	69	61.5994
SVE_0000441550.1	177	55.0185	24	28.3013
SVE_0000456700.1	2871	2535.48	25.4265	0.650626
SVE_0000462850.1	210	63.431	5	5.11414
SVE_0000477750.1	1275	939.477	1222	84.3896
SVE_0000491450.1	105	32.1126	8	16.1629
SVE_0000500.1	1701	1365.48	2	0.0950276
SVE_0000502650.1	150	47.3823	1	1.36927
SVE_0000503850.1	240	71.7705	0	0
SVE_0000524150.1	960	626.069	6.99089	0.724459
SVE_0000525950.1	195	59.3431	4	4.37314
SVE_0000526450.1	168	52.779	20	24.5851
SVE_0000533850.1	237	71.0486	4.71154	4.30241
SVE_0000542450.1	198	60.367	23	24.7191
SVE_0000546850.1	4899	4563.48	1623.08	23.0753
SVE_0000569350.1	1704	1368.48	101.253	4.80035
SVE_0000569650.1	144	45.2963	0	0
SVE_0000572950.1	303	95.9822	0	0
SVE_0000576650.1	144	45.2963	98	140.368
SVE_0000584150.1	387	142.758	50.0238	22.7343
SVE_0000600.1	3477	3141.48	0	0
SVE_0000625150.1	150	47.3823	27	36.9702
SVE_0000657250.1	111	34.5436	0	0
SVE_0000660650.1	96	28.1962	5	11.5049
SVE_0000661550.1	276	84.6754	1	0.766208
SVE_0000662550.1	180	55.835	1	1.16198
SVE_0000663350.1	1521	1185.48	34.0516	1.86358
SVE_0000666150.1	240	71.7705	4	3.61591
SVE_0000699050.1	147	46.3153	1	1.40081
SVE_0000700.1	1155	819.477	2270	179.719
SVE_0000710550.1	204	62.0233	3	3.13813
SVE_0000720350.1	198	60.367	0	0
SVE_0000772150.1	2832	2496.48	9451.61	245.631
SVE_0000775650.1	177	55.0185	3	3.53767
SVE_0000800.1	990	654.895	42	4.16085
SVE_0000845350.1	1458	1122.48	0.190602	0.0110168
SVE_0000859950.1	258	77.7841	15	12.5114
SVE_0000860150.1	183	56.433	1	1.14966
SVE_0000870250.1	507	226.066	2	0.573982
SVE_0000881350.1	156	48.9669	2	2.64991
SVE_0000894350.1	228	68.4141	0	0
SVE_0000900.1	957	623.152	55	5.72628
SVE_0000936150.1	417	161.904	0	0
SVE_0000939350.1	99	29.3095	0	0
SVE_0000940450.1	138	43.8495	1	1.47958
SVE_0000944350.1	120	38.1813	4	6.79694
SVE_0000945750.1	261	78.8382	0	0
SVE_0000962850.1	114	35.9472	21	37.9016
SVE_0000992650.1	102	30.637	0	0
SVE_0000995250.1	192	58.7216	52	57.4526
SVE_0001000.1	1029	693.477	358	33.4931
SVE_0001000000.1	345	117.757	1	0.550955
SVE_0001000100.1	165	52.0599	5	6.23119
SVE_0001000200.1	198	60.367	0	0
SVE_0001000300.1	228	68.4141	2	1.89666
SVE_0001000400.1	279	85.865	2	1.51118
SVE_0001000500.1	216	65.314	2	1.98668
SVE_0001013900.1	195	59.3431	0	0
SVE_0001071900.1	837	509.461	1	0.127348
SVE_0001100.1	1038	702.477	2	0.184715
SVE_0001133000.1	114	35.9472	2	3.60968
SVE_0001133600.1	666	355.721	2407	439.006
SVE_0001200.1	1542	1206.48	82	4.4096
SVE_0001300.1	747	426.937	94	14.2846
SVE_0001400.1	339	114.333	4	2.26982
SVE_0001500.1	726	408.149	361	57.3842
SVE_0001600.1	1536	1200.48	178	9.61989
SVE_0001700.1	414	159.943	2	0.811277
SVE_0001800.1	2616	2280.48	23	0.654344
SVE_0001900.1	420	163.916	6	2.37484
SVE_0002000.1	3534	3198.48	10569	214.385
SVE_0002100.1	939	605.954	14	1.49897
SVE_0002200.1	2994	2658.48	4905	119.704
SVE_0002300.1	1578	1242.48	43	2.24535
SVE_0002400.1	1041	705.477	6	0.551788
SVE_0002500.1	660	350.592	190	35.1605
SVE_0002600.1	1866	1530.48	174	7.37609
SVE_0002700.1	2217	1881.48	1205	41.552
SVE_0002800.1	516	233.022	22	6.12533
SVE_0002900.1	624	320.176	96	19.453
SVE_0003000.1	624	320.176	2	0.405271
SVE_0003100.1	708	392.168	117	19.3561
SVE_0003200.1	591	292.711	29	6.42781
SVE_0003300.1	819	492.662	3221	424.175
SVE_0003400.1	1572	1236.48	353	18.5222
SVE_0003500.1	1353	1017.48	31	1.9767
SVE_0003600.1	2463	2127.48	169	5.15378
SVE_0003700.1	1494	1158.48	5	0.280018
SVE_0003800.1	1449	1113.48	1272.05	74.1183
SVE_0003900.1	654	345.476	9.85714	1.85113
SVE_0004000.1	261	78.8382	1.17686	0.968481
SVE_0004100.1	393	146.457	24	10.6318
SVE_0004200.1	345	117.757	5	2.75478
SVE_0004300.1	2130	1794.48	837.854	30.2925
SVE_0004400.1	1653	1317.48	388.492	19.1312
SVE_0004500.1	1374	1038.48	196	12.2451
SVE_0004600.1	1488	1152.48	2	0.11259
SVE_0004700.1	1458	1122.48	0	0
SVE_0004800.1	228	68.4141	0	0
SVE_0004900.1	255	76.4569	19	16.1228
SVE_0005000.1	375	135.417	65	31.1419
SVE_0005100.1	1425	1089.48	670	39.8989
SVE_0005200.1	1245	909.477	210	14.9807
SVE_0005300.1	1452	1116.48	6	0.348663
SVE_0005400.1	834	506.632	0	0
SVE_0005500.1	1332	996.477	5	0.325542
SVE_0005600.1	5463	5127.48	841	10.6413
SVE_0005700.1	786	462.578	186	26.0875
