target_id	length	eff_length	est_counts	tpm
SPAL_0000000100.1	650	472.461	0	0
SPAL_0000000200.1	301	130.111	0	0
SPAL_0000000300.1	819	641.322	0	0
SPAL_0000000400.1	5437	5259.28	200.29	1.16926
SPAL_0000000500.1	804	626.338	0	0
SPAL_0000000600.1	1140	962.283	0	0
SPAL_0000000650.1	255	90.9197	1	0.337692
SPAL_0000000700.1	1437	1259.28	2	0.0487624
SPAL_0000000800.1	522	344.585	0	0
SPAL_0000000900.1	564	386.513	0.666667	0.052957
SPAL_0000001000.1	383	207.251	0	0
SPAL_0000001100.1	825	647.322	0	0
SPAL_0000001200.1	234	74.4532	0	0
SPAL_0000001300.1	651	473.461	3	0.194543
SPAL_0000001375.1	855	677.322	17	0.770605
SPAL_0000001400.1	321	148.263	2	0.414167
SPAL_0000001500.1	861	683.322	1	0.0449317
SPAL_0000001600.1	396	219.925	2	0.279212
SPAL_0000001700.1	1140	962.283	10	0.319062
SPAL_0000001800.1	1377	1199.28	42.324	1.08353
SPAL_0000001900.1	950	772.303	2.73414	0.108695
SPAL_0000002000.1	789	611.353	1	0.0502211
SPAL_0000002100.1	975	797.303	187	7.20105
SPAL_0000002200.1	222	65.6971	0	0
SPAL_0000002300.1	468	290.886	1	0.105549
SPAL_0000002400.1	1371	1193.28	0	0
SPAL_0000002500.1	1386	1208.28	2	0.0508206
SPAL_0000002533.1	360	185.114	12	1.99031
SPAL_0000002566.1	222	65.6971	86	40.1911
SPAL_0000002600.1	963	785.303	1172	45.8214
SPAL_0000002700.1	4359	4181.28	1552.99	11.4035
SPAL_0000002800.2	1125	947.283	546	17.6966
SPAL_0000002900.1	1155	977.283	95	2.98457
SPAL_0000003000.1	945	767.303	216	8.64301
SPAL_0000003100.1	12486	12308.3	60639	151.263
SPAL_0000003200.1	1923	1745.28	2285	40.1974
SPAL_0000003300.1	546	368.531	1254	104.472
SPAL_0000003400.2	888	710.322	52	2.24764
SPAL_0000003500.1	3717	3539.28	749	6.49747
SPAL_0000003600.1	1455	1277.28	1	0.0240376
SPAL_0000003700.1	1032	854.283	4	0.143759
SPAL_0000003800.1	1128	950.283	111	3.58631
SPAL_0000003900.1	1335	1157.28	35	0.928553
SPAL_0000004000.1	1014	836.283	33	1.21154
SPAL_0000004100.1	1164	986.283	53	1.64988
SPAL_0000004200.1	5487	5309.28	263	1.52089
SPAL_0000004300.1	483	305.744	234	23.4983
SPAL_0000004400.1	675	497.461	52	3.20939
SPAL_0000004450.1	546	368.531	22	1.83285
SPAL_0000004500.1	231	72.2362	2	0.850068
SPAL_0000004600.1	987	809.303	6	0.227624
SPAL_0000004700.1	1569	1391.28	5	0.11034
SPAL_0000004800.1	204	53.4017	0	0
SPAL_0000004900.1	208	56.0738	3	1.64263
SPAL_0000005000.1	705	527.422	21	1.22247
SPAL_0000005100.1	1134	956.283	0	0
SPAL_0000005200.1	975	797.303	24	0.9242
SPAL_0000005300.1	921	743.303	450	18.5877
SPAL_0000005400.1	3258	3080.28	1207	12.0308
SPAL_0000005500.1	2655	2477.28	444	5.50282
SPAL_0000005600.1	1137	959.283	9	0.288054
SPAL_0000005700.2	2907	2729.28	1851	20.8226
SPAL_0000005800.1	426	249.292	30035	3699.1
SPAL_0000005900.1	2859	2681.28	2778	31.8103
SPAL_0000006000.1	825	647.322	9	0.426875
SPAL_0000006100.1	1212	1034.28	636	18.8797
SPAL_0000006200.1	972	794.303	33	1.27557
SPAL_0000006300.1	573	395.503	10	0.776298
SPAL_0000006400.1	525	347.576	137	12.1018
SPAL_0000006500.1	963	785.303	122	4.7698
SPAL_0000006600.2	948	770.303	889	35.4338
SPAL_0000006700.1	696	518.422	128	7.58061
SPAL_0000006800.1	1488	1310.28	20	0.468644
SPAL_0000006900.1	2016	1838.28	22	0.367442
SPAL_0000007000.1	1269	1091.28	0	0
SPAL_0000007100.1	1251	1073.28	2	0.0572129
SPAL_0000007200.1	657	479.461	0	0
SPAL_0000007300.1	657	479.461	0	0
SPAL_0000007400.1	1356	1178.28	0	0
SPAL_0000007500.1	1371	1193.28	0	0
SPAL_0000007600.1	216	61.4264	250	124.958
SPAL_0000007700.1	300	129.178	4	0.95071
SPAL_0000007800.1	495	317.682	2.51492	0.243058
SPAL_0000007900.1	702	524.422	0	0
SPAL_0000008000.1	604	426.483	0	0
SPAL_0000008100.1	1527	1349.28	2.1612	0.0491779
SPAL_0000008200.1	381	205.329	2	0.29906
SPAL_0000008300.1	1468	1290.28	21.7909	0.518523
