target_id	length	eff_length	est_counts	tpm
SVE_0000039150.1	195	51.762	0	0
SVE_0000052350.1	138	20.6472	1	1.46451
SVE_0000062250.1	117	14.7262	0	0
SVE_0000063250.1	237	82.8371	0	0
SVE_0000065950.1	450	281.869	1	0.107277
SVE_0000096450.1	1542	1373.25	1.92737	0.0424394
SVE_0000100.1	390	222.854	527.035	71.5112
SVE_0000115450.1	141	21.7221	0	0
SVE_0000120250.1	519	350.52	2	0.172533
SVE_0000131050.1	165	33.4551	6	5.42304
SVE_0000176450.1	210	62.3436	0	0
SVE_0000182450.1	117	14.7262	1033	2121.12
SVE_0000195350.1	708	539.283	39	2.18677
SVE_0000199550.1	582	413.372	9	0.658347
SVE_0000200.1	1455	1286.25	8.72484	0.205109
SVE_0000204650.1	174	38.6968	528	412.584
SVE_0000205350.1	1902	1733.25	0	0
SVE_0000212950.1	378	211.127	9	1.289
SVE_0000282050.1	141	21.7221	0	0
SVE_0000300.1	318	153.713	174.151	34.2587
SVE_0000332450.1	120	15.2927	0	0
SVE_0000382550.1	198	53.9244	0	0
SVE_0000383350.1	2463	2294.25	1106.4	14.5822
SVE_0000390450.1	327	162.215	13	2.4233
SVE_0000399650.1	102	13.6131	0	0
SVE_0000400.1	2220	2051.25	1	0.0147413
SVE_0000434133.1	225	73.6012	0	0
SVE_0000434166.1	249	92.6026	0	0
SVE_0000434250.1	243	87.6371	94	32.4335
SVE_0000441550.1	177	40.4912	499	372.644
SVE_0000456700.1	2871	2702.25	6.93487	0.0776008
SVE_0000462850.1	210	62.3436	90	43.652
SVE_0000477750.1	1275	1106.25	45	1.23002
SVE_0000491450.1	105	13.2415	0	0
SVE_0000500.1	1701	1532.25	0	0
SVE_0000502650.1	150	25.7586	0	0
SVE_0000503850.1	240	85.2193	0	0
SVE_0000524150.1	960	791.253	0.00958831	0.000366421
SVE_0000525950.1	195	51.762	0	0
SVE_0000526450.1	168	35.1705	8599	7393.04
SVE_0000533850.1	237	82.8371	309.402	112.941
SVE_0000542450.1	198	53.9244	8622	4834.78
SVE_0000546850.1	4899	4730.25	140.359	0.897241
SVE_0000569350.1	1704	1535.25	30.3713	0.598188
SVE_0000569650.1	144	23.0263	0	0
SVE_0000572950.1	303	139.921	0	0
SVE_0000576650.1	144	23.0263	0	0
SVE_0000584150.1	387	219.909	28904	3974.37
