target_id	length	eff_length	est_counts	tpm
SSTP_0000000100.1	285	123.78	7.7621	0.725152
SSTP_0000000200.2	653	482.986	0	0
SSTP_0000000300.1	1536	1365.91	26.3003	0.222658
SSTP_0000000400.1	480	310.544	348	12.9585
SSTP_0000000500.1	4635	4464.91	30012	77.7287
SSTP_0000000600.1	687	516.938	10.914	0.244142
SSTP_0000000700.1	300	137.235	0	0
SSTP_0000000800.1	1086	915.91	1	0.0126254
SSTP_0000000900.1	372	204.568	0	0
SSTP_0000001000.1	780	609.91	0	0
SSTP_0000001050.1	291	129.099	0	0
SSTP_0000001100.1	480	310.544	0	0
SSTP_0000001200.1	1257	1086.91	0	0
SSTP_0000001300.1	528	358.361	1	0.0322685
SSTP_0000001400.1	249	92.4188	1	0.125124
SSTP_0000001425.1	297	134.51	0	0
SSTP_0000001450.1	246	89.9185	1	0.128603
SSTP_0000001475.1	435	266.029	2	0.0869362
SSTP_0000001500.1	315	151.021	0	0
SSTP_0000001600.1	1194	1023.91	39	0.440455
SSTP_0000001700.1	516	346.431	5	0.166898
SSTP_0000001750.1	270	110.501	9	0.941841
SSTP_0000001800.1	1464	1293.91	1922	17.177
SSTP_0000001900.1	1818	1647.91	1380	9.68378
SSTP_0000002000.1	1212	1041.91	182	2.01995
SSTP_0000002100.1	1539	1368.91	341	2.88057
SSTP_0000002200.1	2877	2706.91	9755	41.6728
SSTP_0000002300.1	861	690.91	15956	267.056
SSTP_0000002400.1	1533	1362.91	313	2.65568
SSTP_0000002500.1	918	747.91	228	3.52521
SSTP_0000002600.1	783	612.91	153	2.88665
SSTP_0000002700.1	993	822.91	73	1.02582
SSTP_0000002800.1	660	489.938	76	1.79379
SSTP_0000002900.1	585	415.098	3445	95.9706
SSTP_0000002950.1	450	280.822	10	0.411783
SSTP_0000003000.1	1263	1092.91	561	5.93578
SSTP_0000003100.1	1281	1110.91	493	5.13177
SSTP_0000003200.1	4065	3894.91	11463	34.033
SSTP_0000003300.1	1254	1083.91	5398	57.5889
SSTP_0000003400.1	1422	1251.91	821	7.58349
SSTP_0000003500.1	831	660.91	3851	67.3799
SSTP_0000003600.1	861	690.91	1998	33.4405
SSTP_0000003700.1	2061	1890.91	15714	96.0982
SSTP_0000003800.1	1092	921.91	935	11.728
SSTP_0000003900.1	5655	5484.91	12406	26.1554
SSTP_0000004000.1	1152	981.91	4	0.0471072
SSTP_0000004100.1	222	70.5922	67	10.9753
SSTP_0000004200.1	393	224.892	52	2.6738
SSTP_0000004300.1	681	510.938	298	6.74446
SSTP_0000004400.1	873	702.91	226	3.71799
SSTP_0000004500.1	609	439.055	66	1.7383
SSTP_0000004600.1	1698	1527.91	0	0
SSTP_0000004650.1	279	118.365	0	0
SSTP_0000004700.1	3486	3315.91	4	0.0139494
SSTP_0000004800.1	1023	852.91	0	0
SSTP_0000004900.1	999	828.91	0	0
SSTP_0000005000.1	3180	3009.91	0	0
SSTP_0000005050.1	396	227.789	1	0.0507652
SSTP_0000005100.1	1782	1611.91	141	1.01153
SSTP_0000005200.1	294	131.759	0	0
SSTP_0000005225.1	393	224.892	0	0
SSTP_0000005250.1	255	97.4684	0	0
SSTP_0000005275.1	288	126.459	0	0
SSTP_0000005300.1	243	87.4701	0	0
SSTP_0000005400.1	525	355.396	0	0
SSTP_0000005500.1	906	735.91	2	0.0314271
SSTP_0000005600.1	1515	1344.91	0	0
SSTP_0000005700.1	750	579.91	1	0.0199406
SSTP_0000005800.1	1335	1164.91	0	0
SSTP_0000005900.1	711	540.938	0	0
SSTP_0000006000.1	300	137.235	0	0
SSTP_0000006050.1	222	70.5922	0	0
SSTP_0000006100.1	300	137.235	0	0
SSTP_0000006200.1	510	340.448	0	0
SSTP_0000006300.1	609	439.055	0	0
SSTP_0000006400.1	906	735.91	0	0
SSTP_0000006425.1	231	77.6587	0	0
SSTP_0000006500.1	957	786.91	17	0.249818
SSTP_0000006600.1	60	20.82	86	47.7658
SSTP_0000006700.1	41	17.9524	40	25.7654
SSTP_0000006800.1	342	176.016	255.265	16.7702
SSTP_0000006900.1	675	504.938	0	0
SSTP_0000007000.1	2602	2431.91	3.86095	0.0183589
SSTP_0000007100.1	198	53.0789	142	30.9361
SSTP_0000007200.1	5263	5092.91	131.129	0.297736
SSTP_0000007300.1	201	55.0807	53	11.1269
